,Q1_B1,Q1_B5,Q1_L,Q1_VOL,Q1_NWESPMIN,Q1_99ESPMAX,Q1_NATURAL CHARGE,Q2_B1,Q2_B5,Q2_L,Q2_VOL,Q2_NWESPMIN,Q2_99ESPMAX,Q2_NATURAL CHARGE,Q3_B1,Q3_B5,Q3_L,Q3_VOL,Q3_NWESPMIN,Q3_99ESPMAX,Q3_NATURAL CHARGE,Q4_B1,Q4_B5,Q4_L,Q4_VOL,Q4_NWESPMIN,Q4_99ESPMAX,Q4_NATURAL CHARGE,HOMO,LUMO,C0_nat_charge,C1_nat_charge,pert1,pert2,pert3,pi_orb_energy,pi*_orb_energy,AlkC1_RDF_1,AlkC1_RDF_2,AlkC1_RDF_3,AlkC1_RDF_4,AlkC1_RDF_5,AlkC1_RDF_6,AlkC1_RDF_7,AlkC1_RDF_8,AlkC1_RDF_9,AlkC1_RDF_10,AlkC2_RDF_1,AlkC2_RDF_2,AlkC2_RDF_3,AlkC2_RDF_4,AlkC2_RDF_5,AlkC2_RDF_6,AlkC2_RDF_7,AlkC2_RDF_8,AlkC2_RDF_9,AlkC2_RDF_10,Alkene Type
Trans_163,2.5839061737060547,10.398848533630371,5.302876949310303,271.0151672363281,-4.090888023376465,457.1706237792969,-0.4468599855899811,1.100000023841858,1.100000023841858,2.6002132892608643,5.575279712677002,342.2778625488281,537.5413818359375,0.20308999717235565,2.604797840118408,11.208648681640625,8.77873420715332,271.0151672363281,1.0751173496246338,463.72314453125,-0.45339998602867126,1.100000023841858,1.100000023841858,2.6003215312957764,5.575279712677002,342.2778625488281,537.5413818359375,0.20058000087738037,-6.253600120544434,0.38440001010894775,-0.20879000425338745,-0.21213999390602112,5.29,4.92,2.54,-0.2594499886035919,0.06926000118255615,138.00465393066406,63.39502716064453,77.39884185791016,97.71540832519531,65.0918960571289,43.1563835144043,29.439556121826172,31.622024536132812,29.040206909179688,0.0,137.59080505371094,59.28327560424805,85.93873596191406,101.84880065917969,73.3857192993164,39.491004943847656,31.624374389648438,30.079851150512695,15.621431350708008,0.0,Trans
Gem_163,1.7128957509994507,3.8904309272766113,7.513490200042725,82.43355560302734,151.5664825439453,533.8087768554688,-0.06768999993801117,1.100000023841858,1.100000023841858,2.5926575660705566,5.575279712677002,342.2778625488281,537.5413818359375,0.211899995803833,1.100000023841858,1.100000023841858,2.5921599864959717,5.575279712677002,342.2778625488281,537.5413818359375,0.21581999957561493,2.2546675205230713,4.8760986328125,4.736679553985596,48.92567825317383,218.9832763671875,487.4862976074219,-0.23718999326229095,-6.5559000968933105,-0.9703999757766724,-0.05632000043988228,-0.38762998580932617,9.61,5.71,2.87,-0.27998000383377075,0.05996999889612198,203.06967163085938,18.984333038330078,103.02033233642578,16.101667404174805,0.0,0.0,0.0,0.0,0.0,0.0,112.38600158691406,79.6328353881836,70.85549926757812,73.62249755859375,4.679166793823242,0.0,0.0,0.0,0.0,0.0,Gem
Gem_164,2.2099876403808594,10.049941062927246,6.140801429748535,245.73707580566406,39.841094970703125,476.9405822753906,-0.8227400183677673,1.100000023841858,1.100000023841858,2.5932750701904297,5.575279712677002,342.2778625488281,537.5413818359375,0.21256999671459198,1.100000023841858,1.100000023841858,2.591179847717285,5.575279712677002,342.2778625488281,537.5413818359375,0.2245199978351593,2.136859655380249,4.075381278991699,5.974433898925781,51.78534698486328,185.18463134765625,516.5285034179688,0.8476300239562988,-6.596099853515625,-1.4421000480651855,-0.14837999641895294,-0.31029000878334045,5.22,4.3,3.41,-0.28624001145362854,0.0376800000667572,225.12684631347656,117.17030334472656,118.10798645019531,97.07506561279297,82.4662094116211,77.6502914428711,54.05890655517578,18.674041748046875,1.9913506507873535,0.0,106.22797393798828,180.36163330078125,110.80938720703125,111.16918182373047,92.96208953857422,86.10157012939453,58.88624572753906,30.80489158630371,14.998018264770508,0.0,Gem
Trans_164,2.251810073852539,8.178160667419434,10.977808952331543,160.83387756347656,69.08029174804688,489.1990661621094,-0.45486000180244446,1.100000023841858,1.100000023841858,2.5962913036346436,5.575279712677002,342.2778625488281,537.5413818359375,0.21196000277996063,1.9924273490905762,3.834963083267212,5.3558244705200195,42.9951171875,171.542236328125,527.8148193359375,0.5609999895095825,1.100000023841858,1.100000023841858,2.598515272140503,5.575279712677002,342.2778625488281,537.5413818359375,0.22514000535011292,-5.623199939727783,-1.4305000305175781,-0.10106000304222107,-0.33621999621391296,5.13,4.35,2.68,-0.27379000186920166,0.046549998223781586,134.9500274658203,64.84779357910156,55.45679473876953,63.84355163574219,58.29035949707031,38.78202819824219,34.55494689941406,22.607770919799805,3.295734167098999,0.0,153.3216094970703,38.72943878173828,40.71913146972656,50.09263610839844,60.50318908691406,52.628028869628906,35.26905059814453,27.23809814453125,18.1278133392334,0.0,Trans
Cis_164,2.240351438522339,4.574453353881836,9.633330345153809,122.06788635253906,109.30181121826172,483.027587890625,-0.08817999809980392,2.202404022216797,2.7337300777435303,4.024627208709717,19.545366287231445,285.8793640136719,518.1509399414062,-0.6713100075721741,1.100000023841858,1.100000023841858,2.596975326538086,5.575279712677002,342.2778625488281,537.5413818359375,0.21074000000953674,1.100000023841858,1.100000023841858,2.5966811180114746,5.575279712677002,342.2778625488281,537.5413818359375,0.2190999984741211,-5.712299823760986,-0.7215999960899353,-0.23171000182628632,-0.17905999720096588,5.69,3.17,2.76,-0.2621699869632721,0.06921999901533127,174.45416259765625,8.695833206176758,81.21600341796875,106.96099853515625,18.065000534057617,25.152000427246094,2.124000072479248,0.0,0.0,0.0,120.40299987792969,36.21200180053711,54.63349914550781,54.32699966430664,88.32783508300781,36.69883346557617,23.94183349609375,2.124000072479248,0.0,0.0,Cis
Mono_164,2.3649473190307617,6.9456257820129395,10.821929931640625,170.56492614746094,25.6964111328125,521.013671875,0.10588999837636948,1.100000023841858,1.100000023841858,2.5942511558532715,5.575279712677002,342.2778625488281,537.5413818359375,0.19805000722408295,1.100000023841858,1.100000023841858,2.5926554203033447,5.575279712677002,342.2778625488281,537.5413818359375,0.2137800008058548,1.100000023841858,1.100000023841858,2.5946033000946045,5.575279712677002,342.2778625488281,537.5413818359375,0.2345300018787384,-6.850599765777588,-3.0831000804901123,-0.24472999572753906,-0.362309992313385,2.15,11.7,1.1,-0.2851499915122986,0.033900000154972076,145.6300048828125,20.400999069213867,26.003000259399414,102.06700134277344,47.34349822998047,85.55349731445312,30.621999740600586,17.06016731262207,38.42683410644531,0.0,91.7040023803711,28.59166717529297,51.0086669921875,50.40216827392578,59.42566680908203,82.38349914550781,63.368831634521484,36.211666107177734,50.010833740234375,0.0,Mono
Trans_165,2.199415922164917,8.979313850402832,7.718894958496094,230.2808074951172,118.42300415039062,432.0040588378906,-0.10490000247955322,1.100000023841858,1.100000023841858,2.5915067195892334,5.575279712677002,342.2778625488281,537.5413818359375,0.23271000385284424,2.1453371047973633,5.11421012878418,7.048564434051514,65.75543212890625,178.1205291748047,511.40155029296875,0.8230599761009216,1.100000023841858,1.100000023841858,2.5932085514068604,5.575279712677002,342.2778625488281,537.5413818359375,0.24542999267578125,-5.6234002113342285,-1.7750999927520752,-0.1467200070619583,-0.32499000430107117,5.63,2.68,2.4,-0.26732000708580017,0.05525000020861626,170.71514892578125,115.52339935302734,194.5889434814453,142.0101318359375,45.405757904052734,29.57558822631836,3.7563602924346924,0.5766696929931641,0.0,0.0,156.15606689453125,88.65828704833984,159.4417266845703,148.4691619873047,86.58396911621094,34.252967834472656,20.7740478515625,7.21621036529541,0.5995615720748901,0.0,Trans
Gem_165,2.5103626251220703,8.302900314331055,9.580577850341797,202.02040100097656,90.74969482421875,465.5520324707031,0.19654999673366547,1.100000023841858,1.100000023841858,2.591047525405884,5.575279712677002,342.2778625488281,537.5413818359375,0.22699999809265137,1.100000023841858,1.100000023841858,2.5914058685302734,5.575279712677002,342.2778625488281,537.5413818359375,0.19966000318527222,2.270291805267334,9.558879852294922,8.523529052734375,149.8791961669922,16.99968147277832,489.2401123046875,-0.462799996137619,-5.986100196838379,-1.420300006866455,-0.05536999925971031,-0.3694800138473511,4.47,4.04,2.77,-0.26559001207351685,0.05449000000953674,193.24545288085938,36.00997543334961,126.24861907958984,74.49456024169922,117.86273956298828,129.39015197753906,71.42279815673828,104.68682098388672,3.290886878967285,0.0,113.35051727294922,72.23046112060547,79.04402923583984,134.08761596679688,107.48513793945312,104.58910369873047,83.28423309326172,114.32012939453125,48.26076126098633,0.0,Gem
Cis_165,3.118326425552368,9.686480522155762,9.385083198547363,478.94232177734375,38.5156135559082,433.3113098144531,-0.23457999527454376,2.408007860183716,10.18240737915039,7.593059539794922,478.94232177734375,7.268475532531738,445.41339111328125,-0.2414499968290329,1.100000023841858,1.100000023841858,2.5951731204986572,5.575279712677002,342.2778625488281,537.5413818359375,0.21990999579429626,1.100000023841858,1.100000023841858,2.5965356826782227,5.575279712677002,342.2778625488281,537.5413818359375,0.21915000677108765,-5.710899829864502,-1.2240999937057495,-0.2137400060892105,-0.19638000428676605,2.96,2.89,2.13,-0.26809000968933105,0.06061999872326851,132.22354125976562,121.57640075683594,170.49752807617188,207.73809814453125,201.25697326660156,152.52487182617188,92.82537078857422,15.691801071166992,1.0624386072158813,0.0,132.67178344726562,121.60174560546875,166.5372314453125,203.77182006835938,200.3160858154297,152.76904296875,99.63856506347656,16.87904167175293,1.211684226989746,0.0,Cis
Mono_165,3.629155397415161,7.8515801429748535,15.261801719665527,314.27203369140625,-12.555858612060547,515.4186401367188,-0.09221000224351883,1.100000023841858,1.100000023841858,2.5936689376831055,5.575279712677002,342.2778625488281,537.5413818359375,0.2011300027370453,1.100000023841858,1.100000023841858,2.5927350521087646,5.575279712677002,342.2778625488281,537.5413818359375,0.21717000007629395,1.100000023841858,1.100000023841858,2.5963261127471924,5.575279712677002,342.2778625488281,537.5413818359375,0.22081999480724335,-6.498799800872803,-2.714600086212158,-0.23532000184059143,-0.3455300033092499,2.36,16.04,1.4,-0.3024100065231323,0.01711999997496605,150.0939178466797,2.538076877593994,82.43395233154297,137.603271484375,76.9336929321289,90.77136993408203,59.407100677490234,36.55574417114258,160.35687255859375,0.0,93.49070739746094,29.214038848876953,58.05197525024414,71.06199645996094,58.357627868652344,150.8282928466797,81.43506622314453,57.097293853759766,197.15699768066406,0.0,Mono
Trans_166,2.1616811752319336,4.82662296295166,9.789163589477539,132.4931182861328,80.38209533691406,499.58856201171875,-0.6235600113868713,1.100000023841858,1.100000023841858,2.596923828125,5.575279712677002,342.2778625488281,537.5413818359375,0.21473999321460724,1.7000000476837158,3.9640097618103027,7.486779689788818,82.43355560302734,220.8798370361328,491.90789794921875,-0.07664000242948532,1.100000023841858,1.100000023841858,2.5939743518829346,5.575279712677002,342.2778625488281,537.5413818359375,0.22439000010490417,-6.200399875640869,-1.5270999670028687,-0.22116999328136444,-0.1817599982023239,4.01,2.82,2.47,-0.2726899981498718,0.048409998416900635,187.77581787109375,135.6865997314453,131.65478515625,111.35529327392578,41.6463623046875,7.001255035400391,0.5678921341896057,0.0,0.0,0.0,174.26773071289062,52.94255065917969,230.12147521972656,82.78987884521484,37.922393798828125,29.3399600982666,7.758833408355713,0.5451764464378357,0.0,0.0,Trans
Cis_166,2.22611141204834,8.902233123779297,6.3928327560424805,158.30914306640625,67.42552185058594,472.23663330078125,-0.48594000935554504,2.371014356613159,6.0534257888793945,10.105273246765137,146.62181091308594,141.3126983642578,476.93682861328125,0.1059499979019165,1.100000023841858,1.100000023841858,2.595977306365967,5.575279712677002,342.2778625488281,537.5413818359375,0.21870000660419464,1.100000023841858,1.100000023841858,2.5955755710601807,5.575279712677002,342.2778625488281,537.5413818359375,0.2154099941253662,-5.821800231933594,-1.5405000448226929,-0.1607699990272522,-0.26023998856544495,3.29,3.05,2.7,-0.2536799907684326,0.0692799985408783,134.9522247314453,56.21491622924805,130.8609161376953,118.65209197998047,131.93858337402344,103.3358154296875,28.632606506347656,8.198063850402832,1.1797895431518555,0.0,167.91925048828125,53.30766296386719,79.47434997558594,145.5631866455078,143.82943725585938,74.8492202758789,38.97379684448242,9.00472640991211,1.043369174003601,0.0,Cis
Gem_166,2.315521240234375,3.939635992050171,10.763359069824219,154.6555633544922,-25.40928840637207,480.01812744140625,-0.0575999990105629,1.100000023841858,1.100000023841858,2.592820167541504,5.575279712677002,342.2778625488281,537.5413818359375,0.2100600004196167,1.100000023841858,1.100000023841858,2.5928876399993896,5.575279712677002,342.2778625488281,537.5413818359375,0.20964999496936798,1.7117691040039062,3.860710620880127,7.735419750213623,90.1640625,163.64535522460938,493.6150817871094,-0.08111000061035156,-6.189899921417236,-1.6539000272750854,-0.05181000009179115,-0.3713900148868561,9.07,8.92,2.86,-0.27224001288414,0.044449999928474426,239.13125610351562,4.3157501220703125,168.25,9.5649995803833,38.86800003051758,63.2130012512207,53.387001037597656,31.648000717163086,0.0,0.0,119.00299835205078,84.7957534790039,97.66275024414062,115.01899719238281,4.781499862670898,42.67499923706055,59.40599822998047,53.387001037597656,31.648000717163086,0.0,Gem
Mono_166,2.392906665802002,9.422361373901367,6.32700777053833,242.87200927734375,111.6410903930664,457.8899230957031,-0.48054999113082886,1.100000023841858,1.100000023841858,2.5959348678588867,5.575279712677002,342.2778625488281,537.5413818359375,0.19578999280929565,1.100000023841858,1.100000023841858,2.5940492153167725,5.575279712677002,342.2778625488281,537.5413818359375,0.20635999739170074,1.100000023841858,1.100000023841858,2.59757137298584,5.575279712677002,342.2778625488281,537.5413818359375,0.20959000289440155,-5.710999965667725,-0.36059999465942383,-0.18503999710083008,-0.4210300147533417,4.21,2.43,1.9,-0.26455000042915344,0.06791999936103821,122.06586456298828,83.36634063720703,63.101768493652344,152.05999755859375,99.06566619873047,49.33765411376953,23.186859130859375,8.192980766296387,0.5398653745651245,0.0,89.46282196044922,39.26321792602539,85.80891418457031,111.76446533203125,121.79214477539062,88.18650817871094,35.85348129272461,19.693788528442383,9.091653823852539,0.0,Mono
Gem_167,2.227543592453003,5.154409885406494,5.235934734344482,70.59056854248047,154.0860137939453,489.1593933105469,-0.4798800051212311,1.100000023841858,1.100000023841858,2.5946433544158936,5.575279712677002,342.2778625488281,537.5413818359375,0.20288999378681183,1.100000023841858,1.100000023841858,2.594621419906616,5.575279712677002,342.2778625488281,537.5413818359375,0.2028599977493286,2.227389335632324,5.154348850250244,5.2361016273498535,70.59056854248047,157.9405975341797,490.8828125,-0.4797999858856201,-6.508699893951416,0.2838999927043915,-0.027230000123381615,-0.41040000319480896,5.15,5.14,2.54,-0.26197999715805054,0.06235000118613243,161.62167358398438,23.112333297729492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.83200073242188,25.95366668701172,44.435001373291016,2.513333320617676,0.0,0.0,0.0,0.0,0.0,0.0,Gem
Mono_167,2.2554385662078857,13.159221649169922,6.030328750610352,155.98883056640625,-75.32293701171875,490.115234375,-0.45368000864982605,1.100000023841858,1.100000023841858,2.595816135406494,5.575279712677002,342.2778625488281,537.5413818359375,0.1965699940919876,1.100000023841858,1.100000023841858,2.594095468521118,5.575279712677002,342.2778625488281,537.5413818359375,0.20578999817371368,1.100000023841858,1.100000023841858,2.599494457244873,5.575279712677002,342.2778625488281,537.5413818359375,0.20529000461101532,-7.002399921417236,0.334199994802475,-0.2037999927997589,-0.4104900062084198,4.51,2.41,2.08,-0.26635000109672546,0.05682000145316124,116.40695190429688,25.039560317993164,29.061994552612305,39.83995056152344,34.89421463012695,33.7519416809082,29.890962600708008,22.50794792175293,29.05947494506836,0.0,90.57173919677734,25.971975326538086,34.67247009277344,37.181209564208984,37.39243698120117,30.42523956298828,32.081443786621094,26.333993911743164,45.822486877441406,0.0,Mono
Cis_167,2.5099880695343018,10.12836742401123,6.861763954162598,304.2585754394531,-16.7481746673584,511.358642578125,-0.4785900115966797,2.6620593070983887,11.35987663269043,5.236283302307129,304.2585754394531,-16.86795997619629,517.915283203125,-0.09463000297546387,1.100000023841858,1.100000023841858,2.5953996181488037,5.575279712677002,342.2778625488281,537.5413818359375,0.23170000314712524,1.100000023841858,1.100000023841858,2.5962090492248535,5.575279712677002,342.2778625488281,537.5413818359375,0.22179000079631805,-6.5640997886657715,-2.3369998931884766,-0.20579999685287476,-0.23291000723838806,4.08,2.8,2.73,-0.2962999939918518,0.03564000129699707,129.4929962158203,53.942325592041016,97.88580322265625,135.47039794921875,136.72039794921875,102.32857513427734,23.5032958984375,18.05738067626953,11.971831321716309,0.0,127.76039123535156,64.84519958496094,95.61260223388672,152.8567657470703,132.72711181640625,60.217689514160156,38.92353439331055,16.06999969482422,20.359704971313477,0.0,Cis
Trans_167,2.1545913219451904,5.273356914520264,7.501194953918457,119.59516906738281,179.2476806640625,486.61578369140625,-0.041269998997449875,1.100000023841858,1.100000023841858,2.5914316177368164,5.575279712677002,342.2778625488281,537.5413818359375,0.22735999524593353,2.1545464992523193,5.273351669311523,7.50119686126709,119.59516906738281,179.12313842773438,484.0186767578125,-0.041269998997449875,1.100000023841858,1.100000023841858,2.5914313793182373,5.575279712677002,342.2778625488281,537.5413818359375,0.22735999524593353,-6.276299953460693,-1.9836000204086304,-0.1959799975156784,-0.1959799975156784,2.96,2.96,11.4,-0.2759400010108948,0.04290999844670296,176.697998046875,93.11299896240234,172.21600341796875,69.98500061035156,12.104000091552734,0.0,0.0,0.0,0.0,0.0,176.697998046875,115.31400299072266,140.48666381835938,83.26100158691406,8.35633373260498,0.0,0.0,0.0,0.0,0.0,Trans
Mono_168,2.28710675239563,13.011972427368164,16.528541564941406,261.3366394042969,-53.72103500366211,471.4112854003906,-0.4537700116634369,1.100000023841858,1.100000023841858,2.593945026397705,5.575279712677002,342.2778625488281,537.5413818359375,0.19798000156879425,1.100000023841858,1.100000023841858,2.593843698501587,5.575279712677002,342.2778625488281,537.5413818359375,0.2071000039577484,1.100000023841858,1.100000023841858,2.5985002517700195,5.575279712677002,342.2778625488281,537.5413818359375,0.20821000635623932,-6.875,0.4002000093460083,-0.19333000481128693,-0.4251900017261505,4.72,4.64,2.05,-0.2607400119304657,0.06036999821662903,116.50169372558594,22.4100341796875,37.82447052001953,51.38931655883789,46.977508544921875,48.2752685546875,40.44636535644531,36.0527229309082,155.60562133789062,0.0,90.74549865722656,27.27689552307129,39.590087890625,48.147193908691406,48.730098724365234,41.40306091308594,45.16439437866211,37.77848434448242,176.6472930908203,0.0,Mono
Cis_168,2.24481463432312,9.17449951171875,6.276490688323975,150.65745544433594,140.74566650390625,486.7427978515625,-0.5082499980926514,1.7000000476837158,3.9572904109954834,7.497128963470459,82.43355560302734,217.5493621826172,484.92706298828125,-0.07468999922275543,1.100000023841858,1.100000023841858,2.597186326980591,5.575279712677002,342.2778625488281,537.5413818359375,0.22224000096321106,1.100000023841858,1.100000023841858,2.5957930088043213,5.575279712677002,342.2778625488281,537.5413818359375,0.21818000078201294,-5.872499942779541,-0.8353999853134155,-0.17132000625133514,-0.22115999460220337,2.74,2.65,2.6,-0.26851001381874084,0.07371000200510025,142.24000549316406,92.37353515625,91.88043212890625,78.28909301757812,118.23432922363281,52.42936706542969,30.52025032043457,2.307990312576294,0.0,0.0,174.8500518798828,25.630220413208008,124.77891540527344,56.114173889160156,61.688568115234375,72.09014129638672,67.70952606201172,23.421903610229492,1.9915000200271606,0.0,Cis
Trans_168,3.4248409271240234,6.193329334259033,12.771834373474121,191.5491180419922,37.62990951538086,451.98388671875,0.27000999450683594,1.100000023841858,1.100000023841858,2.59175181388855,5.575279712677002,342.2778625488281,537.5413818359375,0.23871999979019165,2.004958152770996,7.432634353637695,7.472879409790039,151.8804931640625,88.16156005859375,472.3514099121094,-0.09865999966859818,1.100000023841858,1.100000023841858,2.591132640838623,5.575279712677002,342.2778625488281,537.5413818359375,0.2390500009059906,-6.228499889373779,-1.9443000555038452,-0.14975999295711517,-0.2470400035381317,3.12,3.12,2.87,-0.26427000761032104,0.058570001274347305,172.8519287109375,52.686553955078125,180.86752319335938,92.57177734375,97.6494140625,54.11328125,52.5811653137207,52.965553283691406,21.361799240112305,0.0,159.25399780273438,92.59851837158203,138.20945739746094,161.86956787109375,25.207395553588867,60.49619674682617,29.971664428710938,49.61381149291992,60.428401947021484,0.0,Trans
Gem_168,2.349337100982666,4.379875183105469,8.37474536895752,113.27765655517578,182.19801330566406,487.6448669433594,-0.07203999906778336,1.100000023841858,1.100000023841858,2.5921928882598877,5.575279712677002,342.2778625488281,537.5413818359375,0.21570999920368195,1.100000023841858,1.100000023841858,2.5910871028900146,5.575279712677002,342.2778625488281,537.5413818359375,0.22503000497817993,2.316678047180176,2.9585320949554443,4.131021499633789,42.73689270019531,234.36605834960938,551.6475830078125,1.1727800369262695,-6.643099784851074,-1.447100043296814,-0.16019999980926514,-0.335099995136261,3.4,10.88,1.95,-0.2973800003528595,0.03235999867320061,201.38600158691406,2.243000030517578,82.46600341796875,106.91500091552734,29.27400016784668,0.0,0.0,0.0,0.0,0.0,112.02300262451172,60.4803352355957,59.05400085449219,56.07233428955078,35.63833236694336,96.85199737548828,2.1640000343322754,0.0,0.0,0.0,Gem
Gem_169,2.214395761489868,6.671431541442871,7.798752307891846,107.66568756103516,77.48221588134766,511.54644775390625,-0.08190000057220459,1.100000023841858,1.100000023841858,2.594186782836914,5.575279712677002,342.2778625488281,537.5413818359375,0.20417000353336334,1.100000023841858,1.100000023841858,2.5942397117614746,5.575279712677002,342.2778625488281,537.5413818359375,0.20543000102043152,2.205533027648926,2.7321887016296387,4.013372898101807,19.545366287231445,281.66436767578125,517.826416015625,-0.6520900130271912,-7.0152997970581055,0.0794999971985817,-0.043710000813007355,-0.3928599953651428,4.97,3.91,3.72,-0.26989999413490295,0.057259999215602875,134.9459991455078,31.459999084472656,30.51926612854004,57.32109069824219,30.22295570373535,2.976688861846924,0.0,0.0,0.0,0.0,107.82197570800781,28.92533302307129,36.76466751098633,30.81304359436035,53.18924331665039,27.37755584716797,2.5013110637664795,0.05286666750907898,0.0,0.0,Gem
Cis_169,2.250765323638916,3.880072832107544,5.303335189819336,33.51544952392578,237.22889709472656,509.4442138671875,-0.4544000029563904,2.2509889602661133,3.880079984664917,5.3026628494262695,33.51544952392578,236.67233276367188,510.5866394042969,-0.4544000029563904,1.100000023841858,1.100000023841858,2.5988144874572754,5.575279712677002,342.2778625488281,537.5413818359375,0.20722000300884247,1.100000023841858,1.100000023841858,2.598822593688965,5.575279712677002,342.2778625488281,537.5413818359375,0.20724999904632568,-6.529099941253662,0.5952000021934509,-0.20996999740600586,-0.2099599987268448,4.43,4.4,2.57,-0.2535899877548218,0.07378000020980835,133.78900146484375,33.558834075927734,8.436666488647461,0.8575000166893005,0.0,0.0,0.0,0.0,0.0,0.0,133.78799438476562,33.5629997253418,8.00683307647705,1.284166693687439,0.0,0.0,0.0,0.0,0.0,0.0,Cis
Mono_169,1.7006185054779053,4.469157695770264,8.424731254577637,122.2750015258789,78.29447937011719,511.21795654296875,0.21156999468803406,1.100000023841858,1.100000023841858,2.592928647994995,5.575279712677002,342.2778625488281,537.5413818359375,0.2199999988079071,1.100000023841858,1.100000023841858,2.5928828716278076,5.575279712677002,342.2778625488281,537.5413818359375,0.21055999398231506,1.100000023841858,1.100000023841858,2.5915307998657227,5.575279712677002,342.2778625488281,537.5413818359375,0.23187999427318573,-7.161099910736084,-3.0085999965667725,-0.2690800130367279,-0.3042599856853485,2.21,11.45,1.16,-0.2872200012207031,0.02921999990940094,142.32699584960938,116.89649963378906,71.75050354003906,1.7829999923706055,34.71900177001953,21.082000732421875,0.0,0.0,0.0,0.0,90.22799682617188,90.82150268554688,92.38150024414062,57.515499114990234,1.8105000257492065,34.71200180053711,21.089000701904297,0.0,0.0,0.0,Mono
Trans_169,2.643958806991577,6.170022487640381,13.580463409423828,227.57276916503906,43.4622688293457,468.657470703125,-0.052239999175071716,1.100000023841858,1.100000023841858,2.5966789722442627,5.575279712677002,342.2778625488281,537.5413818359375,0.2042900025844574,2.2418878078460693,3.632293462753296,4.141413688659668,28.33559226989746,156.6846160888672,522.270751953125,-0.06255999952554703,1.100000023841858,1.100000023841858,2.5979082584381104,5.575279712677002,342.2778625488281,537.5413818359375,0.20972999930381775,-5.635700225830078,-1.073099970817566,-0.21272000670433044,-0.2286600023508072,3.94,2.89,2.27,-0.2674599885940552,0.053939998149871826,174.1391143798828,22.092178344726562,83.4967041015625,62.26249694824219,70.75847625732422,66.1064224243164,48.890567779541016,29.087594985961914,41.3154411315918,0.0,138.7421875,31.8658390045166,57.9453239440918,81.61639404296875,28.6972599029541,83.19603729248047,61.11500549316406,48.74399948120117,66.2269515991211,0.0,Trans
Trans_170,2.2763924598693848,11.011773109436035,7.3004350662231445,241.54286193847656,68.10728454589844,459.0041809082031,-0.46452000737190247,1.100000023841858,1.100000023841858,2.5960283279418945,5.575279712677002,342.2778625488281,537.5413818359375,0.2179899960756302,2.1678216457366943,3.9749903678894043,9.56833553314209,105.1938705444336,128.42393493652344,473.6379699707031,-0.09130000323057175,1.100000023841858,1.100000023841858,2.5971598625183105,5.575279712677002,342.2778625488281,537.5413818359375,0.20142999291419983,-5.339099884033203,-0.4765999913215637,-0.16788999736309052,-0.23388999700546265,4.75,3.9,3.07,-0.24874000251293182,0.07287999987602234,146.60044860839844,104.27523803710938,123.77342987060547,141.06443786621094,34.24226760864258,88.70917510986328,65.69192504882812,42.98838424682617,57.62868881225586,0.0,174.40060424804688,45.661991119384766,162.1011505126953,82.87045288085938,91.35520935058594,63.1496696472168,49.496482849121094,49.5254020690918,86.41303253173828,0.0,Trans
Cis_170,2.243621587753296,6.7134270668029785,5.863614559173584,104.13414764404297,178.95751953125,491.4892578125,-0.4708299934864044,2.2417328357696533,6.728553771972656,5.819933891296387,104.13414764404297,179.5599365234375,490.865234375,-0.4707300066947937,1.100000023841858,1.100000023841858,2.5960190296173096,5.575279712677002,342.2778625488281,537.5413818359375,0.22032000124454498,1.100000023841858,1.100000023841858,2.5959317684173584,5.575279712677002,342.2778625488281,537.5413818359375,0.22046999633312225,-6.5767998695373535,-0.5123999714851379,-0.19839000701904297,-0.19885000586509705,4.3,4.01,2.27,-0.2607499957084656,0.06722000241279602,139.41146850585938,82.54457092285156,96.55066680908203,118.25370025634766,49.64385223388672,7.190962791442871,0.6307777762413025,0.0,0.0,0.0,139.68515014648438,78.78329467773438,98.4041519165039,112.86675262451172,53.82929611206055,9.81632137298584,0.8410370349884033,0.0,0.0,0.0,Cis
Gem_170,2.754462480545044,8.335195541381836,11.436480522155762,288.2965087890625,52.911415100097656,458.5837707519531,-0.017589999362826347,1.100000023841858,1.100000023841858,2.5939407348632812,5.575279712677002,342.2778625488281,537.5413818359375,0.20991000533103943,1.100000023841858,1.100000023841858,2.5943996906280518,5.575279712677002,342.2778625488281,537.5413818359375,0.20895999670028687,2.2520954608917236,3.8765809535980225,5.329742431640625,33.51544952392578,238.20030212402344,507.7583923339844,-0.4363600015640259,-6.4309000968933105,-1.5917999744415283,-0.04162000119686127,-0.38593000173568726,3.83,2.54,2.49,-0.28001001477241516,0.06544999778270721,200.0573272705078,46.909610748291016,128.3568115234375,111.96385955810547,91.81895446777344,67.7530288696289,49.4990348815918,21.88560676574707,4.9907708168029785,0.0,114.56746673583984,110.6272201538086,94.01237487792969,110.18609619140625,92.41844177246094,92.2429428100586,56.322628021240234,32.76709747314453,20.090736389160156,0.0,Gem
