,b1,b5,l,vol,espmin,espmax
react_384_c2_frag_0,1.9259096283041612,5.408397334248058,8.539585825432036,88.94794395922598,27.802895062713297,147.09672774623732
react_385_c1_frag_0,1.2224041804625065,3.76326810393696,5.57345690608028,25.52986879527883,38.34440203407311,155.1456805104224
react_385_c2_frag_0,2.501174181036005,7.8942976342393365,8.13959644688769,153.63275376875674,13.629607323213978,142.48508542017098
react_389_c1_frag_0,1.6564429452711136,7.426623117071565,4.941574901471305,58.262164931798665,33.4984331140625,149.92221519706214
react_389_c2_frag_0,1.6485652706251746,5.451303778236717,3.420655727184157,30.713791485685224,23.22909456967312,149.33292105472424
react_390_c1_frag_0,1.6777674904103834,4.207756574946519,5.557984088317265,27.669893548927355,22.35942486677068,152.3426531295158
react_390_c2_frag_0,1.6833441907602278,10.042400133902238,3.7160306935270397,60.65577668171902,28.43769976854705,145.47103551359697
react_391_c1_frag_0,1.664791041883304,1.6648219539816633,2.354503752356333,5.651097858609041,67.51774031476711,147.26331751679567
react_391_c2_frag_0,1.6484997100222378,5.45133759891723,3.420770844824878,30.71386577114468,22.487929644383637,147.67625871975085
react_392_c1_frag_0,1.648453906234207,5.4513031841834145,3.420758403046188,30.712659601942264,23.051863054282844,150.8820492255273
react_392_c2_frag_0,1.6873717314683105,3.2511561689960033,6.008529825372978,29.520818881878178,44.20793026886263,144.28378414694686
react_393_c1_frag_0,1.6484668319773483,6.753459547995707,3.420517700671602,37.9825893305156,22.802132671648284,149.52272886388843
react_393_c2_frag_0,1.6821653843194424,3.0919867812317294,3.6951797313418155,10.823693497757668,55.66658437230036,150.9636448465399
react_394_c1_frag_0,1.6776926325843282,4.208019314272041,5.557870203169453,27.67399077542217,30.07848404317351,146.30653588264053
react_394_c2_frag_0,1.6872118238291396,3.257146807313526,8.282003061587561,40.8149996452237,36.64442384997168,145.1794341851377
react_395_c1_frag_0,1.8119822257376603,3.101795789292921,6.06308695085526,0.000790698595256434,48.9872433132986,145.35187366171698
react_395_c2_frag_0,1.648549222644832,5.451333509088093,3.4206940300265405,30.714014145077456,23.046166586074207,152.82613656244
react_396_c1_frag_0,1.6484525647546608,5.9182247798217205,4.525174591293061,43.821786873571895,21.458090157549247,148.61824882620456
react_396_c2_frag_0,1.676217298987637,6.058756081367519,3.3842792155559462,29.23948817856663,36.38466404624504,146.3014610253119
react_405_c1_frag_0,1.075022827389923,4.167072620019381,8.167961666288054,0.016949104453087283,37.06207545275591,142.97694158643813
react_405_c2_frag_0,1.6822340704848382,3.092018762017335,3.6949387424523303,19.079204973760937,55.85185541350557,146.6733738394064
react_405_c2_frag_1,1.682268724921207,3.09213999843794,3.694876929128864,10.82523524903587,59.08661759220914,148.35165331082834
react_409_c1_frag_0,0.00023957747668314853,0.0003152429822777802,4.431905412914157,3.6544369270349e-11,60.66105202762899,153.11986552450486
react_409_c1_frag_1,1.6648178793107478,1.6649003083606733,2.354440350587463,5.651566828651656,66.77744198005432,148.2762054628345
react_409_c2_frag_0,1.6569199734167506,9.826189422350964,5.852623259119032,84.97464112266894,4.098308895211299,146.76137419856528
react_411_c1_frag_0,1.6707441388717723,6.967451619778626,4.044546545746881,43.07272843309959,-0.4136872489628694,145.99221664062225
react_411_c2_frag_0,1.6647800258650152,1.6648871469323108,2.354475753321718,5.651836364986388,67.01389514083809,150.83164973575848
react_414_c1_frag_0,2.6989959952588087,3.1017910124145756,6.063054996650876,0.0028321754754934867,48.80256677456432,144.18226779858423
react_414_c2_frag_0,0.00026940108314151316,3.1017446981203034,6.0631791857357475,0.0041153444061874525,48.55014205452272,144.68986491437937
react_414_c2_frag_1,1.6647599636875319,1.6648374320343593,2.354479003625044,5.651428847633983,67.09798115868031,151.6297446418607
react_422_c1_frag_0,1.6668630278502754,2.3312327260345906,3.501665708620841,11.818696768542695,30.472158885652924,150.81875171787982
react_422_c2_frag_0,1.664768374919429,1.6648940369734073,2.354386876717685,5.651253714936493,67.2630821002725,150.4453260412065
react_422_c2_frag_1,1.6883002475085276,4.801668925699388,9.123136399406842,6.632130787511008,7.426647544966245,140.13080217147905
react_423_c1_frag_0,1.6669300921796844,2.331133285286807,3.5017274807935133,11.818639888308706,47.46750028141176,150.64010987495797
react_423_c2_frag_0,1.6647436981561727,1.6649151063041023,2.3544799510419034,5.651627493886643,66.95962510991352,151.38078095029533
react_423_c2_frag_1,1.6866361333803699,8.666500060358732,6.4290009122910545,80.88661755322191,1.872488945756416,143.39670080527588
react_425_c1_frag_0,1.7031161168165128,3.1368435896094384,4.501126126663329,16.569796538791465,37.26053071890858,155.24964615374444
react_425_c2_frag_0,1.7030924151702191,3.1368117331782357,4.501210208041676,16.569841162336008,37.51732704641693,155.23725102195422
react_425_c2_frag_1,1.6760095910303379,11.274706908853556,6.663480934093528,109.04264026013513,18.87541128341023,147.18531890556127
react_430_c2_frag_0,1.6569951542238672,8.250559094807697,3.3781674432725923,42.31464016642466,28.5010590231263,144.68596004845566
react_433_c1_frag_0,0.0005140993399257538,3.1018036881554676,6.063101934348138,0.00866107879952085,48.69033469800337,143.1018004085343
react_433_c2_frag_0,1.6747681030922357,5.495811149435305,3.7020249316634897,16.593426659797526,18.20054329827912,147.75690805648418
react_435_c1_frag_0,2.3962779211195757,10.932966217907447,8.493623896261008,168.88071477420397,7.949667776743285,131.76634712167373
react_435_c2_frag_0,1.6647679365245889,1.6648189958928648,2.354480473043533,5.6512333040859035,67.22929115462347,148.3809842956774
react_436_c1_frag_0,1.674337909043699,9.581198813977485,6.859058452764327,102.31037401952061,3.194340152242792,133.25569874045988
react_436_c2_frag_0,1.6648174025415967,1.6648543872024724,2.3544715406402776,5.651760345161859,67.06065789947934,150.98286853637177
react_438_c1_frag_0,1.222430174492685,3.763187213368537,5.573560422184485,25.53029497170662,38.37700786533898,151.8425593954453
react_438_c2_frag_0,1.6768118883356988,5.127435986012888,12.253517499376711,69.40146087707446,0.7545476942329526,148.66701189678014
react_439_c2_frag_0,1.642553378076031,13.15195301308444,4.755806269241592,101.34254138883287,-21.26361116789783,150.82314804921964
react_441_c2_frag_0,1.6648194192205932,1.6648857726273387,2.354464396041527,5.651681342605973,66.88918886629384,151.456454764449
react_441_c2_frag_1,1.6416642356532947,18.449624960093963,3.422049815701167,95.22605953475595,4.260201694643228,140.9004368248714
react_444_c2_frag_0,1.6772561416067313,11.983006021215507,6.715726006692935,120.59546867401225,2.651874468787539,140.25397575414527
react_444_c2_frag_1,1.6839152893202103,4.425707121789808,3.714806043526035,27.125170614033713,47.291534389869504,145.12315166859509
react_445_c2_frag_0,1.6649452330376957,11.659591245176307,6.0024059521618005,106.83540971696097,1.1220031203163,138.8640491201635
react_445_c2_frag_1,1.6803622387439965,5.182589155277681,3.7171339804058263,30.388733328478637,47.52948321947264,145.0223186780442
react_446_c2_frag_0,1.6773125877664752,11.98284354652278,6.716224739086598,120.60688328120426,1.26829703836404,143.1139619185492
react_446_c2_frag_1,1.698143259053525,3.1110677201984904,3.6622528750043317,19.28409149074616,56.48400669554965,144.06666279587645
react_447_c2_frag_0,1.664821578091416,11.660198885748294,6.001208154379115,106.81456887311204,-27.432538848607603,144.36671146855457
react_447_c2_frag_1,1.7044507922838739,3.2006560856627657,5.791318518008158,0.002343319638640464,45.94386901260214,142.08338548459443
react_449_c2_frag_0,0.00032284591999655755,3.1017688599260502,6.063091831102129,0.005313616925252275,48.76428141784548,146.0426497648986
react_449_c2_frag_1,1.665989903213623,12.340392608352438,5.8905307314643345,103.22210754416109,-29.61384402934299,139.8262618487728
react_450_c2_frag_0,0.00043535733518809444,3.101755498505733,6.063160255701568,0.007932104658513328,48.91198647918711,146.21776494185372
react_450_c2_frag_1,1.6754779454131952,11.844191746729813,7.4390969936141085,127.06806485915244,-7.01962294054143,148.09996058058232
react_451_c2_frag_0,0.00018929030496148708,3.1017760044223768,6.0630770640883815,0.0005887880242645613,48.77536028577352,140.0682661465722
react_451_c2_frag_1,1.6656617039676986,12.12230885041623,7.09268187385947,124.16733391702442,-6.752480299659165,150.1484249560249
react_452_c2_frag_0,1.81167396361119,3.1017750451934503,6.063159445008325,0.0011588395808364604,48.682945899507786,144.030515991428
react_452_c2_frag_1,1.6647594363326674,11.750723991009478,5.973770760039454,105.97400764628291,-28.06026079231381,139.40622596101016
react_453_c2_frag_0,0.00033674854894339345,3.1017410214372645,6.063177215119256,0.005701804855793394,48.5227951918637,144.50073625871346
react_453_c2_frag_1,1.6759283749857348,11.218572944635426,7.403598505243256,133.0603710368892,1.3396006883227225,147.64832425722506
react_454_c2_frag_0,1.8114746977212344,3.1018329123015542,6.06314657902112,0.0010858562189177852,48.86671499679894,144.4251675523959
react_454_c2_frag_1,1.665245038099894,8.76164325114746,5.869847721669595,67.41288124768407,-17.864670361019595,145.14827068438632
react_455_c2_frag_0,0.00039421978466007364,3.1017778270771403,6.063021887259844,0.0069138685782451584,48.64581340318539,140.76619886974586
react_455_c2_frag_1,1.6656242167428161,9.327018010997861,6.93766446481759,14.648955867582842,-0.0375837383815515,144.3031927010683
react_456_c2_frag_0,1.811618014590599,3.1017314519285555,6.063056983123905,0.0018523382174516778,49.10287253787187,143.6613452682111
react_456_c2_frag_1,1.6792830428805703,9.106039376677321,6.834811773429056,66.5768049405947,1.4232304440300247,150.3768228405061
react_457_c2_frag_0,0.00020720475281676826,3.1017766756809197,6.06312984678165,0.00224637465377836,49.01086854279887,146.93454070761538
react_457_c2_frag_1,1.6781425853194374,8.932982172867943,7.041741921515904,93.43118775695432,1.5105756205523293,147.1803966585355
react_458_c2_frag_0,0.0003817478879474172,3.1017484260858463,6.063102357464769,0.007148007641435837,48.48128198918727,144.83137043317106
react_458_c2_frag_1,1.677633830306394,8.900915690025027,7.3291971651348975,98.46271092707843,1.7459576854234682,148.46343684362083
react_459_c2_frag_0,1.8119200589361981,3.101787758121893,6.0630380946467355,0.001480647786544132,48.83433626120991,143.3875117448647
react_459_c2_frag_1,1.6650181775885269,6.630178946002987,10.04430690296195,35.77852854147641,2.048680175948979,148.13787627147298
react_462_c1_frag_0,1.222144743948052,3.763201750826477,5.5734724616371905,25.52433182450208,37.68106102138185,151.37426451546358
react_462_c2_frag_0,1.686524876670596,6.235474024551844,11.468768795426394,99.81222054255889,-2.4685170804589958,149.94731281478047
react_463_c1_frag_0,2.52805632283005,9.31549073886451,9.454610591501025,27.277418652149276,10.740043688241576,146.94443364539796
react_463_c2_frag_0,1.664818058062156,1.6649009981740361,2.3544343120364264,5.651718371819415,66.88361357016366,150.72569382065362
react_464_c1_frag_0,1.686043907054327,6.788459926285595,6.310868867834178,54.06834710077547,15.227477605776356,147.9186124775735
react_464_c2_frag_0,1.6822662683358551,3.092045732691508,3.6952776374347676,10.824523298015155,55.692226605486844,148.7457106203291
react_465_c1_frag_0,1.6852991934881196,4.340254333814833,5.3037273816745625,18.977204263037073,37.78720161252343,154.18834001633422
react_465_c2_frag_0,1.6766965832920613,8.641853537358262,9.860326799217592,96.69517013691524,20.46873990343978,141.778974177835
react_466_c2_frag_0,3.330121613560893,5.374536235618512,8.239351376064471,58.86815969498707,28.204576047503892,141.1738724444635
react_467_c1_frag_0,2.4653670558365874,3.1136872358402123,6.907670129930904,22.548530675819272,28.631308528066857,146.61974807245366
react_467_c2_frag_0,1.6483927704296018,5.4513314871620775,3.420629293665407,30.710504364140768,22.6206435672618,151.37284552830133
react_468_c2_frag_0,2.273337546865737,5.210778017848191,8.156620844867321,45.31903112184996,24.70544983984679,139.98943997585008
react_469_c2_frag_0,0.00018063925923619007,3.105022646239754,6.672655425384792,0.000668093337029162,30.85400887694756,142.73261619386386
react_470_c2_frag_0,1.1927993542895816,3.100299341892823,7.089492504843664,12.520626692112078,45.79588822359983,143.58016060314978
react_471_c2_frag_0,0.00027892842138685847,3.102983730173323,7.611975204142936,0.0006795272709630575,48.99974035262657,142.62740117918904
react_472_c2_frag_0,0.00043148016522179765,3.1027041571382954,8.02662711173457,0.008964265705577281,0.5837805303885314,150.17556618383094
react_473_c1_frag_0,1.845140951139559,8.206655402739454,3.857367138487838,24.51549808109747,32.9041765640928,151.71021595415766
react_473_c2_frag_0,1.6778632121159456,4.207517357697465,5.5582245934972425,27.669936370042734,22.300236040122403,151.7496558655485
react_475_c2_frag_0,3.1105362647343715,5.462154113176235,3.675922674228354,53.02714234652939,29.220721646200083,143.68807359478654
react_476_c2_frag_0,3.073383851270779,6.328244825508016,4.61848758540987,13.25706174447494,27.95698867245692,139.67401098333585
react_481_c1_frag_0,0.00023625701096104435,0.000290743669250299,4.4319643576615135,1.6796631551033776e-07,60.47627665615335,152.1198525667472
react_481_c1_frag_1,1.6647347509624824,1.664814355344124,2.354459756969456,5.651322289704382,66.81220380835377,147.65032638893683
react_481_c2_frag_0,1.6777956869410504,4.207550797072968,5.558156212872464,27.670073314831377,30.631205804141047,147.93753979468318
react_482_c1_frag_0,1.68222782647605,3.0920977337632456,3.69498888904263,10.824657373783884,55.89640927606498,149.12240223278476
react_482_c2_frag_0,1.6483216525029025,5.451307424385899,3.4205564118708454,30.70849192688055,22.544818335073288,146.426949804164
react_482_c2_frag_1,1.6821845499605523,3.0920570306370663,3.6951129817847623,10.825389941036176,55.59204515801762,150.58900606856113
react_484_c1_frag_0,1.6980601572302734,3.1110191736187334,3.6622969350658465,19.283192894869273,56.00001956077472,145.0743565950366
react_484_c2_frag_0,1.6648095230683952,1.6648719709542128,2.3543655985329957,5.651351148289021,66.75702771650691,148.68466957398118
react_484_c2_frag_1,1.6777245425839293,4.207878239153191,5.557871792862564,37.988441936291174,22.881089301589,149.61208420424373
react_485_c1_frag_0,3.1297059827115543,3.1298040373694294,3.629085238867949,26.476525702573255,56.04612512874908,144.0746012926669
react_485_c2_frag_0,1.66477540440561,1.6648238548553984,2.354529638824647,5.6514246989060375,67.05710707439805,146.18554697419066
react_485_c2_frag_1,1.648308742988643,5.451237453575567,3.4206209774696297,30.708329289167644,22.912398321786235,152.28866139904076
react_486_c1_frag_0,2.1610509872154515,3.1017431512025855,6.063150767911147,0.0012610494079078772,48.62868258293454,142.47766374017925
react_486_c2_frag_0,1.6648543328865053,1.6648927231216828,2.3544356959613606,5.6516578090076806,66.97702099016408,148.0339334067447
react_486_c2_frag_1,1.6484158469479802,5.451253111672624,3.420660971217215,30.710747871361825,22.61913001442257,153.45244046024817
react_487_c1_frag_0,1.6879621564187075,4.420722198300717,3.731602700438154,27.418522592852295,47.71176173077114,147.3377043090284
react_487_c2_frag_0,1.7030513985952198,3.1366950505906988,4.501260718440996,16.571351858902794,37.64611721533638,152.25383048194877
react_487_c2_frag_1,1.6777459587732428,4.207860643640567,5.55787483660508,37.988940117861105,22.795928611030178,153.0315128187791
react_488_c1_frag_0,1.8117476872411975,3.1017971921880965,6.0630411740607455,0.0032881130365964182,48.88844408093674,146.96614277473464
react_488_c2_frag_0,1.7029925939820811,3.1366675315455774,4.50130717260098,16.570081235759687,38.21465284243219,155.25222753944706
react_488_c2_frag_1,1.6777209106912208,4.207703170806056,5.558045116399269,27.66916871940908,21.918728480745006,149.79075058278582
react_489_c1_frag_0,0.00032450583143552486,3.1017709315798867,6.063094737167223,0.005178318206196786,48.935612461698746,145.82419853301056
react_489_c2_frag_0,1.2221897922975884,3.7633439919572975,5.5733490800465075,25.52527279435908,35.59817122546613,153.93363856643717
react_489_c2_frag_1,1.6485880533840531,6.753362579525184,3.420685454095696,37.98666838734313,22.822051077213285,148.43354386129135
react_490_c1_frag_0,1.6882229173565668,4.454093173106601,4.713857660715082,34.72060627324431,47.77122208076664,147.27320405398166
react_490_c2_frag_0,1.7030228217839851,3.1367416441644895,4.501157164512096,16.569749244200246,37.22028979168056,153.65622717235135
react_490_c2_frag_1,1.6777521684063368,4.207747909011972,5.557976876868687,27.669500084337066,22.26572847865979,150.88291801238714
react_491_c1_frag_0,0.00026821203474417047,3.1017545478591684,6.063059469880454,0.005008513510302249,48.525474029786864,144.41220402252867
react_491_c2_frag_0,1.7030264886202464,3.1367170521407886,4.501209024184571,16.569818703844298,37.03911450477951,156.50192908770865
react_491_c2_frag_1,1.6484384239462562,5.451275027986018,3.420583156521398,30.71061910968094,22.335056917062897,151.0511077438386
react_492_c1_frag_0,0.00041503035719521724,3.101700678540425,6.063064222841538,0.00740397552132532,48.77826226606385,145.17092854528917
react_492_c2_frag_0,1.2226845708655567,3.7632154746290154,5.573478132861922,25.535326964121648,38.21587962344408,150.12968444848417
react_492_c2_frag_1,1.6483989511340373,5.918418383166018,4.524928933597577,43.81954231601858,22.44247988655532,151.32565474545126
react_493_c1_frag_0,1.6485330052692233,5.451354959556093,3.4206825976980664,30.7137501977833,22.22928969405537,153.57053799331774
react_493_c2_frag_0,1.6647560280976268,1.664832233740409,2.3545985969054404,5.65160154481937,67.41392207341936,149.19339175150327
react_493_c2_frag_1,1.6870981855987217,3.2604037633130005,7.027150137205017,34.75233182081903,39.71263955627028,147.07620373128378
react_494_c1_frag_0,1.6483552862524922,5.451271769777085,3.4206438000846466,30.70954557312013,22.32537325368824,152.5441259004521
react_494_c2_frag_0,1.6647788349533756,1.6648418357864838,2.354404436003647,5.650998247811945,66.9602904582035,149.64841392770242
react_494_c2_frag_1,1.6811280016900954,6.134334349191366,3.7249965641388707,38.40484801151993,35.01953752774234,146.78826003001743
react_495_c1_frag_0,1.6860438550323822,4.389489222916342,3.1192438927437145,19.655480541538367,46.70052727218313,148.18150713035442
react_495_c2_frag_0,1.6485103610668264,5.4513484427425505,3.420805433437049,30.7144241198653,22.93133982060989,148.54096036743627
react_496_c1_frag_0,1.677756554673042,4.207754500224696,5.557985033194959,27.670308814182363,22.775708436161537,149.56291569980024
react_496_c2_frag_0,1.6810088954845408,6.134259854741847,3.72490848844156,38.400768437215305,40.39811176116707,146.54891480359294
react_497_c1_frag_0,3.341412006993751,5.42679717463939,8.234899473992344,58.58651586879184,21.518147080796933,137.94879744318763
react_497_c2_frag_0,1.6483996145719684,5.451312772609632,3.420527892018645,30.70967421953024,22.224573772143,147.70544154961425
react_498_c1_frag_0,1.686027094016053,7.264265790542618,8.997745879591896,99.21902882653178,31.958882996790457,147.2317575555618
react_498_c2_frag_0,1.6483260214820414,5.451247496360437,3.42041889396106,30.70690658936156,23.63064170669397,148.94985338130502
react_499_c1_frag_0,1.6777701590945973,4.207764754743441,5.557942997420154,27.67418322053232,29.68564429029544,150.76693380570725
react_499_c2_frag_0,1.6796565593379031,10.450179555253296,3.717017790623235,64.51943189026416,30.994760568614144,146.24329416058487
react_502_c2_frag_0,1.691859387673252,5.092642885403705,9.31991515435942,69.56385857129933,-3.699111718400896,158.398514020569
react_504_c1_frag_0,1.6211176618025485,3.0950534661393356,8.841207087648637,28.14458778966247,-3.1590178952365693,152.1168823761776
react_504_c2_frag_0,1.664773664302188,1.6648057152867075,2.354516980439546,5.651282438006679,66.95202415046647,151.3843081810206
react_506_c1_frag_0,1.7536774093992227,7.585382088131585,4.909760887405762,0.0038921230880580556,30.444115048226685,151.93451086797575
react_506_c2_frag_0,1.6835355615749037,6.092711284360122,9.232662912388884,75.65025375600194,21.5731165965266,142.75496324932672
react_507_c1_frag_0,2.698796395246319,3.1017459667080316,6.063178025627545,0.00012475212547955248,48.69918816635055,145.4498521116934
react_507_c2_frag_0,1.6646991515959186,1.6648981914282308,2.3545217887544703,5.651382326094112,67.40120170347136,144.57830672023715
react_507_c2_frag_1,1.6788143277279521,3.150320548403724,4.49172362683881,20.555128588594762,29.208604563855587,148.37329686542552
react_508_c2_frag_0,6.031192086357218,7.274560032585444,6.928430229618224,53.12036129347372,5.468469859432844,141.46688372394868
react_509_c1_frag_0,1.8401287271656679,3.003558513555237,3.8450296013331524,9.054320097354845,33.113583941260785,150.85269489732602
react_509_c2_frag_0,1.6746348366218522,8.621634436422424,4.744657627524242,25.345328428802308,23.499748314287277,148.4165177723709
react_524_c1_frag_0,5.257280249413864,8.848479358515624,12.379307611622433,79.17016209856772,17.553649810777923,134.00471424846316
react_524_c2_frag_0,1.686530724524947,6.108353097950064,5.777375044302387,59.241017680399494,36.206748294529774,143.35928699645854
react_550_c1_frag_0,1.6852883488316295,4.340248932563588,5.303693323241607,33.06442283714763,37.208235146528224,152.9942031137827
react_550_c2_frag_0,1.66475876806642,1.6648780095814728,2.35446891825638,5.651299540803112,67.5343077570167,146.9461961939945
react_550_c2_frag_1,1.1591123230301812,4.012459611381049,12.138534455477895,29.602207872928687,18.47453533051741,140.80176742421867
react_551_c1_frag_0,2.1781087345200643,2.1782655877245864,2.725112761998869,11.197251729185298,50.67366729286962,164.0811711222971
react_551_c2_frag_0,1.656941516037387,8.181291333926167,5.238376033720329,65.5845789129235,23.51359393421508,147.85571519546534
react_552_c2_frag_0,1.222464740052961,3.76315902343289,5.573489744048016,25.53064267748372,37.81616487682365,149.76383168158466
react_576_c1_frag_0,1.6566278966147345,2.8625200914516102,2.72278535633113,12.846198554179464,30.80828483473035,155.63374978254603
react_576_c2_frag_0,1.6569572480830517,8.250440528284608,3.3784356901516635,42.316191299509555,23.080178917063897,149.03052129231864
react_578_c1_frag_0,1.6789192654971716,3.150190306615059,4.491752205728456,20.555166212943433,49.31462209413289,143.9593700973498
react_578_c2_frag_0,1.656347782379378,6.857249033974375,6.119781188774286,48.040429310999635,23.520151345415183,147.6466087718387
react_581_c2_frag_0,1.6865645634294368,4.708924183774045,12.290627160688604,85.91278157421642,0.1157136245968565,141.67214269876806
react_583_c2_frag_0,1.6801105491708834,8.845723895023776,3.716978090195145,51.5785455662818,5.380894135931628,144.62577141097043
react_585_c1_frag_0,1.657694085902046,6.8649176452564085,4.726493899783222,30.296047278698033,25.266544710662977,149.73323695541598
react_585_c2_frag_0,1.6812445292534528,4.98560178469513,3.7250791063311626,31.120226864977873,43.04966500785744,148.51769087305394
react_586_c1_frag_0,0.0003141663312567328,3.1017923996514756,6.063028744644479,0.0056157005063135566,48.59905742164642,141.16878271516046
react_586_c2_frag_0,1.6743218858138815,8.033098812078652,7.875806259257685,98.36359579081984,3.543007191812916,142.18142379897418
react_587_c1_frag_0,0.0003756489013809975,3.1017418952501155,6.063018427231289,0.006300474713091598,48.82322764933304,145.23381591274773
react_587_c2_frag_0,1.6721462280184674,7.965531730417462,9.555702558413206,85.3157151271202,-4.728240299757851,146.22177209182087
react_588_c1_frag_0,1.6725310186061693,7.331207308564095,5.866557454671103,71.23641844596102,0.0079495409570796,145.9713459266871
react_588_c2_frag_0,1.6837668261798666,4.425613209742901,3.714884409797469,27.122345547314914,47.2692033358981,145.66231382845078
react_589_c1_frag_0,1.6592994798453466,2.9073308114179235,2.9072866894988016,12.203953748000764,48.686360053026725,156.73449307030546
react_589_c2_frag_0,1.6707029336618995,6.967484333403887,4.04434131969372,2.7581870271912945,0.0995674922047521,143.58663932466246
react_590_c1_frag_0,1.682233671992971,3.0921324308899734,3.694909305402124,19.079992031829715,56.327145267040166,146.88312917057493
react_590_c2_frag_0,1.68533265728752,8.654693803896217,5.186394087096919,0.6079405916463146,-6.538972399115057,147.87382361271796
react_591_c1_frag_0,1.8116315992185332,3.1017836183091583,6.063033411985777,0.0012569060451347162,48.62695956743456,139.71215809971866
react_591_c2_frag_0,1.685545754895461,6.642944917833589,9.026818004210739,37.92294385576177,10.79902964107852,141.0175879481598
react_593_c1_frag_0,1.8118423199130622,3.101759198339842,6.06311966109496,0.0011847538874712469,49.1677949185384,143.1862726584547
react_593_c2_frag_0,1.683832388723124,5.019975182186656,5.16844289435693,25.47959377156479,43.14960348366026,145.06069759642486
react_595_c1_frag_0,2.4336832026656703,3.7227739159105426,7.980736005543945,64.32120683320342,16.3560190610049,148.9481703381582
react_595_c2_frag_0,1.6647671524306882,1.664776618749317,2.354410173464339,5.65099331045016,67.02870913337846,150.4467298426396
react_596_c2_frag_0,1.7880960651057987,7.633762091800506,8.660510189118945,113.26575115621432,6.286793349030567,144.34389158470682
react_597_c2_frag_0,1.6766502917195936,8.690920080782462,8.020475131940538,99.21934727807312,11.785547693950608,140.9221522920537
react_599_c1_frag_0,1.6860475813716145,7.303571524214065,5.1323771402285665,58.709260909260145,7.17605314454382,151.4403874472462
react_599_c2_frag_0,1.6802394353487287,5.182413134304406,3.717030088973651,30.385373605002208,42.39113856156707,142.9583375622069
react_613_c2_frag_0,1.258207922734557,4.031457733924906,9.742083553061148,48.636398967956595,31.93241245110489,143.30215891090648
react_613_c2_frag_1,1.6647755784167813,1.6648220287078823,2.3544667714880827,5.65157432116318,66.85372686292887,149.76907985702863
react_639_c1_frag_0,1.8668541785263946,3.014865653444608,5.075254001881456,8.606457550277726,21.65943033573471,148.58038578335837
react_639_c2_frag_0,1.6647678848392904,1.664863731310694,2.3543768041537825,5.651257021975964,66.79509294290403,148.24163684470054
react_642_c1_frag_0,1.7031808548226794,3.1370484726132895,4.501011798567566,16.56955209442689,37.40406146176053,154.2225883536352
react_642_c2_frag_0,1.6812692527317934,4.985543897560468,3.725011847684222,31.119668864944202,44.40825526222913,143.43273547378226
react_645_c1_frag_0,1.6669818027340915,2.331236674081541,3.5017244280519693,11.819835643053162,30.678007719373152,152.53524068012578
react_645_c2_frag_0,1.8118862701443486,3.1017603262606634,6.063138452420613,0.0017037269524908477,48.62125356108199,146.20590074582523
react_646_c1_frag_0,1.222310505953316,3.763065161943723,5.573544745031227,25.527319088889975,37.90891253336836,155.58891034042728
react_646_c2_frag_0,1.6882507633712491,4.454160002112489,4.713751048023353,34.72053663658618,47.60780951615175,145.5925801444326
react_647_c1_frag_0,1.682209543878417,3.0920377066857476,3.6950114987344214,10.824472049576686,55.58547977744726,148.99331443612417
react_647_c2_frag_0,1.6831325276921796,6.1372959145458195,4.591814794330672,46.0541910795874,1.889814921452134,145.25938008375627
react_649_c1_frag_0,1.7701016770113442,3.06410851096299,3.623585893637586,0.0017504919770989578,27.6891498098188,153.41946584166735
react_649_c2_frag_0,0.00010584170063044279,3.101760503342373,6.0630790093628315,0.0016489201112824797,49.13084088590899,144.2056429655611
react_650_c1_frag_0,1.833672346864562,4.349989023018798,5.877624959442075,6.077225865119344,17.43749297624311,150.4076066980287
react_650_c2_frag_0,1.6866208082490968,4.34267116556051,5.710408512059243,40.0011039440649,43.29238529396095,145.40005841956594
react_652_c1_frag_0,1.6850740460243112,5.7649414052604,7.24854516593922,65.4981845620815,14.53685925847524,147.8732348205832
react_652_c2_frag_0,1.6836733828550463,4.425640171796903,3.714809925729222,27.120468642030378,53.62172798805168,150.0031292172895
react_653_c1_frag_0,1.6763053765521116,3.0938277943462715,4.436448511509384,12.76475384618865,41.08777290552418,143.33453344218208
react_653_c2_frag_0,0.0002528122841922009,3.1017891188267304,6.063148306311517,0.0007711090233774165,49.35287419284988,140.55442848017046
react_656_c1_frag_0,1.6531237590257397,5.591462715256197,3.6460454474105894,33.52484711156877,3.0709168835588545,147.76784623678927
react_656_c2_frag_0,1.6800357098595005,6.239686070702442,3.717117374734712,33.80633132996821,38.11069937279386,145.53832837403357
react_657_c1_frag_0,0.96013355126322,6.56072184502258,5.5761305609352565,34.147650074720225,27.198853945846324,145.95353400765856
react_657_c2_frag_0,1.6647689981105425,1.6648561491876845,2.3544386644930415,5.651186066499065,66.73377560413691,151.3430642426573
react_659_c1_frag_0,2.371519555297813,3.1142831421746795,3.6635364882808585,16.35161627812096,51.46464310404602,143.4891043356278
react_659_c2_frag_0,0.00045803160177174546,3.1017790677056847,6.063156811697711,0.005717519074475262,48.94181438878466,146.4637401823239
react_660_c1_frag_0,1.6780267249247547,3.8268377954078527,4.464522184697084,24.875217711768617,24.960465420984,154.65454033245942
react_660_c2_frag_0,1.656541783074914,7.426465519544293,4.941905478292981,58.26772193157931,33.40130111160883,147.76621891648333
react_661_c1_frag_0,1.6791412003512824,4.461456248571963,8.42102231108197,1.9197515580841173,34.0907149544842,150.9318275436728
