,b1_0,b5_0,l_0,vol_0,espmin_0,espmax_0,b1_1,b5_1,l_1,vol_1,espmin_1,espmax_1,b1_2,b5_2,l_2,vol_2,espmin_2,espmax_2,b1_3,b5_3,l_3,vol_3,espmin_3,espmax_3,homo,lumo,nat_charge_1,nat_charge_2,pert_1,pert_2,pert_3,pi_orb,pi*_orb,disp_1_0,disp_2_0,disp_3_0,disp_4_0,disp_5_0,disp_6_0,disp_7_0,disp_8_0,disp_9_0,disp_10_0,disp_1_1,disp_2_1,disp_3_1,disp_4_1,disp_5_1,disp_6_1,disp_7_1,disp_8_1,disp_9_1,disp_10_1,Olefin Type,ddG er (kcal/mol)
react_457,1.6781425853194374,8.932982172867943,7.041741921515904,93.43118775695432,1.5105756205523293,147.1803966585355,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,0.0002072047528167,3.10177667568092,6.06312984678165,0.0022463746537783,49.01086854279887,146.93454070761538,-6.4072,-1.9566,-0.06947,-0.34676,9.31,6.29,5.66,-0.39095,-0.00592,200.0581006711409,69.01016778523488,131.1262818791946,58.71792617449667,257.5834161073826,52.81036912751676,52.1540134228188,39.56809395973156,11.7798322147651,0.8542214765100673,112.94597986577182,105.708033557047,83.12742953020134,128.69545637583894,119.00206040268452,188.24564429530213,62.05699328859061,44.42126845637588,19.516704697986576,9.942852348993288,gem_di,2.8730026748254267
react_458,1.677633830306394,8.900915690025027,7.3291971651348975,98.46271092707843,1.7459576854234682,148.46343684362083,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,0.0003817478879474,3.1017484260858463,6.063102357464769,0.0071480076414358,48.48128198918727,144.83137043317106,-6.2971,-1.9513,-0.06943,-0.34621,9.17,6.28,5.68,-0.39155,-0.00347,200.21560893854743,69.32155865921783,133.50189944134078,55.57277094972068,441.9615977653631,58.62447486033521,51.20604469273747,40.0984245810056,10.945486033519549,0.7906815642458102,112.88599999999995,108.30163687150834,81.15302793296088,134.07338547486034,170.732815642458,314.7079385474861,72.8813966480447,40.21134078212293,17.48933519553074,9.801670391061457,gem_di,2.112330669903123
react_459,1.6650181775885269,6.630178946002987,10.04430690296195,35.77852854147641,2.048680175948979,148.13787627147298,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,1.811920058936198,3.101787758121893,6.063038094646736,0.0014806477865441,48.83433626120991,143.3875117448647,-6.4846,-1.9691,-0.06891,-0.34768,9.11,6.37,5.67,-0.39285,0.00032,200.14996212121207,70.64871212121211,128.29343939393934,59.54051515151511,71.29845454545455,49.837765151515136,56.21003030303032,43.623007575757576,14.603871212121216,1.0917727272727271,112.93693939393935,102.40236363636365,84.10606060606058,124.68355303030305,72.04123484848486,55.702318181818185,57.138113636363634,48.875916666666704,25.62445454545455,11.786575757575765,gem_di,2.494054670518096
react_462,1.686524876670596,6.235474024551844,11.468768795426394,99.81222054255888,-2.468517080458996,149.94731281478047,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,1.222144743948052,3.763201750826477,5.573472461637191,25.52433182450208,37.68106102138185,151.37426451546358,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,-5.9991,-1.0135,-0.11953,-0.33435,5.57,4.89,4.52,-0.25377,0.0317,132.13816349206357,72.65678095238103,87.2478841269842,99.56543015873028,55.71448730158736,29.697999999999983,25.616673015873,9.358212698412697,7.430133333333334,4.5930873015873015,147.35099206349213,40.22321269841268,123.22711746031744,83.20735873015887,40.695030158730205,31.26605873015874,23.569274603174605,17.228630158730148,8.098153968253966,9.153023809523813,trans_di,2.2712356077365956
react_463,1.664818058062156,1.664900998174036,2.3544343120364264,5.651718371819415,66.88361357016366,150.72569382065362,2.52805632283005,9.31549073886451,9.454610591501025,27.27741865214928,10.740043688241576,146.94443364539796,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,1.664818058062156,1.664900998174036,2.3544343120364264,5.651718371819415,66.88361357016366,150.72569382065362,-6.056,-1.4459,0.06953,-0.30506,8.79,5.59,5.22,-0.37333,0.02321,143.38335964912284,60.30136842105264,127.82598245614038,69.26545614035088,18.261973684210528,67.74464035087722,59.97696491228069,55.48850877192983,43.84164912280702,35.585464912280706,158.78036842105269,161.30095614035085,47.75037719298245,50.84372807017542,33.72381578947368,65.4576052631579,67.83455263157894,36.14813157894737,37.46976315789473,22.3660701754386,tri,1.6581632477531376
react_464,1.686043907054327,6.788459926285595,6.310868867834178,54.06834710077547,15.227477605776356,147.9186124775735,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,1.6822662683358551,3.092045732691508,3.695277637434768,10.824523298015157,55.692226605486844,148.7457106203291,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,-6.8238,-0.9671,-0.21503,-0.19435,4.67,4.51,3.98,-0.38409,0.01121,142.2464957264958,52.68915384615386,12.704452991452994,36.00364957264954,25.66900000000001,23.008897435897435,3.618837606837608,0.0,0.0,0.0,133.1963418803419,33.7059829059829,31.93905128205129,32.10541025641026,25.364128205128207,26.10048717948717,6.849965811965814,6.373786324786324,0.3053333333333333,0.0,trans_di,1.3635830574449357
react_465,1.6766965832920613,8.641853537358262,9.860326799217592,96.69517013691524,20.46873990343978,141.778974177835,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,1.6852991934881196,4.340254333814833,5.3037273816745625,18.97720426303708,37.78720161252343,154.18834001633422,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,-6.839,-1.1412,-0.12985,-0.32596,5.57,5.01,4.49,-0.37189,0.02129,129.71151491053675,90.9785168986084,163.60723658051674,162.0326500994036,138.62465805168978,89.01017495029829,48.69550695825054,7.535101391650096,1.0833101391650104,0.0669900596421471,147.66745526838977,55.888147117296256,177.70443936381733,110.68469781312122,135.19904373757444,95.59592047713728,67.35279920477139,32.606210735586465,7.38754671968191,1.2593996023856862,trans_di,2.059372138316751
react_466,3.330121613560893,5.374536235618512,8.239351376064471,58.86815969498707,28.20457604750389,141.1738724444635,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,-5.3658,-1.2241,-0.22531,-0.38619,5.41,4.27,2.78,-0.24673,0.04961,152.30225000000002,42.9835,85.066,74.80199999999999,62.0125,31.31425,2.54875,0.0,0.0,0.0,95.607,46.88499999999999,74.97125,98.81475,34.34,58.2305,38.358,3.82275,0.0,0.0,mono,3.4500352378815795
react_467,1.6483927704296018,5.4513314871620775,3.420629293665407,30.710504364140768,22.6206435672618,151.37284552830133,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,2.4653670558365874,3.1136872358402123,6.907670129930904,22.548530675819272,28.631308528066857,146.61974807245366,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,-5.451,-0.8438,-0.18843,-0.21354,4.84,4.75,3.25,-0.26387,0.03791,138.2868333333333,66.10358333333335,74.30595833333332,73.87525000000001,15.86925,37.224375,3.4308750000000003,0.0,0.0,0.0,173.84550000000002,28.09820833333333,115.098875,38.30070833333333,48.321875000000006,5.430958333333334,0.0,0.0,0.0,0.0,trans_di,2.8730026748254267
react_468,2.273337546865737,5.210778017848191,8.156620844867321,45.31903112184996,24.70544983984679,139.98943997585008,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,-5.3086,-0.7076,-0.21567,-0.39196,5.41,4.42,2.98,-0.25342,0.03974,155.47019999999998,2.0751,80.3352,31.223600000000005,35.1431,26.3816,1.813,0.0,0.0,0.0,96.304,29.5331,59.1643,68.4905,16.553,43.9917,16.3594,2.0458,0.0,0.0,mono,2.2712356077365956
react_469,0.0001806392592361,3.105022646239754,6.672655425384792,0.0006680933370291,30.85400887694756,142.73261619386386,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,-6.1878,-1.0993,-0.21968,-0.38106,5.47,4.43,2.77,-0.26835,0.02326,155.094,1.164,82.808,4.524,11.54,0.0,0.0,0.0,0.0,0.0,93.855,46.7925,30.2165,71.592,1.134,11.54,0.0,0.0,0.0,0.0,mono,2.2712356077365956
react_470,1.1927993542895816,3.100299341892823,7.089492504843664,12.520626692112078,45.79588822359983,143.58016060314978,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,-5.9839,-0.9585,-0.21799,-0.3838,5.41,4.42,2.82,-0.24291,0.04623,155.95800000000003,1.269,85.67099999999999,5.2015,29.85,0.0,0.0,0.0,0.0,0.0,94.2565,47.22,30.259,75.06,1.304,29.85,0.0,0.0,0.0,0.0,mono,1.988440635339029
react_471,0.0002789284213868,3.102983730173323,7.611975204142936,0.000679527270963,48.99974035262657,142.62740117918904,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,-6.2092,-1.3292,-0.2216,-0.37394,5.46,4.44,2.73,-0.27052,0.0152,153.788,2.348,83.915,4.632,189.668,0.0,0.0,0.0,0.0,0.0,93.75,31.155,60.117,57.344,2.317,189.668,0.0,0.0,0.0,0.0,mono,2.494054670518096
react_472,0.0004314801652217,3.1027041571382954,8.02662711173457,0.0089642657055772,0.5837805303885314,150.17556618383094,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,-6.7215,-2.0312,-0.22708,-0.35767,5.48,4.45,2.72,-0.27041,0.02084,153.459,2.394,84.587,4.862,28.4,26.197,0.0,0.0,0.0,0.0,93.471,31.155,59.743,58.501000000000005,2.432,28.4,26.197,0.0,0.0,0.0,mono,2.112330669903123
react_473,1.6778632121159456,4.207517357697465,5.5582245934972425,27.66993637004273,22.300236040122403,151.7496558655485,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,1.845140951139559,8.206655402739454,3.857367138487838,24.51549808109747,32.9041765640928,151.71021595415766,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,-6.6972,-1.5222,-0.14399,-0.29954,6.69,5.42,4.74,-0.39744,0.00635,132.52826365054577,71.7252121684868,45.57759750390015,55.11035257410294,22.539318252730087,19.04814976599061,7.633586583463334,2.044090483619346,0.0634274570982839,0.0,152.6298346333854,56.22371450858034,65.9193931357254,42.48374258970366,27.11050390015601,10.000430577223083,1.8191357254290168,0.0832433697347893,0.0,0.0,trans_di,2.129838121537812
react_475,3.1105362647343715,5.462154113176235,3.675922674228354,53.02714234652939,29.220721646200083,143.68807359478654,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,-6.9276,-0.1055,-0.20791,-0.40066,5.84,4.43,3.62,-0.38164,0.02011,154.5663636363636,45.35004545454546,18.165636363636363,14.435454545454546,1.0078181818181815,0.0,0.0,0.0,0.0,0.0,86.5309090909091,57.69354545454546,51.163045454545454,18.15090909090909,18.67536363636364,1.3115454545454546,0.0,0.0,0.0,0.0,mono,0.8416047555871515
react_476,3.073383851270779,6.328244825508016,4.61848758540987,13.25706174447494,27.95698867245692,139.67401098333585,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,-6.8919,0.2483,-0.21536,-0.39109,6.24,4.7,3.07,-0.38259,0.02145,155.96363636363628,76.58174431818179,43.08985227272727,30.11090909090907,7.697465909090908,0.708380681818182,0.0,0.0,0.0,0.0,87.43909090909094,77.30845454545454,82.42173863636364,41.05671590909095,19.742892045454543,4.706551136363637,1.424102272727273,0.0524431818181818,0.0,0.0,mono,0.2772565405960813
react_481,1.6777956869410504,4.207550797072968,5.558156212872464,27.670073314831377,30.631205804141047,147.93753979468318,0.000236257010961,0.0002907436692502,4.4319643576615135,1.6796631551033776e-07,60.47627665615335,152.1198525667472,1.6647347509624824,1.664814355344124,2.354459756969456,5.651322289704382,66.81220380835377,147.65032638893683,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,-6.3906,-0.6958,-0.15633,-0.0989,5.52,4.18,4.05,-0.38585,0.01609,160.53192307692308,78.03653846153847,18.02834615384615,12.738769230769227,0.2533076923076923,0.0,0.0,0.0,0.0,0.0,176.57830769230773,27.58626923076924,32.54803846153845,21.974,10.564576923076922,0.3376923076923077,0.0,0.0,0.0,0.0,tri,1.0561653349515614
react_482,1.6483216525029023,5.451307424385899,3.4205564118708454,30.70849192688055,22.544818335073288,146.426949804164,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,1.68222782647605,3.0920977337632456,3.69498888904263,10.824657373783884,55.89640927606498,149.12240223278476,1.6821845499605523,3.0920570306370663,3.6951129817847614,10.825389941036176,55.59204515801762,150.58900606856113,-6.4019,0.3235,-0.02156,-0.19755,6.18,4.24,3.61,-0.3803,0.01778,178.0083457943925,63.873336448598096,33.27040186915888,11.488635514018693,0.1853644859813084,0.0,0.0,0.0,0.0,0.0,156.6301028037383,57.72118691588785,41.91941121495329,18.0703644859813,11.782981308411207,0.7020373831775704,0.0,0.0,0.0,0.0,tri,0.9426461312734098
react_484,1.6777245425839291,4.207878239153191,5.557871792862564,37.98844193629117,22.881089301589,149.61208420424373,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,1.6980601572302734,3.1110191736187334,3.662296935065848,19.28319289486928,56.00001956077472,145.0743565950366,1.6648095230683952,1.6648719709542128,2.354365598532996,5.651351148289021,66.75702771650691,148.68466957398118,-6.3815,0.321,-0.01598,-0.20538,6.18,4.53,4.36,-0.38127,0.01655,159.33727000000007,73.74713000000003,43.27637000000001,10.56848,0.06604,0.0,0.0,0.0,0.0,0.0,174.47647000000003,52.817900000000016,34.837820000000015,19.81197000000001,4.87452,0.17661,0.0,0.0,0.0,0.0,tri,0.8197971639261674
react_485,1.648308742988643,5.451237453575567,3.4206209774696297,30.708329289167644,22.912398321786235,152.28866139904076,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,3.1297059827115543,3.1298040373694294,3.629085238867949,26.47652570257325,56.04612512874908,144.0746012926669,1.66477540440561,1.6648238548553984,2.354529638824647,5.6514246989060375,67.05710707439805,146.18554697419066,-6.3695,0.3116,-0.00692,-0.20801,6.57,4.63,4.46,-0.38358,0.01846,156.79649999999998,95.35904166666666,51.37554166666667,10.390083333333331,0.0918125,0.0,0.0,0.0,0.0,0.0,194.26316666666665,57.10837500000002,36.87372916666667,18.232895833333323,7.166479166666666,0.3683333333333333,0.0,0.0,0.0,0.0,tri,0.7886135070586839
react_486,1.6484158469479802,5.451253111672624,3.420660971217215,30.710747871361825,22.61913001442257,153.45244046024817,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,2.1610509872154515,3.101743151202585,6.063150767911147,0.0012610494079078,48.62868258293454,142.47766374017925,1.6648543328865053,1.6648927231216828,2.3544356959613606,5.6516578090076806,66.97702099016408,148.0339334067447,-5.9892,-0.775,0.01427,-0.22467,6.11,5.98,3.44,-0.24185,0.04496,164.15174,99.87205999999996,39.92485999999999,78.66131999999999,5.264399999999999,0.0,0.0,0.0,0.0,0.0,198.4106,31.046260000000004,127.51772,22.167520000000003,8.336160000000001,0.39612,0.0,0.0,0.0,0.0,tri,1.326666362232758
react_487,1.6777459587732428,4.207860643640567,5.55787483660508,37.98894011786111,22.795928611030178,153.0315128187791,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,1.6879621564187075,4.420722198300717,3.731602700438154,27.41852259285229,47.71176173077114,147.3377043090284,1.7030513985952198,3.1366950505906988,4.501260718440996,16.571351858902794,37.64611721533638,152.25383048194877,-7.0202,-1.0083,-0.13859,-0.11743,6.89,6.83,5.04,-0.37673,0.02305,190.8404476190476,70.33431428571427,66.59491428571427,40.09896190476189,2.556428571428573,0.0,0.0,0.0,0.0,0.0,150.33085714285713,116.01703809523804,65.5740476190476,35.77677142857143,2.726352380952381,0.0,0.0,0.0,0.0,0.0,tri,0.40442841113798056
react_488,1.6777209106912208,4.207703170806056,5.558045116399269,27.66916871940908,21.918728480745006,149.79075058278582,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,1.8117476872411973,3.1017971921880965,6.0630411740607455,0.0032881130365964,48.88844408093674,146.96614277473464,1.7029925939820811,3.136667531545577,4.50130717260098,16.570081235759687,38.21465284243219,155.25222753944706,-6.4503,-1.6652,-0.11922,-0.13324,6.82,5.15,3.33,-0.2471,0.03732,195.10004761904764,72.46980952380952,91.547,78.76304761904761,5.974285714285715,0.3675714285714285,0.0,0.0,0.0,0.0,190.55066666666667,82.66714285714286,130.30395238095238,38.327714285714286,2.3722857142857143,0.0,0.0,0.0,0.0,0.0,tri,0.8774101587749215
react_489,1.6485880533840531,6.753362579525184,3.420685454095696,37.98666838734313,22.822051077213285,148.43354386129135,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,0.0003245058314355,3.1017709315798867,6.063094737167223,0.0051783182061967,48.935612461698746,145.82419853301056,1.2221897922975884,3.7633439919572975,5.573349080046508,25.52527279435908,35.59817122546613,153.93363856643717,-6.4462,-1.6204,-0.11696,-0.13366,9.69,6.82,5.21,-0.24645,0.03803,195.4083449612404,72.19119767441859,113.15035271317836,99.56648062015502,16.662205426356586,1.2383372093023255,0.0,0.0,0.0,0.0,190.7227945736435,81.479019379845,131.53349224806195,69.88453100775196,22.08668217054264,2.5015155038759693,0.0088837209302325,0.0,0.0,0.0,tri,0.5544510439407703
react_490,1.6882229173565668,4.454093173106601,4.713857660715082,34.72060627324431,47.77122208076664,147.27320405398166,1.6777521684063368,4.207747909011972,5.557976876868687,27.669500084337063,22.26572847865979,150.88291801238714,1.7030228217839851,3.136741644164489,4.501157164512096,16.569749244200246,37.22028979168056,153.65622717235135,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,-6.9957,-0.9983,-0.10478,-0.1462,6.7,4.19,4.02,-0.38164,0.02143,150.14209333333326,116.10545333333332,60.828933333333325,38.98338666666667,4.300186666666667,0.0575866666666666,0.0,0.0,0.0,0.0,190.71716,63.87634666666666,77.24504000000003,35.93963999999999,2.639453333333334,0.0,0.0,0.0,0.0,0.0,tri,1.14912609868776
react_491,1.6484384239462562,5.451275027986018,3.420583156521398,30.71061910968094,22.335056917062897,151.0511077438386,1.6777521684063368,4.207747909011972,5.557976876868687,27.669500084337063,22.26572847865979,150.88291801238714,1.7030228217839851,3.136741644164489,4.501157164512096,16.569749244200246,37.22028979168056,153.65622717235135,1.7030264886202464,3.136717052140789,4.501209024184571,16.569818703844298,37.03911450477951,156.50192908770865,-6.4861,-1.6332,-0.11978,-0.13438,6.44,5.25,3.43,-0.25032,0.03664,194.95921052631576,81.50794736842106,67.02199999999998,94.258,6.145473684210526,0.2662631578947368,0.0,0.0,0.0,0.0,192.9998947368421,73.27363157894735,126.51710526315787,45.69589473684211,5.106421052631579,0.5659473684210526,0.0,0.0,0.0,0.0,tri,1.3514205677130469
react_492,1.6483989511340371,5.918418383166018,4.524928933597577,43.81954231601858,22.44247988655532,151.32565474545126,1.6777521684063368,4.207747909011972,5.557976876868687,27.669500084337063,22.26572847865979,150.88291801238714,1.7030228217839851,3.136741644164489,4.501157164512096,16.569749244200246,37.22028979168056,153.65622717235135,1.2226845708655567,3.763215474629016,5.573478132861922,25.535326964121648,38.21587962344408,150.12968444848417,-6.4616,-1.6107,-0.11809,-0.13464,6.43,5.21,3.42,-0.24717,0.03745,195.26869879518068,74.9299819277109,104.37490963855424,104.99457228915664,17.55396987951808,1.167469879518072,0.0,0.0,0.0,0.0,192.0467771084338,73.27694578313252,127.9490180722892,70.22051204819273,27.132355421686743,6.981644578313255,0.6823493975903615,0.0,0.0,0.0,tri,1.4618703381850504
react_493,1.6870981855987215,3.2604037633130005,7.027150137205017,34.75233182081903,39.71263955627028,147.07620373128378,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,1.6485330052692233,5.451354959556093,3.4206825976980664,30.7137501977833,22.22928969405537,153.57053799331774,1.6647560280976268,1.664832233740409,2.3545985969054404,5.65160154481937,67.41392207341936,149.19339175150327,-6.3307,0.3604,-0.0137,-0.22643,6.24,4.96,4.81,-0.38128,0.02054,161.05994904458598,50.94713057324843,55.950388535031855,47.158267515923576,21.698700636942668,3.548171974522296,0.1380828025477707,0.0,0.0,0.0,153.6358917197453,85.0880891719745,28.251404458598724,46.72764968152869,20.291907643312094,5.880694267515926,0.6169235668789809,0.0081305732484076,0.0,0.0,tri,1.9646994277448666
react_494,1.6811280016900954,6.134334349191366,3.724996564138871,38.40484801151993,35.01953752774234,146.78826003001743,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,1.6485330052692233,5.451354959556093,3.4206825976980664,30.7137501977833,22.22928969405537,153.57053799331774,1.6647788349533756,1.6648418357864838,2.354404436003647,5.650998247811945,66.9602904582035,149.64841392770242,-6.361,0.3519,-0.0071,-0.22237,6.07,4.87,4.39,-0.38189,0.02196,160.86625633802814,47.350749295774655,56.25726478873241,50.47219436619714,21.796876056338025,3.5981154929577444,0.1517014084507042,0.0,0.0,0.0,154.16290704225358,75.08821690140846,29.86469577464788,46.22857183098596,25.64209295774648,8.651884507042258,0.8547887323943665,0.0,0.0,0.0,tri,1.278076108668956
react_495,1.6485103610668264,5.451348442742551,3.420805433437049,30.7144241198653,22.93133982060989,148.54096036743627,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,1.6860438550323822,4.389489222916342,3.1192438927437145,19.655480541538367,46.70052727218313,148.18150713035442,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,-6.9414,0.13,-0.20381,-0.1858,5.04,4.63,4.08,-0.3875,0.01705,131.52880000000002,63.6796,51.88614285714285,22.17237142857143,1.0315142857142858,0.0,0.0,0.0,0.0,0.0,142.1928857142857,56.58957142857143,35.55165714285715,20.380342857142857,15.145657142857145,0.4383142857142857,0.0,0.0,0.0,0.0,trans_di,1.8002208906687178
react_496,1.6810088954845408,6.134259854741847,3.72490848844156,38.400768437215305,40.39811176116707,146.54891480359294,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,1.677756554673042,4.207754500224696,5.557985033194959,27.670308814182363,22.775708436161537,149.56291569980024,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,-6.6332,0.3582,-0.19064,-0.22833,5.53,4.67,4.61,-0.38278,0.02062,134.35303508771932,57.88309774436098,56.613904761904806,42.45154636591479,18.764090225563912,3.452969924812036,0.1532481203007518,0.0,0.0,0.0,133.1378471177945,66.04293734335843,34.34044110275687,47.82795739348376,22.31808771929825,8.598897243107777,1.3545739348370929,0.0511503759398496,0.0,0.0,trans_di,2.078964273063704
react_497,3.341412006993751,5.42679717463939,8.234899473992344,58.58651586879184,21.518147080796933,137.94879744318763,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,1.6483996145719684,5.451312772609632,3.420527892018645,30.70967421953024,22.224573772143,147.70544154961425,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,-5.3572,-1.2992,-0.21937,-0.17818,4.86,4.24,3.54,-0.24907,0.04569,170.24169911504436,74.55845132743364,119.03060176991148,67.22630088495575,85.95195575221238,72.38133628318585,31.766663716814183,2.164194690265487,0.0,0.0,137.93395575221237,86.08729203539819,91.32176991150436,98.31383185840708,26.58938938053098,89.91876991150443,75.70663716814158,16.60700884955752,0.842548672566372,0.0,trans_di,2.479109999804744
react_498,1.686027094016053,7.264265790542618,8.997745879591896,99.21902882653178,31.958882996790457,147.2317575555618,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,1.6483260214820414,5.451247496360437,3.42041889396106,30.70690658936156,23.63064170669397,148.94985338130502,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,-6.4874,0.2664,-0.19353,-0.22647,4.78,4.75,4.38,-0.26268,0.15597,143.5401868686868,63.28971885521881,42.06677946127932,73.1133535353535,40.47150168350167,16.57847306397307,14.668695286195286,6.58962121212121,3.3105067340067333,0.3013114478114478,131.49740235690234,69.6415269360269,54.58118518518519,64.4246969696969,28.60302861952864,20.55023905723905,13.586589225589227,12.516291245791251,5.5791885521885565,2.95,trans_di,1.8943307630038735
react_499,1.6796565593379031,10.450179555253296,3.717017790623235,64.51943189026416,30.994760568614144,146.24329416058487,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,1.6777701590945973,4.207764754743441,5.557942997420154,27.67418322053232,29.68564429029544,150.76693380570725,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,-6.6251,0.1396,-0.19898,-0.21352,4.67,4.2,3.81,-0.38044,0.02057,135.5752756024095,73.74660993975907,56.94103463855422,58.44809036144575,35.126094879518085,27.55296987951807,14.39895481927711,9.236871987951812,6.858379518072284,3.0391611445783155,133.99471686746972,72.8785060240964,51.181659638554265,65.03760090361438,36.39015813253011,22.04645331325303,15.151206325301183,9.86356626506024,7.759362951807237,6.620212349397589,trans_di,2.112330669903123
react_502,1.691859387673252,5.092642885403705,9.31991515435942,69.56385857129933,-3.699111718400896,158.398514020569,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,-6.8849,-2.2005,-0.23824,-0.39168,5.66,4.86,4.21,-0.272,0.02077,109.2907142857143,39.427,49.98757142857142,59.36557142857142,17.664857142857144,31.17742857142857,22.25814285714286,12.224714285714285,0.0,0.0,85.50157142857142,50.24071428571428,37.127428571428574,56.17614285714286,29.723142857142857,40.61642857142857,22.50971428571429,7.276142857142857,12.224714285714285,0.0,mono,1.6342295966536264
react_504,1.6211176618025485,3.095053466139336,8.841207087648637,28.14458778966247,-3.1590178952365693,152.1168823761776,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,1.664773664302188,1.6648057152867075,2.354516980439546,5.651282438006679,66.95202415046647,151.3843081810206,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,-6.437,-1.8125,-0.2438,-0.14583,4.62,4.5,4.34,-0.3744,0.02385,171.8041,8.098299999999998,81.5325,2.2066,21.2307,39.8351,24.3935,2.1927,0.0,0.0,120.4244,29.3304,57.34929999999999,55.2081,1.3293,41.4448,19.621,24.8273,1.7589,0.0,trans_di,2.479109999804744
react_506,1.6835355615749037,6.092711284360122,9.232662912388884,75.65025375600194,21.5731165965266,142.75496324932672,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,1.753677409399223,7.585382088131585,4.909760887405762,0.003892123088058,30.444115048226685,151.93451086797575,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,-6.8453,-1.1506,-0.11828,-0.33602,4.97,4.15,3.76,-0.58832,0.26935,130.23659171597626,75.13244970414205,75.81888560157792,97.3787357001972,81.56241420118346,76.68063116370811,34.88712820512823,7.330140039447731,0.386956607495069,0.0,146.54012820512827,41.10715384615386,133.9001932938857,61.71446745562129,86.92077712031558,73.21254043392503,24.87894082840237,9.56492702169625,1.547207100591715,0.0275976331360946,trans_di,1.772428093071975
