,b1_0,b5_0,l_0,vol_0,espmin_0,espmax_0,b1_1,b5_1,l_1,vol_1,espmin_1,espmax_1,b1_2,b5_2,l_2,vol_2,espmin_2,espmax_2,homo,lumo,nat_charge_1,nat_charge_2,pert_1,pert_2,pert_3,pi_orb,pi*_orb,disp_1_0,disp_2_0,disp_3_0,disp_4_0,disp_5_0,disp_6_0,disp_7_0,disp_8_0,disp_9_0,disp_10_0,disp_1_1,disp_2_1,disp_3_1,disp_4_1,disp_5_1,disp_6_1,disp_7_1,disp_8_1,disp_9_1,disp_10_1,ddG er (kcal/mol)
react_525,1.6421199198103942,7.186283159961034,3.028419538009557,35.51835980978338,30.117654313745533,149.73373356640974,3.105135907845692,5.443797863320183,6.054754513107144,0.0029712819871521,47.31926196252336,135.95524993543026,1.9266540091258364,3.044481464011695,3.4400629896788737,8.786612778861107,59.462479511644894,151.5008726457065,-5.6983,-0.9573,-0.28773,0.33066,6.63,6.1,6.0,-0.25065,0.03743,148.0174,48.613,64.107,60.0474,4.9422,0.0,0.0,0.0,0.0,0.0,205.21,26.2368,87.0212,7.259,0.0,0.0,0.0,0.0,0.0,0.0,1.07518364064908
react_526,1.642163308274967,7.186267940348017,3.028504410306179,35.51998361783448,29.328606776416432,152.51886393800382,3.1051979219949897,5.443685216712732,6.054726147557632,0.0053812585251099,47.81015829030674,139.91014411429043,1.8904797384939904,6.929860595351201,3.4599717034082507,20.306882718643763,43.62471355573199,150.24175462760212,-5.6586,-0.9336,-0.29053,0.33011,8.33,6.41,5.7,-0.25012,0.03797,150.11690303030295,62.10349696969694,91.24453333333334,84.69081212121216,14.614684848484853,2.9922848484848474,0.4400121212121211,0.0,0.0,0.0,203.61699393939384,55.0439393939394,116.37667272727272,25.136478787878797,5.378230303030302,0.6504121212121212,0.0,0.0,0.0,0.0,1.4587473945458789
react_527,1.89743429478016,7.428194580831419,3.458749827680258,37.48690200391695,33.69040984695533,150.88678020766696,1.6422184301232463,7.186214331599814,3.0285401779014234,35.521891788385815,29.39093013836425,150.21459426075728,3.123607571622745,4.73181759168331,6.059268749718631,0.0002112667497989,47.93164575502975,140.6071370165324,-5.5143,-0.756,0.35265,-0.36523,6.63,6.31,4.41,-0.2404,0.04532,203.86322162162173,53.57657297297297,124.40160540540546,32.21621621621618,13.3423,4.91761621621622,0.680562162162162,0.0271135135135135,0.0,0.0,150.72368648648649,61.45626756756759,95.00031081081076,93.94922432432432,23.0066135135135,6.77727837837838,1.7914405405405405,0.3068081081081081,0.0135783783783783,0.0,1.805809283794797
react_528,1.6421984261019424,7.186307213300765,3.028380023929335,35.51955708750696,34.510091016040185,149.610249805813,3.123538319318541,4.7318974626254855,6.059323618888004,0.0018505380856887,46.59001708160512,146.19426791253798,1.5817791245859651,4.3940809159343575,4.459736575894414,11.8637593775749,50.87009206388253,149.68981217064413,-5.4715,-0.7459,-0.37007,0.35494,6.92,6.43,4.37,-0.23966,0.04613,150.60675,69.9604,80.85589999999999,73.07910000000001,5.209199999999999,0.0,0.0,0.0,0.0,0.0,202.5271,67.17280000000001,101.99535,8.016100000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.17548220219461808
react_529,3.109450642086173,5.300733257097878,6.062292535660885,33.6056726119977,46.86158222097205,143.98617874513727,1.6867757964848484,7.12265315209911,3.724247736341637,9.65523204992675,27.620660037821008,146.3904699176894,1.9268409918383096,3.044576819023704,3.4401201353198885,8.784023930668917,59.11257314087349,153.58736886404245,-5.5492,-0.6432,0.33371,-0.31334,6.43,5.78,4.83,-0.2359,0.05395,209.558,32.11533333333333,89.10500000000002,7.788666666666667,0.0,0.0,0.0,0.0,0.0,0.0,152.74166666666665,56.203333333333326,64.17466666666667,60.25866666666667,5.188666666666667,0.0,0.0,0.0,0.0,0.0,1.7625732599478108
react_530,3.109259749074762,5.300778209774782,6.062161593304521,33.601564186093924,47.20281189281369,142.62348081378147,1.686711507097941,7.122698889888833,3.724350120243584,9.653711831866366,32.076256760438504,145.06409963901103,1.4360067687839857,3.549035441366099,6.105653015533583,19.724315309839938,34.888127193035075,152.09985666376278,-5.7397,-0.8087,0.31047,-0.23603,6.52,5.89,5.53,-0.23938,0.05104,208.59722820512823,57.05076153846154,124.44781025641022,32.31697948717947,16.287489743589745,6.197323076923071,0.9390435897435894,0.0387692307692307,0.0,0.0,155.23898205128205,68.2514,91.65160256410256,94.61351282051284,24.388420512820524,8.157448717948723,2.9971769230769234,0.5509948717948718,0.0258666666666666,0.0,2.191783138806083
react_531,3.109313657911948,5.300712847598177,6.062211500312093,33.605710694729225,47.35662670010024,141.6327848028648,1.6867575720420116,7.12265423878613,3.724190428935244,9.65533388264816,27.80632339794624,144.28338298014333,1.8660753417904523,4.378682124668602,3.474917650620088,11.09600080268634,50.80505899054566,148.59051479020317,-5.4761,-0.6198,0.33856,-0.31445,6.56,5.84,4.8,-0.23492,0.05493,207.12986363636364,70.03968181818182,106.55222727272724,8.824090909090913,0.0,0.0,0.0,0.0,0.0,0.0,155.1215909090909,76.50590909090907,81.32072727272727,73.71299999999998,5.884636363636364,0.0,0.0,0.0,0.0,0.0,0.3489926290625386
react_532,1.6830815914985258,8.342619317267495,5.0823838016352605,65.89879708227873,20.519530770864428,146.29511163350077,3.1091409824547,6.371666625130822,6.0622853124490295,56.48892600825238,45.97627855890611,139.73348313050937,1.9267000854290928,3.0444451322268336,3.440118943812928,8.78380431778683,58.43156070852383,155.490201406678,-5.855,-0.7646,-0.23091,0.29923,6.98,5.62,5.04,-0.2371,0.05,153.9705,90.508125,37.289125,78.38499999999999,3.89375,1.308625,0.0,0.0,0.0,0.0,209.801875,54.75625,93.000875,7.796125,0.0,0.0,0.0,0.0,0.0,0.0,1.160758557098852
react_533,1.683172774028748,8.342821529846622,5.081783654542001,65.89909376455954,20.500638531534083,147.33319659475782,3.109189253370168,6.371671393979141,6.062282778577921,56.49012664402077,45.87773742118885,138.8188769725243,1.8990585285045325,6.253757745360363,4.816147169081765,54.5712364593085,33.96198132416791,147.21274740720222,-5.8258,-0.7452,-0.23035,0.30295,7.0,5.59,5.4,-0.23652,0.05062,154.35865229110516,107.39622641509432,63.55511859838276,98.09051212938,28.317997304582185,15.808964959568728,4.119032345013478,0.9175040431266844,0.0272075471698113,0.0,210.6636199460917,72.85454177897567,130.2673261455525,36.07913207547167,17.080849056603764,4.997444743935311,0.6347331536388141,0.0135687331536388,0.0,0.0,1.805809283794797
react_534,3.1103818133096928,5.707639048919429,6.061986332147699,78.60256713965155,44.99564679585704,140.85353557489034,1.6866191349314044,7.404054578019982,5.720643149478894,60.92058826438021,22.67231696400365,147.05939419588103,1.5818850569679386,4.394207631164568,4.459604575793028,11.85907591400426,51.023248362732296,147.9565941824603,-5.7764,-0.7321,0.30052,-0.23348,7.38,7.0,5.58,-0.23681,0.0503,207.97175555555555,86.10893333333334,115.84242222222224,9.334200000000004,0.0,0.0,0.0,0.0,0.0,0.0,155.00648888888887,109.0026222222222,70.01053333333333,79.80024444444446,4.501733333333335,0.9356888888888888,0.0,0.0,0.0,0.0,0.3489926290625386
react_539,1.642253167042943,7.186268871149738,3.0285263675763456,35.52277177478402,34.326612832138856,149.82718353155215,3.123463251283621,4.731859108086825,6.059378086808229,0.0002607095984849,47.43490336078034,141.7083865789314,1.8945392372058207,4.382164942123138,3.4590422081711334,10.970117623633657,50.81954285035438,151.09802072824672,-5.6664,-0.9348,-0.28734,0.33349,6.79,6.29,5.82,-0.2499,0.03804,149.703,58.15053333333334,72.47753333333331,67.2202,5.109933333333333,0.0,0.0,0.0,0.0,0.0,203.33786666666663,44.452466666666666,96.9654,7.905466666666668,0.0,0.0,0.0,0.0,0.0,0.0,1.5435335641084713
react_540,1.642230112723131,7.1862488028540135,3.0283078795397755,35.519147459170775,31.82985933159759,145.63761787954354,3.105137679984103,5.443745326387464,6.054722201305367,0.0007116642433328,46.726532645099326,141.66751092587546,1.89079187497788,5.637754633636042,3.459922056124077,18.200149782575995,43.19217253376922,150.06368770885578,-5.4831,-0.763,-0.36906,0.35244,6.95,6.44,4.38,-0.2399,0.04586,150.15745833333332,60.10104166666667,88.31985416666664,73.52149999999999,7.084062500000002,0.205125,0.0,0.0,0.0,0.0,203.35608333333332,53.0279375,110.58989583333334,12.215166666666669,0.1999583333333333,0.0,0.0,0.0,0.0,0.0,1.7249256291987816
react_541,1.6924767519824586,5.05574864361851,7.664069223889562,56.80891136062419,30.033125838976726,151.21612183812027,3.1235515186820253,4.731876573563162,6.059298657531279,0.001548620225549,47.55347001992896,138.99191948570328,1.3954933668861726,10.68515199556812,7.309157077004598,21.26135235364622,21.714751445019857,146.45659655177786,-5.6935,-0.9663,-0.2866,0.33401,7.7,6.59,5.63,-0.25072,0.03729,151.59036475409846,65.55995081967212,121.96955737704918,127.58757786885242,48.11761065573768,23.16093852459016,13.586065573770492,7.118725409836065,3.450290983606558,4.923782786885245,204.03113934426216,73.32224180327877,146.48070901639338,66.78338114754092,36.02267622950818,20.28247131147541,9.82462295081967,4.787241803278688,3.0117745901639346,2.518606557377049,1.988440635339029
react_542,1.692677482725331,5.055428538559253,7.664211699420162,56.79815892428602,29.401977881822624,151.68443209208402,3.10505575893286,5.443713721426018,6.054778120421113,0.0026651202135435,47.41295659360775,140.51771616418853,1.6043054592839066,4.400423197958143,5.648898988682404,33.18942669486433,46.02748176280283,150.91677440727378,-5.6761,-0.9457,-0.28688,0.33485,7.05,6.57,5.74,-0.25014,0.03777,150.0563146067416,61.84257303370784,95.74629213483146,85.10280898876402,13.233550561797747,0.3248426966292135,0.0,0.0,0.0,0.0,203.46732584269665,59.16268539325842,119.22153932584266,23.70269662921348,0.7521348314606742,0.0,0.0,0.0,0.0,0.0,1.4039556856472213
react_543,1.9006528296832776,6.094272656664352,4.11348903677238,44.503193311774496,40.80031213554516,149.14300004285187,1.6422632798048298,7.186286203701584,3.0284001770879185,35.521066785871895,29.41724085738806,152.4482511759705,3.123525390777817,4.73197092345987,6.059335266933374,0.0024602527960329,47.61469649532497,137.8844951046274,-5.4869,-0.7247,0.3543,-0.36754,6.7,6.35,4.41,-0.23956,0.04615,203.7115029239766,49.72474269005847,125.6398596491228,39.77064912280701,12.563783625730997,1.7631228070175444,0.0,0.0,0.0,0.0,150.41359649122796,59.12676608187135,94.11152046783629,95.5174385964912,23.925245614035088,8.910163742690061,1.1399707602339182,0.0289590643274853,0.0,0.0,1.0814146137627292
react_544,1.6925451497592352,5.055636943191185,7.664142983397235,56.79693731503627,29.4426977242774,150.6266441492627,3.105208632189906,5.443687064064707,6.054742073352405,0.0009012580271706,47.6211763463547,138.49948161815837,0.9137675844292628,4.214765580559136,5.891204906222725,22.262013205043303,33.113451411260925,145.81257216307085,-5.5657,-0.8048,-0.36279,0.35251,6.59,6.38,4.44,-0.24173,0.04386,149.54036551724133,66.64912413793103,85.80258620689656,78.5078620689655,10.905234482758624,2.080089655172414,0.2060965517241379,0.0,0.0,0.0,202.96737931034488,54.057041379310334,114.85702068965516,18.77353103448276,2.946110344827586,0.0902758620689655,0.0,0.0,0.0,0.0,1.3256122210632166
react_545,1.6421737035325037,7.1862808159705365,3.028575957957464,35.521474360532565,29.494804479058537,154.65195047537895,3.123543819231591,4.731977946055429,6.05927274707638,0.0021976547043393,47.38849483123435,142.33013908780995,2.47592949701356,5.55834566561411,3.4661300354134315,23.944555844334907,36.32400822796014,147.24588580575443,-5.6493,-0.9319,-0.27851,0.32488,6.45,6.06,5.77,-0.24982,0.03816,148.60458461538462,75.34616923076923,105.65975384615383,111.33373846153842,28.495661538461533,30.953630769230774,6.024169230769231,0.7041692307692308,0.0,0.0,202.7498,65.9755230769231,141.63619999999997,56.80704615384615,31.666338461538466,7.583707692307692,0.7032615384615385,0.0,0.0,0.0,0.8230152120789842
react_546,3.1094179698337148,5.30080625035373,6.062210116268024,33.60210065411478,46.65292898468391,141.7897492056781,1.6878567580653716,3.285962282140621,8.09211878272443,1.835001800327293,31.87376321984901,144.72081882696807,1.890734056626896,5.637749105386658,3.459859175432473,18.19625363882285,43.18277382244444,146.59870874672418,-5.7428,-0.8098,0.31095,-0.23609,6.22,5.98,5.43,-0.23939,0.05106,208.36254237288145,59.40198305084748,111.81562711864402,12.48922033898305,0.1640508474576271,0.0,0.0,0.0,0.0,0.0,154.83849152542373,68.1588305084746,88.86628813559322,72.91935593220339,7.325186440677966,0.1252711864406779,0.0,0.0,0.0,0.0,1.886692938446767
react_547,3.1093455534048022,5.300736053801169,6.062304818490502,33.600148880418004,46.56214643679232,142.91745281026368,1.687760338820582,3.2861313388142306,8.092216752648962,1.832825187903124,32.139385279786,140.00382312038903,1.89244075578114,5.671671907101892,3.4598352728537844,16.590963446542016,45.97699956728599,150.7889574427898,-5.5368,-0.6377,0.3381,-0.31081,6.35,5.8,4.84,-0.23583,0.05402,208.64777647058824,64.93019999999999,120.05145882352936,24.75745882352941,0.7665176470588236,0.0,0.0,0.0,0.0,0.0,154.80018823529406,69.94630588235295,94.56209411764708,85.74269411764703,13.699705882352935,0.4024235294117647,0.0,0.0,0.0,0.0,1.886692938446767
react_548,3.109367073681557,5.300777979877135,6.062278403759786,33.6065832084652,46.562081489562274,142.2179742175131,1.6865959746122443,7.12266608912728,3.724203684355046,9.6539116916712,27.64079066708842,149.49660156588243,0.8895077331749045,5.87882190234377,5.235581357953319,0.003361463297547,38.92084145668571,150.42569949029553,-5.6149,-0.7628,0.32616,-0.2874,6.06,5.96,5.05,-0.23838,0.05175,211.7783846153846,60.920923076923074,146.9696923076923,68.16869230769231,4.859,0.0,0.0,0.0,0.0,0.0,153.276,88.29076923076923,102.74492307692309,113.74615384615385,31.51776923076923,3.121076923076923,0.0,0.0,0.0,0.0,0.4342740434415082
react_549,3.1093067016104894,6.371637504539079,6.062332620938304,56.49610562357373,46.59594698333622,140.1085284091222,1.6807744891269687,7.013642657968876,5.196434679484899,38.42546471414472,22.65703014307839,143.99834169842393,1.8963782352484555,5.033916098655171,3.4590110895138344,28.132665896827568,45.79845687086024,151.20797193338976,-5.5981,-0.5837,0.33015,-0.30436,6.38,5.4,4.92,-0.23654,0.04928,209.59860714285716,78.84266666666667,117.23655952380943,13.170273809523808,0.1152023809523809,0.0,0.0,0.0,0.0,0.0,154.258,105.18998809523808,61.69582142857144,87.2665238095238,9.852333333333336,0.700642857142857,0.0,0.0,0.0,0.0,1.80022089069684
react_594,2.2012795549167903,4.419704927075047,6.876794863910823,32.55976269616768,20.12763498048057,139.63874783772158,0.780309732760731,6.92431579073179,7.690541751599469,0.0168821719271272,17.29247296516839,145.1486490725961,1.6822300182922818,3.0920099649228745,3.6950272491054488,10.823331527776464,59.03097877487984,143.66809720734662,-5.702,-1.0164,-0.15316,0.20821,6.15,4.59,4.31,-0.30134,0.01186,210.260125,31.368625,80.62425,21.1015,24.131875,2.85625,0.0,0.0,0.0,0.0,144.95662499999997,60.24125,62.19050000000001,73.514,22.677125,6.763125,0.0,0.0,0.0,0.0,0.28886685730642153
react_331,1.9267185790714847,3.044507037687965,3.4401081641964586,8.78615342037499,58.98525705444767,152.9712935588318,0.0002905398781497,3.101727768817571,6.06308769747588,0.0053528926360278,48.78818074348181,143.04581401371013,1.8116929204315737,3.1017343500240164,6.063064673332702,0.0020990478298908,48.88163378342063,143.43400147413598,-5.5781,-1.2968,0.34066,-0.25354,7.88,5.76,4.34,-0.23782,0.04605,220.562,32.5795,146.5435,67.87049999999999,5.3215,0.0,0.0,0.0,0.0,0.0,193.8565,60.55649999999999,131.0605,83.564,3.8395,0.0,0.0,0.0,0.0,0.0,2.6835286726717613
react_332,1.926861420760848,3.0445459068352854,3.4400001098362725,8.78484660380152,58.81488402930073,153.0250391173422,1.8117217460374648,3.101798797662637,6.0630809863566615,0.0011993098291087,48.57852493531505,145.4851714194051,0.0003549718329914,3.101794418367779,6.06311192994719,0.0015507608700594,48.923356197754025,145.62138207604832,-5.4684,-1.0262,0.36776,-0.33331,8.85,5.98,5.8,-0.23691,0.04728,218.48966666666664,34.74166666666667,146.448,67.87599999999999,3.5226666666666677,1.7746666666666666,0.0,0.0,0.0,0.0,193.322,86.79599999999999,100.639,86.18400000000001,5.911666666666666,0.0,0.0,0.0,0.0,0.0,1.5981284553068844
react_335,1.9265984198831143,3.0444621612551224,3.4401404024663145,8.78492779187594,58.89920241389931,153.91338042724567,1.6647652919587386,1.6648797698778104,2.3544329563675133,5.651485816301139,66.9867875475396,150.14937036179091,0.000151880194435,3.101758311471776,6.063013833007129,0.0017707294276918,48.65638016063578,146.24896973272817,-5.8794,-0.7154,0.30216,-0.23096,8.63,7.5,5.37,-0.2428,0.04126,213.9972,10.2259,86.19069999999999,7.690599999999999,0.0,0.0,0.0,0.0,0.0,0.0,134.59499999999997,72.5586,34.290499999999994,72.2869,4.3734,0.0,0.0,0.0,0.0,0.0,1.3445976392540762
react_336,1.822462658826015,4.759145808383817,6.59577335448404,37.98214792465951,40.5569653439878,151.84350417370186,1.664752935138288,1.664848568973598,2.3544278328891526,5.651056489518678,67.25179678172915,150.2600782806026,0.0003194412415304,3.101771389303908,6.063103455032756,0.0021342583501199,48.847090516669226,144.53988224466906,-5.7184,-0.6328,0.32172,-0.24995,8.06,8.04,6.41,-0.24257,0.04364,244.98783333333333,93.8780625,168.9147708333333,49.44472916666666,9.1910625,0.2130833333333333,0.0,0.0,0.0,0.0,135.87260416666666,113.34514583333332,127.67079166666662,131.853375,46.2051875,11.043416666666667,0.6390208333333333,0.0,0.0,0.0,2.2712356077365956
react_386,4.036608746170756,9.16820489324963,9.894069577201131,329.9538804686322,8.623476776894512,132.2196323516627,1.926534760375917,3.044456084478643,3.440265845905756,8.784882081966872,59.72781373298845,152.61384471249588,1.682277299420231,3.092006703641103,3.6950197311079225,19.08006437778191,57.296627504594994,147.0308042997149,-5.8371,-1.7197,-0.12407,0.1656,4.77,3.95,3.52,-0.30407,0.01235,212.33338741721852,71.0962483443708,122.4336920529801,90.56414900662251,91.77392052980132,77.71673178807946,93.6397947019868,73.95374172185436,21.167311258278147,3.150496688741722,152.05686754966885,87.05657284768209,100.86531788079466,109.14179801324504,68.95667549668873,72.71785099337755,112.10242715231796,79.02662582781456,50.61432781456953,25.291009933774838,0.25421810620497404
react_401,2.223712420224929,3.100158557263886,8.167221818366363,26.98086347097439,22.57331674035887,142.73585684101462,1.8945902476890304,4.38215130291035,3.458981440598827,10.972715461465675,50.82881568327969,151.91748490455717,1.8945902476890304,4.38215130291035,3.458981440598827,10.972715461465675,50.82881568327969,151.91748490455717,-5.0865,-0.3031,-0.32663,0.65873,8.58,7.23,6.75,-0.24286,0.04303,183.60465714285715,47.74927142857142,122.3393714285714,25.66552857142857,20.40154285714286,25.149299999999972,2.275557142857143,0.0,0.0,0.0,167.64375714285708,70.57758571428569,82.88795714285712,57.40221428571428,2.4704,31.352757142857147,12.575000000000005,2.275557142857143,0.0,0.0,1.4486917179494059
react_404,2.527755894263112,3.099169346456645,8.1602376343035,39.1337965507678,38.904992826532855,139.2372077288068,1.9269654855086065,3.0445622981544886,3.439867394838427,8.78416808309384,59.31517128729146,154.29505565715317,1.9269654855086065,3.0445622981544886,3.439867394838427,8.78416808309384,59.31517128729146,154.29505565715317,-5.3843,-0.5207,-0.32971,0.65895,8.54,7.46,6.94,-0.227,0.05928,183.4397,44.7513,95.9926,5.286700000000001,23.8893,54.57470000000001,5.1033,0.0,0.0,0.0,170.3067,36.334900000000005,60.62940000000001,59.551,2.6483,27.9251,50.5389,5.1033,0.0,0.0,1.8852469588281302
react_407,2.426260497531515,3.0921223111824543,8.223342418354383,39.15309374186537,32.21310126439636,139.848201964345,1.8943521092832496,4.382098319983973,3.459150800015983,10.972750499108786,50.77122186019972,153.7225917580305,1.8943521092832496,4.382098319983973,3.459150800015983,10.972750499108786,50.77122186019972,153.7225917580305,-4.5436,-0.038,-0.32561,0.64284,8.69,8.62,8.31,-0.22621,0.0631,184.1224444444444,47.07931111111111,124.52446666666664,26.84508888888889,25.088933333333333,52.697288888888885,4.779822222222222,0.0,0.0,0.0,168.4533333333333,69.98242222222223,83.5774,59.41317777777776,2.688622222222223,25.921244444444444,50.32133333333334,4.779822222222222,0.0,0.0,0.0
react_408,1.8944422245114216,4.38211341033576,3.459133009558692,10.974536588114562,50.77133788670054,152.94767441617338,1.6867918812418938,7.12264910188646,3.724336723844313,9.653257300658304,31.8615006808096,140.23642155325567,1.8944422245114216,4.38211341033576,3.459133009558692,10.974536588114562,50.77133788670054,152.94767441617338,-5.8633,-0.0282,0.63201,-0.32038,8.1,8.07,7.15,-0.23658,0.04855,162.43096883852684,74.05200283286123,73.09089235127475,54.14352974504253,41.4958895184136,27.876586402266287,6.057314447592068,0.8249801699716711,0.0,0.0,144.92995184135987,96.8925495750708,81.47859206798869,82.57672521246468,22.489645892351263,10.787201133144476,0.817498583569405,0.0,0.0,0.0,1.843456914529765
react_412,2.5277549197099303,3.0992125825365053,8.16014450091724,39.13792678473878,39.0281384850277,144.73172613380729,1.894435840034953,4.382081104272673,3.459176942562528,10.973267888852444,50.6642804414738,150.75990852344708,1.894435840034953,4.382081104272673,3.459176942562528,10.973267888852444,50.6642804414738,150.75990852344708,-4.8867,-0.0715,-0.41876,0.71178,8.0,7.43,6.64,-0.22624,0.06231,183.82494285714284,46.3983857142857,127.1572,24.53052857142857,25.762257142857145,54.16721428571429,5.108257142857141,0.0,0.0,0.0,167.60212857142858,72.06230000000001,81.0755,59.96922857142858,2.656557142857142,27.904271428571437,50.57054285714287,5.108257142857141,0.0,0.0,1.0670220149772982
react_420,1.89458664512828,4.3821926512566725,3.459017876932356,10.975259815177909,50.8471276018531,148.32594512639668,0.1123241780067128,5.653295705064612,6.060953720527558,0.0095202189521519,41.417967384096826,142.24601083858047,1.89458664512828,4.3821926512566725,3.459017876932356,10.975259815177909,50.8471276018531,148.32594512639668,-5.214,-1.1084,0.66877,-0.33899,9.62,8.68,7.81,-0.24214,0.05459,168.5396078431373,79.90721568627453,99.3689411764706,72.10086274509804,60.78435294117645,22.96529411764705,1.5654705882352944,0.0,0.0,0.0,184.88827450980395,73.523568627451,155.71243137254902,84.4333137254902,6.6741568627451,0.0,0.0,0.0,0.0,0.0,1.8943307630038735
react_421,1.8944125313045983,4.382103875195955,3.4591053099526894,10.974546074251537,53.85567355824638,152.6928735060255,2.1560970584053014,4.166917644382225,8.168127270549224,0.0016752438859514,36.970919160224575,142.88860362718492,1.8944125313045983,4.382103875195955,3.4591053099526894,10.974546074251537,53.85567355824638,152.6928735060255,-4.9064,-0.825,0.71948,-0.42138,8.08,7.32,6.69,-0.23617,0.06122,167.690393442623,72.6349344262295,79.56516393442621,73.48811475409835,15.994901639344258,59.92752459016394,31.88632786885247,4.020229508196722,0.0,0.0,184.26390163934428,44.32549180327868,125.048131147541,55.48334426229509,61.93004918032789,31.487196721311484,2.669475409836066,0.0,0.0,0.0,1.8943307630038735
react_461,4.774264403678672,8.952257329202642,8.01121314452161,73.25593316292779,6.110014707224072,146.79521051314893,1.926624768043712,3.044479342714572,3.4401041421821046,8.784854317269968,59.08134757943564,151.67420011093537,1.664841165308133,1.664867165155797,2.3544469121213134,5.651619021580009,67.40089215305031,146.185753362055,-5.6726,-1.2779,-0.13195,0.18525,8.41,4.69,4.28,-0.30439,0.01128,193.71801782178224,64.26662376237624,120.25285940594054,99.15245346534654,92.43168514851492,78.22978811881185,77.91655643564359,63.06162178217826,47.20513861386144,3.81673465346535,154.62710099009917,64.85579009900987,92.91163564356437,107.19926534653462,62.61015643564354,107.42305148514856,82.86146336633652,80.68821980198022,38.48941188118816,48.38538415841583,0.25421810620497404
react_754,1.0440845583380205,3.6619442721280255,4.878120263097156,11.304788092271982,15.221744804769466,157.70125787810477,0.0005566102800025,3.101777432412419,6.063040915064561,0.0043520922523779,48.84332602461375,142.31529779860767,1.664726346647199,1.6648540048088691,2.3544754544140134,5.65122952620649,67.14377642322223,145.46910981253848,-5.9956,-0.4695,-0.0099,-0.01977,9.06,6.12,5.09,-0.89998,0.64884,175.08774999999997,77.083625,77.5625,70.17925,5.8183750000000005,0.0,0.0,0.0,0.0,0.0,201.087375,39.45225000000001,119.74325,43.808125,1.6404999999999998,0.0,0.0,0.0,0.0,0.0,1.5981284553068844
react_755,1.6822342461162787,3.091931916304562,3.69523440428478,19.08011874384612,59.11213708454349,143.44078227870705,1.0440364215869429,3.661984548691437,4.878113869092345,11.305931473357663,16.17684006997759,154.83025779300286,0.0004003450629179,3.101786591830072,6.063186081889476,0.0035416853256304,48.66346618581257,145.3758737026231,-5.9505,-0.5102,-0.02422,-0.00379,9.87,6.51,5.15,-0.89642,0.64362,218.7587307692308,54.36511538461537,115.66565384615386,41.90965384615384,1.766653846153846,0.0,0.0,0.0,0.0,0.0,175.05203846153842,89.74315384615385,99.63842307692308,62.85219230769231,5.180000000000001,0.0,0.0,0.0,0.0,0.0,1.4470889052087594
react_756,1.0439612050393088,3.662014860781915,4.878224786480219,11.310425475119631,14.97269250886711,152.2961146427588,0.0003672170309778,3.1017046789150635,6.063051944967273,0.0063055514639927,49.16634298712903,145.43943363473053,1.5355995368674773,2.99509505995854,5.426073888232983,0.0060400121728586,49.250044278915794,145.5556478863817,-5.5732,-1.2342,0.01765,-0.06653,5.01,4.16,3.96,-0.893,0.62974,177.9511111111111,149.52066666666667,194.036,109.09455555555556,8.595555555555556,0.0,0.0,0.0,0.0,0.0,226.8693333333333,185.3242222222222,176.3536666666667,48.969444444444456,1.6812222222222222,0.0,0.0,0.0,0.0,0.0,1.886692938446767
react_757,1.0440790558507898,3.661980652284604,4.878228565646138,11.308050093645704,14.273914781442478,146.37987485956194,1.6866772514647597,7.122677314221384,3.724194281242141,9.657724800766324,27.5269740663673,149.1417238140938,1.8116904032184389,3.101742561787204,6.063227965225256,0.0004010720082924,48.8825968222027,140.64309249334377,-5.6484,-0.6856,0.01947,-0.08904,8.93,5.75,3.75,-0.91394,0.63259,175.52913043478262,106.44030434782609,139.029,116.25945652173914,46.125652173913046,22.04963043478261,7.868934782608695,0.8654347826086957,0.0,0.0,216.4840434782608,86.76517391304348,168.25165217391307,106.13384782608696,24.88952173913044,10.83582608695652,0.8074782608695652,0.0,0.0,0.0,1.988440635339029
react_758,3.1024442179566054,7.320833612337476,6.572769631109951,33.29319006243373,10.107113541444564,145.18103740908003,1.0442919225432254,3.661924470788995,4.878308089867071,11.314241942630977,15.234331013192987,151.10891937545526,1.6867810850458032,7.122611572737445,3.7242197734538527,9.655383860323052,27.5646893934845,147.51260450123942,-6.0558,-1.3953,-0.02352,0.00429,9.7,9.65,5.2,-0.90589,0.63771,215.60786478873257,84.04389859154935,162.095028169014,145.8968704225352,48.77054647887324,35.276774647887315,25.76055492957745,6.566642253521124,0.3381014084507043,0.0,175.19511267605634,100.97575774647888,138.9169859154931,134.59917746478874,58.13742535211268,60.676323943661934,32.03288169014085,19.80950140845071,3.837090140845071,0.1760253521126761,2.271235607709044
react_759,1.6746380687648503,8.621660980315838,4.744912150593586,25.34051909321182,25.28415281461596,147.54456644503915,1.0441991015560337,3.661863927379044,4.878124778217478,11.304452376884074,14.835929330136436,154.6987683921025,0.0001950349617873,3.1017275150786805,6.063068524777439,0.0036328252067793,48.95855401963254,143.87169133679376,-5.9742,-0.8845,-0.02726,-0.00197,5.08,3.96,3.45,-0.908,0.62495,214.726193181818,69.01290909090912,209.95676515151524,124.6264090909091,63.47013257575758,31.80667424242427,8.582397727272731,0.2149772727272726,0.0,0.0,176.16194318181817,94.08330303030309,169.4615568181818,132.19921590909098,81.24992045454538,46.64900757575758,18.90906060606059,3.4377045454545447,0.2447462121212121,0.0,2.271235607709044
