,b1,b5,l,vol,espmin,espmax,b1^2,b1 b5,b1 l,b1 vol,b1 espmin,b1 espmax,b5^2,b5 l,b5 vol,b5 espmin,b5 espmax,l^2,l vol,l espmin,l espmax,vol^2,vol espmin,vol espmax,espmin^2,espmin espmax,espmax^2,b1^3,b1^2 b5,b1^2 l,b1^2 vol,b1^2 espmin,b1^2 espmax,b1 b5^2,b1 b5 l,b1 b5 vol,b1 b5 espmin,b1 b5 espmax,b1 l^2,b1 l vol,b1 l espmin,b1 l espmax,b1 vol^2,b1 vol espmin,b1 vol espmax,b1 espmin^2,b1 espmin espmax,b1 espmax^2,b5^3,b5^2 l,b5^2 vol,b5^2 espmin,b5^2 espmax,b5 l^2,b5 l vol,b5 l espmin,b5 l espmax,b5 vol^2,b5 vol espmin,b5 vol espmax,b5 espmin^2,b5 espmin espmax,b5 espmax^2,l^3,l^2 vol,l^2 espmin,l^2 espmax,l vol^2,l vol espmin,l vol espmax,l espmin^2,l espmin espmax,l espmax^2,vol^3,vol^2 espmin,vol^2 espmax,vol espmin^2,vol espmin espmax,vol espmax^2,espmin^3,espmin^2 espmax,espmin espmax^2,espmax^3,ddG er (kcal/mol)
react_227,2.793089337439093,6.561411284913918,6.739144062498542,93.27468409647068,19.4511823456874,139.5592773402767,7.80134804691595,18.3266078984456,18.82303142443065,260.52452560285195,54.328890010323,389.8015294798321,43.05211804979571,44.21829590233856,612.0135648273634,127.62720734791168,915.7058172549229,45.41606269510935,628.5915335101575,131.0843200135157,940.510075254313,8700.1666932964,1814.3028885968397,13017.347506646049,378.3484946451812,2714.5929515780817,19476.79189174027,21.78986204749223,51.18785311257547,52.574408369858226,727.6682746027037,151.74544340273442,1088.7504957075691,120.2484118790535,123.50565080454857,1709.408562287398,356.47419201058034,2557.6481544056755,126.85112046217529,1755.7123098517093,366.1302165352046,2626.9286629468606,24300.342824988904,5067.510053024779,36358.61452255244,1056.7611462295872,7582.100628540055,54400.41976033993,282.48265321137575,290.1344257332671,4015.6727107786583,837.4145985546362,6008.322482997773,297.9934662840485,4124.447581574893,860.0981366119493,6171.073421348888,57085.3719220272,11904.387447491223,85412.17082975344,2482.500082395085,17811.560826432207,127795.24211238451,306.0653892538077,4236.168900791831,883.3961169057432,6338.232889370161,58631.676713876004,12226.848539261346,87725.78015889392,2549.745011243334,18294.032971727822,131256.90643374118,811505.2999038576,169228.52878918446,1214188.9764563905,35290.3363164045,253202.8000089515,1816691.6109147754,7359.325559559752,52802.042495463036,378846.63059524586,2718167.001318233,1.5981284553068844
react_228,3.076538051504874,7.5195057873388755,6.121492346996835,0.0081587265931338,10.751287591159958,144.6459897660616,9.465086382357406,23.134045683259167,18.83300413753164,0.025100632815600862,33.076745376875785,445.0088915128731,56.54296728582284,46.03059713039333,0.0613495918343852,80.84436926307194,1087.66635716126,37.472668554340814,0.04994358240110812,65.81392470964772,885.4493193767286,6.656481962150868e-05,0.08771681598042619,1.1801270832945263,115.59018486783009,1555.1306348829085,20922.462355403597,29.11969841610317,71.1727718297989,57.94045385326481,0.07722305197404797,101.76186577189627,1369.0867879973584,173.95659039982922,141.61488360514613,0.18874435372277878,248.72077828775187,3346.2469351483073,115.28609069885965,0.1536533316854783,202.47904368810808,2724.1185237415975,0.00020478920045712972,0.269864122120632,3.630705877367072,355.61760212636216,4784.418573278201,64368.751567577456,425.17516973905754,346.1273415166569,0.46131861084953735,607.9097025474306,8178.7134673678875,281.77594806139723,0.3755510569055685,494.88818774168107,6658.141281448578,0.0005005345463771028,0.6595871054117539,8.873972432628538,869.1810640732189,11693.81380907001,157326.5767668371,229.38865377694623,0.30572925744998913,402.8794364359344,5420.2712322182,0.0004074760338922901,0.5369578177271086,7.224138908871139,707.5844320563713,9519.720280016052,128076.69318893249,5.430841640131575e-07,0.0007156575192045271,0.00962833421775248,0.9430687151864175,12.687885666616236,170.7006500128722,1242.743320229387,16719.65669744932,224943.40989816203,3026350.275740518,1.6973122680433244
react_229,3.108616087146151,7.435764188263935,6.048847387412483,31.515113041231285,32.07301548577827,141.28821012904768,9.663493977263846,23.114936175862507,18.80354429720241,97.96838738820102,99.70269190237795,439.21080293124334,55.29058906346842,44.97780278359561,234.3389489410773,238.4873799587847,1050.5858131014825,36.58855471620682,190.63010918346092,194.00477592759,854.630820711276,993.2023500015862,1010.7847086074637,4452.713913610177,1028.6783223509728,4531.538951426841,19962.358321469932,30.04009283576233,71.85546244964272,58.45300029764868,304.54610506672776,309.93739197950833,1365.3377676404407,171.87721463048496,139.8187212975722,728.4698265231533,741.3657059212146,3265.8679595347876,113.73976979622769,592.5958241021337,603.0863674316906,2656.7191178339904,3087.4848030062926,3142.141605818496,13841.778103308092,3197.765981358748,14086.814883934878,62055.308215497265,411.127782106156,334.44433520505817,1742.4891644514732,1773.3359192504251,7811.9083657581505,272.06386485910616,1417.4805390712224,1442.5737651945428,6354.833250831522,7385.218465841377,7515.956738308175,33109.330659407104,7649.009430580788,33695.45505274281,148435.38912007867,221.3185836043263,1153.092437896534,1173.505282015147,5169.531407061588,6007.729439979033,6114.082443896745,26933.78692323613,6222.318182640538,27410.58754729615,120749.25897941523,31300.884333116548,31854.994352112244,140327.78232768807,32418.913611955064,142811.96230495957,629115.979070689,32992.815762647166,145340.1189635205,640253.0275771598,2820445.8771951874,2.5517882814393
react_23,3.0781072983747846,6.34979570992042,6.50372528407045,18.16064519284572,43.79684693319231,138.7673905736042,9.474744540308116,19.54535251789494,20.019164263521873,55.90041451129336,134.81139419086256,427.14091770103533,40.319905557723764,41.297326907291506,115.31638693491865,278.10103076442584,881.1445813411232,42.29844257065726,118.11184731574319,284.8426607619662,902.504986678029,329.8090338204304,795.3789977190788,2520.1053445442694,1918.1638012894769,6077.574164270656,19256.388686607213,29.164280319759055,60.16269223464039,61.621135626910345,172.06747388938783,414.9639363629741,1314.78557621006,124.10899556701156,127.11760335670336,354.9562122465838,856.0248124815297,2712.2575667495053,130.1991447866268,363.56093924711735,876.7762729799011,2778.007186313279,1015.1875940726029,2448.2618978531177,7757.154653715017,5904.313996227459,18707.425391455537,59273.230556587296,256.0231633348308,262.2295892271007,732.2354990428696,1765.8847320723978,5595.088082419488,268.5864691714747,749.9861013762818,1808.6927053086506,5730.722292589934,2094.2199880459675,5050.49414747741,16002.154105334723,12179.948276352565,38591.35435500899,122274.1342707786,275.0974504235855,768.1670077356675,1852.5384147795016,5869.644500857562,2144.987352172779,5172.926497884186,16390.07284783364,12475.210413435057,39526.8727579804,125238.2619809755,5989.544844608091,14444.595771417436,45766.73901086269,34835.09221697841,110372.66803052524,349708.442633002,84009.52639786553,266178.5853976861,843369.1077933923,2672158.809911556,2.5830854507418013
react_230,3.1082860285906846,6.529655756925048,6.047211683168968,20.12506637216325,41.08063241252548,132.04430946907334,9.66144203553205,20.296037760756857,18.79646358672446,62.554462629055244,127.69035577352258,410.4314822776253,42.636404303944424,39.48621058034866,131.40975549549447,268.2423879305687,862.2038854939274,36.56876914105527,121.70053649029653,248.4232802769939,798.4998909173592,405.0182964839761,826.7504539125163,2657.4004921315654,1687.6183594130391,5424.46373946476,17435.69966316441,30.030525295083013,63.0858906075095,58.424785153529186,194.4371622158905,396.8981488366141,1275.738442057308,132.5261398072942,122.73443666888741,408.4591070271634,833.7740666803893,2679.976291077377,113.66619420390026,378.2800772447795,772.1706112616479,2481.966054769613,1258.9127122847424,2569.776885027281,8259.960822062554,5245.600568156682,16860.784853975092,54195.14166171724,278.4010428178346,257.8313622351284,858.0604664872684,1751.53045260216,5629.894564558568,238.78147394555458,794.6626087147316,1622.118502214878,5213.929409632557,2644.6300512965704,5398.395860930258,17351.910421902332,11019.566936033756,35419.880884627244,113849.11668159762,221.13908798889827,735.9489061120526,1502.2681628621967,4828.6978693646015,2449.231374395093,4999.535003965016,16069.86330287697,10205.385459772977,32802.880500217725,105437.36670731306,8151.020098680512,16638.407758205485,53480.36128156704,33963.43149406867,109167.69279012115,350894.6129662882,69328.42947567637,222840.4009160252,716269.5687176515,2302284.9221326993,2.0111536403510075
react_231,1.6734240899738315,7.884371862228857,5.248302543259904,40.11807484472316,1.4901363193771144,146.12514071642155,2.8003481849047462,13.193897808565609,8.782635907362051,67.13455288853292,2.4936300141906025,244.5293306256758,62.16331966190614,41.37956889654254,316.3058204725266,11.748788867382194,1152.1049478287864,27.54467958558838,210.55179423825177,7.820686234790863,766.9089476562067,1609.4599292468092,59.78140038961137,5862.259331957103,2.2205062503267734,217.74637935563135,21352.556749394,4.686170112934096,22.078986433506635,14.697074500848837,112.34457807329326,4.172900537228341,409.2012725741817,104.02559663497766,69.24556742420616,529.313779777664,19.66070631869373,1927.9601738747356,46.09393036913401,352.3424446655039,13.08732474542577,1283.3639078243764,2693.309017449189,100.03963554434667,9810.045987770916,3.715848651234286,364.3820367182941,35731.882846969245,490.1187284050706,326.25190867906036,2493.872710792801,92.6318203612558,9083.623832995929,217.17249667872264,1660.0686420338723,61.66119849290562,6046.595327792139,12689.58057953839,471.3387911164891,46220.23252597112,17.50729699997972,1716.7934264937503,168351.49762156693,144.56281192232265,1105.039517188553,41.04532745609061,4024.9701804328465,8446.932639940935,313.750875704436,30766.910561159573,11.653888600914518,1142.798876557796,112064.67789294597,64568.433901106335,2398.3146951527915,235182.55863863186,89.08243594378507,8735.565544156701,856623.4697983871,3.3088570110158155,324.4717882906934,31818.22032383294,3120145.359660575,0.3843756656061347
react_232,3.096511713929477,7.844461856444362,6.704784252539404,31.89070176297547,41.76928646693579,140.97921172806988,9.588384794502467,24.290468027952937,20.761442977358154,98.74993157448496,129.33908482734265,436.5437805365123,61.53558181721052,52.595424324734175,250.16539355490403,327.6575744607755,1105.9060489524377,44.95413187310037,213.82027498282855,280.0540541433183,945.2351987297814,1017.0168589350468,1332.0518575693366,4495.9259959992505,1744.6732919569451,5888.601080552545,19875.138139467956,29.69054583384017,75.2157187853857,64.2880513774684,305.780319870127,400.49999123678475,1351.7629300743693,190.5456499204581,162.86234752063072,774.640071562538,1014.5955174755111,3424.451035086689,139.20099593458576,662.0969861599505,867.190659188225,2926.931865285225,3149.204616956135,4124.714180524969,13921.68751157173,5402.401285524583,18234.12222458873,61543.598064829035,482.7135243792191,412.58279993888317,1962.4128875438369,2570.2973448326316,8675.237817818488,352.6409727681056,1677.304991237243,2196.8733454698645,7414.861461804376,7977.949957276831,10449.229987508517,35268.119985012745,13686.023090713474,46192.90656421149,155909.76302661892,301.40775546934304,1433.6188125785138,1877.702012079938,6337.598075389392,6818.87862035479,8931.120318196748,30144.21381855831,11697.658013739006,39481.79979437522,133258.51321455004,32433.381336215672,42480.068522561196,143378.23508682055,55638.85562762757,187791.6208610363,633832.1029037117,72873.75852296154,245962.66542310687,830170.3385173582,2801981.30788869,2.329247163126845
react_233,3.108367853960513,7.309214209104683,6.046869659007911,31.14425993126613,31.01258880288885,139.95679988256722,9.661950715535085,22.71972648529241,18.79589526514936,96.8078164057381,96.39853410299544,435.03721769815644,53.424612354577796,44.19786563222461,227.64006722166005,226.67765473919596,1022.974230362481,36.56463267303045,188.325280430629,187.52908227947708,846.3005267817377,969.964926666269,965.8641268186439,4358.850954690871,961.7806642570669,4340.4226849262595,19587.905833368968,30.03289701072003,70.62126745765819,58.42455662859888,300.91430452770743,299.64210457466726,1352.255702769371,166.06334765327128,137.38322474487313,707.5890672252183,704.5975352024766,3179.780213088732,113.65632879272212,585.384247778666,582.9093710402426,2630.6133522382015,3015.007797518597,3002.2610030967126,13548.912187766195,2989.5680993374554,13491.630346425765,60886.41681884971,390.4919357379896,323.0516674911557,1663.8700138981028,1656.8355349062565,7477.137780113373,267.2587326844075,1376.5098156571776,1370.6902328175152,6185.791835525855,7089.681424322275,7059.707799807319,31859.775333396025,7029.860897229893,31725.079162183312,143172.19964386497,221.10156790331718,1138.778424260127,1133.9639178173682,5117.468977798902,5865.251485360096,5840.4544831838275,26357.403586057895,5815.762317316532,26245.970240750255,118445.5134673029,30208.839800305774,30081.123423925237,135753.18713454,29953.94700448789,135179.25231090747,610050.8307836072,29827.30825917371,134607.74395834887,607471.6691199796,2741460.6168393916,2.112330669903123
react_234,1.6668503376180692,6.086715401807381,4.374872722017953,42.55528782871155,22.955647654910543,137.85294386577516,2.7783900480174712,10.145643622487736,7.292258073731706,70.93329588472196,38.26362904382908,229.78022602431207,37.048104382599185,26.628605178053654,259.02192585536477,139.7244941396075,839.071636612302,19.139511333856774,186.17396789945275,100.42803674172352,603.0890837682518,1810.9525221844854,976.8841932492054,5866.371704243278,526.9617592563999,3164.5036075748963,19003.434132460556,4.631160389572606,16.911269497496292,12.155102832197786,118.2351881938112,63.779742990199054,383.0092473265808,61.75364529824492,44.385899531336996,431.75078456249724,232.89982023011868,1398.6068407729615,31.902700928684027,310.3241412488984,167.3985069492617,1005.2592428928826,3018.5868230135034,1628.3197473311932,9778.363655810996,878.3663863283418,5274.753906679814,31675.880599594617,225.501267553334,162.08074126590697,1576.5927455096582,850.463230489294,5107.190253787824,116.49675841885296,1133.187957829192,611.2768780091261,3670.83161483412,11022.75260872223,5946.016064832116,35706.93500494458,3207.4662562294425,19261.43284730114,115668.49522127975,83.73292604724344,814.4874137131618,439.35987846718297,2638.437981524525,7922.686790174516,4273.744009616463,25664.629546111886,2305.390626117415,13844.300511506817,83137.60561076658,77065.6058256919,41571.58801903861,249645.1363842818,22425.0093398803,134666.36185534578,808696.6092408203,12096.74847310171,72643.22981818262,436236.1381780651,2619679.3387190406,0.1751890076501606
react_235,1.6406791755005992,8.058243098678963,5.58383035991086,46.30263142937533,27.2838699327216,148.22268580773294,2.691828156921326,13.220991643123995,9.161274191033764,75.96776315705564,44.764077225683266,243.18587394151564,64.93528183740713,44.995862461945755,373.1178601664394,219.8600565906083,1194.4144349778242,31.179161488262245,258.54603911910874,152.34850126618994,827.6503330407478,2143.9336772845763,1263.3149734618237,6863.10039042756,744.4095585056698,4044.0884806568456,21969.964588057916,4.416426401086978,21.691405668340987,15.030711786280193,124.63872702114284,73.44348931467917,398.9899991517585,106.53796466589617,73.82377452500351,612.1667031824217,360.7198163725943,1959.6508903854306,51.155000963362134,424.191102290885,249.95501344616451,1357.9086660160904,3517.507337975226,2072.6945690569064,11260.14588994453,1221.3372606838473,6635.051754095544,36045.663386112225,523.2642867270595,362.5875981530822,3006.6744216800726,1771.6857836964357,9624.881877622583,251.24926288538614,2083.426835422339,1227.6612589223582,6669.407584344951,17276.338759003847,10180.099166356538,55304.53135670378,5998.633187418967,32588.24808970012,177039.31551993891,174.0991485147222,1443.6772226679802,850.6881866570695,4621.459057023262,11971.36195685695,7054.136502946114,38322.388323185485,4156.656692991799,22581.504036457478,122676.55527296428,99269.77086833306,58494.8075954139,317779.6078407693,34468.12141999204,187251.9383876364,1017267.1728372735,20310.373570943404,110338.3841026591,599425.6562470717,3256447.1583427275,1.988440635339029
react_236,2.726029393727637,8.007499572153632,6.047738938111117,0.0095651822072699,29.72560867410048,132.133940913595,7.431236255467069,21.82867920395228,16.48631411088207,0.026074967853378345,81.03288299204313,360.20100683953086,64.1200493980406,48.42726695942163,0.07659319243228525,238.02779873986591,1058.0624753325853,36.57514626354538,0.057847724885033806,179.77272103741103,799.1115795092221,9.149271065827266e-05,0.2843308631897737,1.2638852206031712,883.6118110457578,3927.7618201642404,17459.378341357417,20.25776846413773,59.505621136225116,44.94217686049124,0.0710811288088126,220.8980208948019,981.9185322948508,174.79313938632677,132.01415318927857,0.20879529392984683,648.8707758891608,2884.3094081568506,99.70492379431226,0.15769459839687186,490.0657217383812,2178.4016546102594,0.0002494118185662692,0.7750942905992745,3.445388261662184,2408.7517695556467,10707.194173328884,47594.778554751996,513.4412681212799,387.78131945813846,0.613319955631405,1906.0074965701472,8472.43481853749,292.87546805679614,0.4632156322669692,1439.5299867919632,6398.885631023109,0.0007326278414512944,2.276779265342186,10.120560363231192,7075.521198898802,31451.551094486527,139805.96459848792,221.19693622515268,0.34984793826835836,1087.2184850281383,4832.8182152934005,0.0005533240288013696,1.719558832619539,7.643647861944957,5343.853555836312,23754.07809943347,105589.76223024113,8.751444480834028e-07,0.002719676513560515,0.012089292424144846,8.451907973148415,37.56975747662903,167.00213506074542,26265.898914959413,116755.11083127484,518990.6482682561,2306976.4661450214,2.494054670518096
react_237,3.100473667171219,7.38227537374796,6.825453540587504,2.4121104615678304,28.29385658873049,143.72411391087817,9.612936960822148,22.88855040011212,21.16213896909212,7.478684968399273,87.72435729607778,445.61283051819447,54.497989693845575,50.38737758733995,17.806863659192018,208.87304072334155,1061.0109867380224,46.586816034718495,16.463747890196306,193.1184036304256,980.9822621608051,5.818276878804972,68.2479074757767,346.6784387439958,800.5423206636476,4066.5094673367516,20656.620919467085,29.804657911206,70.9653477952689,65.61265461468801,23.187465809591167,271.9870597660086,1381.6108467752933,168.9695819595367,156.22473736736077,55.209711870232994,647.6053625447022,3289.6366249605903,144.4411963529946,51.04541679649936,598.7585251022774,3041.50967179163,18.039414251045965,211.60083996818344,1074.8673703017896,2482.0603846737777,12608.10552078006,64045.309213545836,402.3191672356463,371.9734967107596,131.45517107494072,1541.958304771779,7832.675278672126,343.9167047544289,121.53992060939112,1425.6532353384096,7241.881196033277,42.95212212004908,503.8248466682556,2559.2757009491907,5909.823859478288,30020.092697833035,152492.8639186288,317.97614844886806,112.37254632848042,1318.120691811895,6695.648854519007,39.712378522557806,465.8229217182285,2366.2375771705542,5464.064416963831,27755.77144166624,140990.80639135052,14.034326527663696,164.6214916024343,836.2266888943946,1930.9965066005732,9808.870028227604,49826.05142048745,22650.429614066743,115057.23568554086,584455.4699031718,2968854.5380433165,3.151349098385578
react_238,3.337676789212826,6.419622760076417,5.851076501840738,121.6768976079792,31.64698525106207,139.5736661324009,11.140086349250039,21.426625881809436,19.529002232102407,406.11815692957776,105.6274081210305,465.85178583545473,41.21155638169116,37.561703882165105,781.1197812596711,203.16170680552077,896.0102838108678,34.23509623039285,711.9408364109286,185.16893175658967,816.6561981830553,14805.267411502655,3850.7069839947076,16982.890682762416,1001.5316754809402,4417.085753528752,19480.80827763891,37.1820076377185,71.51515187686215,65.18149746657367,1355.4911460617436,352.5501483902738,1554.8626927963414,137.5508551825063,125.36882721078776,2607.1253635054036,678.088113261648,2990.59272717153,114.26568606464971,2376.2284049815216,618.034045607303,2725.7344374423733,49415.19739746147,12852.41532253886,56683.40004559488,3342.7890269141662,14742.804595515561,65020.64162338048,264.5626453260771,241.13196914919783,5014.494326120497,1304.2215169846932,5752.048011214777,219.77640295403629,4570.391597251439,1188.71468876364,5242.624717013419,95044.2316439001,24720.08619683764,109023.75155895134,6429.4555388549115,28356.02423656247,125059.44020381582,200.312167091908,4165.6202986248245,1083.437585471933,4778.3178912714675,86626.75225491163,22530.78114952545,99368.19260724117,5860.038452255712,25844.706659087573,113983.69955015756,1801459.0068881598,468542.0794098544,2066425.4506939864,121863.26712864221,537457.2909577816,2370364.314118943,31695.4581624168,139787.44769460082,616508.8522412064,2719007.8305324847,0.0
react_239,1.6876145099585795,7.956473490924987,5.993658695507948,41.66863350527596,18.20649597860395,131.08088828272864,2.8480427342227363,13.4274601113858,10.114985382278626,70.32059051364995,30.725546788994553,221.2140090441924,63.305470411792044,47.68838652446102,331.5353778877969,144.8595026163947,1042.9416127884301,35.923944558238034,249.7475675388311,109.12352293689005,785.6541058706824,1736.2750181970066,758.6398083477286,5461.9614933990415,331.4764958189218,2386.5236653913325,17182.199272989186,4.806398243256396,22.66037651586472,17.070196099152337,118.67404889969129,51.85287858751845,373.32397146908755,106.83523042669378,80.47961305519362,559.5039142880469,244.46699852081053,1760.0833987813571,60.62577009143006,421.4776188053917,184.1584406860935,1325.8812688758976,2930.162913987865,1280.2915483998227,9217.685469095255,559.4045440542369,4027.5319660739465,28996.928806096308,503.6882971619595,379.43138320685847,2637.852445468054,1152.5707924759233,8298.137294733697,285.82791256707986,1987.1099005457074,868.2384174837105,6251.0360663964575,13814.626155239783,6036.0975242791155,43457.95183068253,2637.3839518479585,18988.312279151272,136709.71303132904,215.31586267842883,1496.9016798610735,654.0491521351521,4708.942563313338,10406.63986060971,4547.028084061847,32737.132999440742,1986.7569815215847,14304.008319108261,102984.23808050198,72348.20739761743,31611.4841365543,227592.47168837444,13812.172619891793,99443.17996485929,715958.7643208056,6035.025488128929,43450.23351679045,312827.64196724934,2252257.943354277,0.1751890076501606
react_24,1.675879039748352,5.980692050844755,9.80195608605172,39.00408572695768,17.5846209171261,142.98010994449805,2.8085705558678584,10.022916451200311,16.42689275314787,65.36612973435625,29.469697616932073,239.6173693568992,35.76867740703764,58.62248084657889,233.2714254576832,105.16820253617448,855.1200069739687,96.07834311288634,382.31633547223583,172.36368201953653,1401.4847588548166,1521.318703395864,685.8720617276396,5576.808465525037,309.2188927990287,2514.25103206301,20443.311839740752,4.706824526233322,16.79719559771554,27.52948525319462,109.54572673127916,49.387648543938425,401.5697268648664,59.94397674597482,98.24418690883078,390.9346924967514,176.2491862783843,1433.0776961571387,161.01568139663667,640.7159331713194,288.8606819103912,2348.7189318915607,2549.5461277982686,1149.4386121983391,9346.056416064579,518.2134611360849,4213.580605300061,34260.51781526085,213.92144463750043,350.6030051999333,1395.1245599239908,628.97863290973,5114.209428227527,574.6149829135743,2286.5162684668976,1030.8541029085752,8381.848756663081,9098.538676201095,4101.989587470997,33353.17405884933,1849.3429741341677,15036.961161287465,122265.152612878,941.7557000131216,3747.4479312790727,1689.5012419856794,13737.292061565697,14911.8991235754,6722.887829704077,54663.631679397884,3030.9500081936135,24644.578205591835,200384.44490660002,59337.645125276395,26751.812693350064,217518.31547216186,12060.800203128254,98066.06279367747,797372.6875401773,5437.497010284373,44212.15128932109,359487.88899243687,2922986.9744757917,0.3005421108594009
react_240,3.107912960403222,7.473975240418329,6.061573581470269,40.43446961942195,32.568899196070305,141.21084818892055,9.65912296944232,23.22846451542891,18.838843094289228,125.6668121772318,101.22130391753298,438.87102523587805,55.86030589438622,45.30405086588265,302.2062247950068,243.4191461991099,1055.4063830424636,36.74267428357831,245.09651282585028,197.41877894446804,855.9599467989697,1634.9463334039565,1316.9061650815206,5709.785751027713,1060.7331948437889,4599.08188005654,19940.503646234367,30.019713462858242,72.19204591776786,58.549484611744234,390.56151425817615,314.5870023142142,1363.972947276035,173.60896866125145,140.8010468448435,939.2306427549312,756.5255192825003,3280.1111763499603,114.1930336058072,761.7386287610947,613.5603817084909,2660.24901224257,5081.270899149884,4092.829738091763,17745.517136744675,3296.6664437849277,14293.546180983338,61973.3497190995,417.4985431768367,338.6013544622595,2258.6818416181763,1819.3086717359167,7888.081175438836,274.61383786221955,1831.8452683732785,1475.5030658245735,6397.42344916529,12219.5484152739,9842.524071773538,42674.7973312745,7927.893634952309,34373.42410019916,149034.83053342707,222.71842374990536,1485.670547055663,1196.6684549359065,5188.464200313332,9910.347501683105,7982.523619533471,34610.28646428497,6429.712310853666,27877.673223169342,120870.83010322582,66108.18784740758,53248.40232361821,230872.15848333837,42890.18414122356,185961.43655638015,806283.6888796361,34546.91249679296,149787.03414603497,649440.2531730795,2815815.433199018,1.255752230391482
react_241,2.214085735565044,3.230521530696073,12.45928528585086,42.860946592737854,16.6752574752526,141.5148064965943,4.902175644432601,7.1526516395499256,27.58592582673783,94.89781046379605,36.92044971283115,313.3259144353568,10.436269360290897,40.24998937302598,138.46321079385413,53.86977830370416,457.1666292995364,155.23378983421978,534.0167612205383,207.76179009918928,1763.1733463130493,1837.0607428255266,714.7173200669544,6065.45856333216,278.0642118659677,2359.7958348912593,20026.44045776853,10.853837167572598,15.836583966593414,61.077604875335574,210.11188848424598,81.74504105982597,693.730437734197,23.1067951231346,89.11692732746143,306.56941991920826,119.27230772028267,1012.2061127084557,343.70091974964794,1182.358893571038,460.0024158540738,3903.8169554002075,4067.409986056522,1582.4454233215195,13429.44528473458,615.6580050635753,5224.790296878541,44340.256151687994,33.71459286856347,130.02845727984857,447.3083836788546,174.02747866394046,1476.8866390679025,501.48610035099614,1725.1526448755328,671.1789361713892,5695.969457613749,5934.664282894385,2308.9096908376923,19594.594482389413,898.2924233490431,7623.371252663128,64695.84708202416,1934.1020735483594,6653.467175472786,2588.563414344864,21967.879730122597,22888.463882300337,8904.866989452965,75571.27863006249,3464.481343423368,29401.369523272813,249515.13492344384,78738.16238586023,30633.460884294458,259971.2955434442,11918.095334138985,101143.0832490395,858352.1949030616,4636.792327518201,39350.20313584042,333946.0509461058,2834037.8461966813,2.271235607736596
react_242,3.101370663765277,6.368428884271748,10.148000195411884,0.002331739772291,13.57934858381904,135.85788657023537,9.618499994063876,19.750858515955834,31.472710101934716,0.007231589325318035,42.114593330898934,421.3456638500786,40.5568864540267,64.62681756205639,0.014849518916463232,86.47911575078784,865.2012889900017,102.98190796607963,0.02366249566485873,137.8032320821617,1378.685859462994,5.437010365683684e-06,0.03166350717469432,0.31678523749521714,184.3987079608682,1844.8615995981734,18457.365343330937,29.830533711016198,61.25473318556402,97.60853981932941,0.022427838985939485,130.61296427285475,1306.7490811693397,125.78193786217777,200.4317160794723,0.046053862338546615,268.20379261785513,2683.309895925495,319.38506826457507,0.07338616988646592,427.3789013516544,4275.815879086547,1.68621844467191e-05,0.09820027226351835,0.9824684422815826,571.8887433060573,5721.599643700858,57243.13140620449,258.28364714995325,411.57129166076055,0.09456810518514416,550.7360986335972,5509.972879513075,655.8329572485964,0.15069292086604136,877.5900835380419,8780.06284974115,3.4625213856904876e-05,0.20164679366866906,2.0174242565754263,1174.3300580003838,11748.869898364788,117544.41858002507,1045.0604221636647,0.24012701063091924,1398.4272260981663,13990.904371242063,5.5174782253414467e-05,0.32132127699622354,3.2147366520050635,1871.2781244205894,18721.655873230142,187305.3471109109,1.2677693312023081e-08,7.383105900945618e-05,0.000738660737542248,0.4299698013114294,4.301737166155455,43.03777286275027,2504.0143338064763,25052.018749845585,250638.99793599162,2507578.647199648,0.4780959413874129
react_243,1.6653121624668183,7.959731566625327,5.833690672515584,77.07232530326213,15.608448079799238,133.76384436228184,2.7732645984599107,13.255437787872218,9.714916029009435,128.34948071712154,25.99293842452153,222.7585569148265,63.357326612731676,46.434611795950026,613.4750206295915,124.23905688681046,1064.724294443612,34.03194686259533,449.61610523072716,91.0548579755686,780.3368911760699,5940.14332765186,1202.979387885364,10309.490526504713,243.62365145978853,2087.8460196830224,17892.76605857676,4.6183512655539465,22.07444176696586,16.178367820453257,213.74195128452288,43.2863564966068,370.96253412381753,105.50972658956469,77.32812378322078,1021.6274132240411,206.8968124870124,1773.098317210849,56.67381502270449,748.7511684816908,151.63476243840316,1299.5045156970552,9892.19293033476,2003.3362058423852,17168.51996262474,405.7094298405629,3476.9153699360736,29797.040937521353,504.3073126163512,369.6070452962162,4883.096487041484,988.9095429097049,8474.919576235698,270.88516171591584,3578.8235056681538,724.7722273227192,6211.272185296436,47281.94635538932,9575.393007750745,82060.77717964433,1939.1788689010052,16618.693869123996,142421.61481069567,198.5318509798684,2622.9212792972785,531.1858756593058,4552.244043473647,34652.95872392834,7017.809634335355,60142.378722858324,1421.225023125156,12179.847850673637,104380.86246142267,457820.65889678616,92716.41871621994,794576.4075696705,18776.641316877376,160915.14761213094,1379037.0862417954,3802.5871148212154,32588.036196837955,279278.3100292894,2393405.1742701805,0.0925137270928745
