,Q1_B1,Q1_B5,Q1_L,Q1_BFS2,Q1_NWESPMIN,Q1_99ESPMAX,Q1_NATURAL CHARGE,Q2_B1,Q2_B5,Q2_L,Q2_BFS2,Q2_NWESPMIN,Q2_99ESPMAX,Q2_NATURAL CHARGE,Q3_B1,Q3_B5,Q3_L,Q3_BFS2,Q3_NWESPMIN,Q3_99ESPMAX,Q3_NATURAL CHARGE,Q4_B1,Q4_B5,Q4_L,Q4_BFS2,Q4_NWESPMIN,Q4_99ESPMAX,Q4_NATURAL CHARGE,HOMO,LUMO,C0_nat_charge,C1_nat_charge,pert1,pert2,pert3,pi_orb_energy,pi*_orb_energy,AlkC1_RDF_1,AlkC1_RDF_2,AlkC1_RDF_3,AlkC1_RDF_4,AlkC1_RDF_5,AlkC1_RDF_6,AlkC1_RDF_7,AlkC1_RDF_8,AlkC1_RDF_9,AlkC1_RDF_10,AlkC2_RDF_1,AlkC2_RDF_2,AlkC2_RDF_3,AlkC2_RDF_4,AlkC2_RDF_5,AlkC2_RDF_6,AlkC2_RDF_7,AlkC2_RDF_8,AlkC2_RDF_9,AlkC2_RDF_10,ddG er (kcal/mol)
react_488,1.7000000476837158,3.9789764881134033,7.482986927032471,49.89857864379883,117.6482925415039,512.80859375,-0.0776000022888183,2.114510297775269,4.012848377227783,6.015165328979492,38.15998077392578,342.1664428710937,537.5400390625,0.8361799716949463,2.2187116146087646,5.270509243011475,7.117946624755859,34.54961395263672,223.9558258056641,493.2744445800781,-0.5324699878692627,1.100000023841858,1.100000023841858,2.5981333255767822,5.575279712677002,342.2778625488281,537.5413818359375,0.2204799950122833,-6.456600189208984,-1.6749000549316406,-0.1332300007343292,-0.1193900033831596,5.31,3.18,3.17,-0.2727600038051605,0.0512700006365776,190.74273681640625,84.79251861572266,131.5621795654297,32.79117202758789,4.100478172302246,0.2779130339622497,0.0,0.0,0.0,0.0,196.8463897705078,81.2643051147461,92.21043395996094,68.49726104736328,5.448608875274658,0.0,0.0,0.0,0.0,0.0,0.8774101587749215
react_489,2.2164714336395264,6.637332916259766,7.055758953094482,34.54961395263672,114.357177734375,507.8490295410156,-0.52920001745224,1.100000023841858,1.100000023841858,2.5980141162872314,5.575279712677002,342.2778625488281,537.5413818359375,0.2217299938201904,1.7000000476837158,3.958431005477905,7.484250545501709,49.89857864379883,223.77804565429688,493.2092895507813,-0.0753600001335144,2.058122396469116,4.592078685760498,7.232494354248047,38.15998077392578,179.76910400390625,508.1804809570313,0.8366100192070007,-6.444799900054932,-1.642300009727478,-0.1165700033307075,-0.1338199973106384,4.96,3.19,3.13,-0.2721099853515625,0.0518499985337257,195.6739501953125,75.60197448730469,118.4449462890625,93.1521987915039,14.312162399291992,0.8617668151855469,0.0,0.0,0.0,0.0,191.01678466796875,82.04207611083984,132.6588134765625,65.61775970458984,22.838275909423828,3.749256849288941,0.1240355744957923,0.0,0.0,0.0,0.5544510439407703
react_490,2.248853921890259,5.137776374816895,5.331751346588135,34.54961395263672,214.45887756347656,498.2197265625,-0.4612500071525574,2.224321126937866,5.2391133308410645,7.165340423583984,34.54961395263672,120.6560516357422,510.7460021972656,-0.546500027179718,2.106165647506714,4.152987480163574,5.966925621032715,38.15998077392578,195.70779418945312,521.2506103515625,0.8444799780845642,1.100000023841858,1.100000023841858,2.5956318378448486,5.575279712677002,342.2778625488281,537.5413818359375,0.2374500036239624,-7.000100135803223,-1.0104999542236328,-0.1085399985313415,-0.1486500054597854,4.26,3.57,3.53,-0.2667199969291687,0.0593600012362003,151.41342163085938,117.2389144897461,67.14685821533203,30.892066955566406,3.928977727890015,0.0947666689753532,0.0,0.0,0.0,0.0,192.46127319335935,69.65350341796875,72.75929260253906,33.5633659362793,2.2775778770446777,0.0,0.0,0.0,0.0,0.0,1.14912609868776
react_491,1.7000000476837158,3.9472134113311768,7.484019756317139,49.89857864379883,113.14420318603516,512.3280029296875,-0.0852800011634826,2.226407051086426,5.383682727813721,6.896276473999023,34.54961395263672,222.65171813964844,491.3439025878906,-0.5498200058937073,2.1285057067871094,4.043998718261719,6.002706050872803,38.15998077392578,342.27789306640625,536.2117309570312,0.8379300236701965,1.100000023841858,1.100000023841858,2.594401836395264,5.575279712677002,342.2778625488281,537.5413818359375,0.2422800064086914,-6.487299919128418,-1.6360000371932983,-0.1346800029277801,-0.1192800030112266,5.26,3.32,3.12,-0.2710900008678436,0.0540300011634826,194.0683441162109,81.61515045166016,124.8079605102539,37.27461624145508,6.371461391448975,0.4944615364074707,0.0,0.0,0.0,0.0,198.51272583007807,83.7265396118164,77.46469116210938,79.12577056884766,5.607115268707275,0.1951538473367691,0.0,0.0,0.0,0.0,1.3514205677130469
react_492,2.231799840927124,5.441537857055664,7.982775211334228,34.54961395263672,107.59671020507812,505.932373046875,-0.5525199770927429,1.7000000476837158,3.950086355209351,7.482092380523682,49.89857864379883,222.52980041503903,491.7791137695313,-0.0863500013947486,1.100000023841858,1.100000023841858,2.596207618713379,5.575279712677002,342.2778625488281,537.5413818359375,0.2459499984979629,2.050260543823242,4.64191484451294,7.161738872528076,38.15998077392578,190.76161193847656,512.5701904296875,0.8387200236320496,-6.429599761962891,-1.5906000137329102,-0.1255500018596649,-0.1245900020003318,3.5,3.31,3.06,-0.2681300044059753,0.0561200007796287,197.8878631591797,80.22212982177734,100.22620391845705,103.80657196044922,15.289626121520996,0.972611665725708,0.0,0.0,0.0,0.0,193.90426635742188,84.97496795654297,125.1803207397461,62.81543350219727,24.58451461791992,6.464907646179199,0.4805922210216522,0.0,0.0,0.0,1.4618703381850504
react_493,2.25583291053772,6.380189895629883,7.560503959655762,34.54961395263672,161.79165649414062,493.5706176757813,-0.4365000128746032,1.100000023841858,1.100000023841858,2.5952610969543457,5.575279712677002,342.2778625488281,537.5413818359375,0.2255800068378448,2.2297136783599854,5.137544631958008,7.263573169708252,34.54961395263672,114.3060531616211,515.2584228515625,-0.5491700172424316,2.202056884765625,2.732921600341797,4.041125774383545,19.545366287231445,281.79718017578125,516.326904296875,-0.6556000113487244,-6.372200012207031,0.3634000122547149,-0.0060700001195073,-0.2238299995660781,5.01,4.95,3.89,-0.2512699961662292,0.0776799991726875,161.24757385253906,42.61219024658203,61.22804260253906,48.58771133422852,24.148164749145508,2.92739200592041,0.0119280740618705,0.0,0.0,0.0,153.83982849121094,78.04293823242188,31.64510536193848,47.81739044189453,23.2295036315918,5.725457191467285,0.4508422315120697,0.0119280740618705,0.0,0.0,1.9646994277448666
react_494,2.2530128955841064,5.505356788635254,8.387789726257324,34.54961395263672,151.9938201904297,496.2543029785156,-0.4517900049686432,2.2229526042938232,5.261548042297363,7.133702278137207,34.54961395263672,113.06037139892578,514.5593872070312,-0.5488700270652771,1.100000023841858,1.100000023841858,2.595270872116089,5.575279712677002,342.2778625488281,537.5413818359375,0.2251099944114685,2.20585560798645,2.732464075088501,4.021208763122559,19.545366287231445,286.5697021484375,518.4750366210938,-0.6401900053024292,-6.361100196838379,0.3194999992847442,-0.0080599999055266,-0.2222799956798553,4.94,4.43,3.89,-0.251469999551773,0.0777700021862983,160.78353881835938,47.71474456787109,59.5331916809082,49.32155990600586,20.894014358520508,2.473891258239746,0.0390572510659694,0.0,0.0,0.0,154.50628662109375,75.99857330322266,33.30186080932617,44.462249755859375,25.886451721191406,6.149301528930664,0.45528244972229,0.0,0.0,0.0,1.278076108668956
react_495,2.271064043045044,4.940613746643066,7.455097675323486,34.54961395263672,109.05183410644533,518.2904663085938,-0.5491600036621094,1.100000023841858,1.100000023841858,2.5927603244781494,5.575279712677002,342.2778625488281,537.5413818359375,0.2381899952888488,2.277247905731201,5.040862560272217,5.316004753112793,34.54961395263672,198.80381774902344,522.56884765625,-0.5158600211143494,1.100000023841858,1.100000023841858,2.597076416015625,5.575279712677002,342.2778625488281,537.5413818359375,0.222240000963211,-6.699100017547607,0.2030999958515167,-0.2226399928331375,-0.1966300010681152,4.68,4.31,4.25,-0.2615900039672851,0.0657199993729591,134.6896514892578,76.36969757080078,50.742149353027344,8.170299530029297,0.6251999735832214,0.0,0.0,0.0,0.0,0.0,143.3844451904297,55.46405029296875,42.176849365234375,23.830049514770508,5.741600036621094,0.0,0.0,0.0,0.0,0.0,1.8002208906687178
react_496,2.2866344451904297,4.7129340171813965,7.564647197723389,34.54961395263672,118.49202728271484,515.888671875,-0.4465200006961822,1.100000023841858,1.100000023841858,2.596463203430176,5.575279712677002,342.2778625488281,537.5413818359375,0.2188999950885772,2.233477830886841,5.137746810913086,7.264882087707519,34.54961395263672,182.32330322265625,494.2784423828125,-0.5462599992752075,1.100000023841858,1.100000023841858,2.6002163887023926,5.575279712677002,342.2778625488281,537.5413818359375,0.199970006942749,-6.676000118255615,0.3610999882221222,-0.193010002374649,-0.2114199995994568,4.63,4.43,2.54,-0.258569985628128,0.0682099983096122,134.8818359375,47.56155014038086,64.26130676269531,44.7518310546875,20.24479484558105,2.223238945007324,0.0084448102861642,0.0,0.0,0.0,133.64248657226562,66.00418090820312,37.052242279052734,43.75273895263672,24.36885643005371,8.137086868286133,0.94156014919281,0.0338500812649726,0.0,0.0,2.078964273063704
react_497,3.2434470653533936,6.156928062438965,9.615982055664062,49.89857864379883,108.30069732666016,450.4027099609375,-0.0885900035500526,1.100000023841858,1.100000023841858,2.5944204330444336,5.575279712677002,342.2778625488281,537.5413818359375,0.218979999423027,2.231884241104126,5.1807169914245605,7.226042747497559,34.54961395263672,112.7970199584961,514.7474975585938,-0.5471199750900269,1.100000023841858,1.100000023841858,2.5947301387786865,5.575279712677002,342.2778625488281,537.5413818359375,0.2243900001049041,-5.286399841308594,-1.2105000019073486,-0.2256599962711334,-0.1778600066900253,4.7,2.87,2.33,-0.2625400125980377,0.0609700009226799,170.24078369140625,73.98486328125,122.66233825683594,66.1648178100586,86.230224609375,73.43644714355469,28.593942642211918,2.198582410812378,0.0,0.0,137.7245330810547,83.39281463623047,99.57865142822266,88.4384765625,31.093942642211918,86.77493286132812,81.02750396728516,14.787019729614258,0.6941261887550354,0.0,2.479109999804744
react_498,2.2540738582611084,9.372185707092283,6.261751174926758,34.54961395263672,139.11587524414062,494.0605163574219,-0.5047000050544739,1.100000023841858,1.100000023841858,2.596268892288208,5.575279712677002,342.2778625488281,537.5413818359375,0.2209099978208542,2.23467230796814,5.138508796691895,7.263082027435303,34.54961395263672,117.97451782226562,512.9636840820312,-0.5467699766159058,1.100000023841858,1.100000023841858,2.597764730453491,5.575279712677002,342.2778625488281,537.5413818359375,0.20830999314785,-6.639999866485596,0.2391999959945678,-0.1823700070381164,-0.2080900073051452,4.97,4.01,2.28,-0.2649500072002411,0.0630799978971481,144.38526916503906,60.60820007324219,40.26848220825195,60.34478759765625,36.48320770263672,22.207462310791016,26.81090545654297,8.888606071472168,4.099071025848389,0.0,132.37710571289062,74.81343078613281,50.00959777832031,29.275129318237305,33.604244232177734,28.413618087768555,21.9952449798584,21.563983917236328,12.043641090393066,0.0,1.8943307630038735
react_499,2.2524068355560303,10.072665214538574,10.136858940124512,34.54961395263672,110.79288482666016,485.1009521484375,-0.4465700089931488,1.100000023841858,1.100000023841858,2.596673488616944,5.575279712677002,342.2778625488281,537.5413818359375,0.2153400033712387,2.221928596496582,6.097265720367432,5.328598976135254,34.54961395263672,100.38713073730467,516.723876953125,-0.5417799949645996,1.100000023841858,1.100000023841858,2.599639177322388,5.575279712677002,342.2778625488281,537.5413818359375,0.2038200050592422,-6.619200229644775,0.145699992775917,-0.1918999999761581,-0.2152100056409835,4.31,3.93,2.53,-0.2628700137138366,0.0636200010776519,136.32220458984375,53.293601989746094,62.02036666870117,54.09284210205078,36.91392135620117,31.980941772460938,22.670307159423828,14.86790657043457,8.980914115905762,0.0,133.88946533203125,68.17240142822266,43.8979721069336,46.37516021728516,34.20531463623047,27.575878143310547,27.34698867797852,19.289316177368164,20.390504837036133,0.0,2.112330669903123
react_500,1.7266299724578855,4.452028751373291,7.521383762359619,49.89857864379883,215.05267333984372,502.3268737792969,-0.0644899979233741,1.100000023841858,1.100000023841858,2.5963165760040283,5.575279712677002,342.2778625488281,537.5413818359375,0.2187999933958053,2.2682011127471924,5.176704406738281,5.272545337677002,34.54961395263672,343.2270812988281,538.2841796875,-0.4541899859905243,2.2644152641296387,5.174284934997559,5.2927656173706055,34.54961395263672,210.91781616210935,492.97113037109375,-0.4444699883460998,-6.34149980545044,-0.5406000018119812,-0.049049999564886,-0.1885900050401687,6.16,4.41,3.82,-0.2608599960803985,0.0792300030589103,213.22059631347656,140.39199829101562,89.09639739990234,7.142000198364258,0.0,0.0,0.0,0.0,0.0,0.0,157.0590057373047,153.55079650878906,68.71600341796875,65.72679901123047,4.798399925231934,0.0,0.0,0.0,0.0,0.0,0.7191186577420285
react_501,2.2326831817626958,5.36568546295166,8.788045883178711,34.54961395263672,48.821380615234375,516.4986572265625,-0.4666700065135956,1.100000023841858,1.100000023841858,2.599292278289795,5.575279712677002,342.2778625488281,537.5413818359375,0.2028499990701675,2.2060434818267822,2.73030161857605,4.010159015655518,19.545366287231445,282.16717529296875,519.5748291015625,-0.651889979839325,1.100000023841858,1.100000023841858,2.599273920059204,5.575279712677002,342.2778625488281,537.5413818359375,0.2059600055217743,-6.9079999923706055,0.2386000007390976,-0.2254299968481063,-0.188740000128746,4.47,4.12,3.65,-0.2672800123691559,0.0585899986326694,132.1319580078125,71.47772216796875,78.15225219726562,50.69302368164063,9.093605041503906,3.7610232830047607,0.082418605685234,0.0,0.0,0.0,115.87721252441406,49.25930404663086,49.52311706542969,58.938232421875,54.28855895996094,14.531511306762695,2.850139617919922,0.1239302307367324,0.0,0.0,1.0803798025380087
react_502,2.224231481552124,6.139752388000488,10.297767639160156,28.68031311035156,1.3062230348587036,539.2269897460938,-0.0873199999332428,1.100000023841858,1.100000023841858,2.59552001953125,5.575279712677002,342.2778625488281,537.5413818359375,0.200090005993843,1.100000023841858,1.100000023841858,2.593526124954224,5.575279712677002,342.2778625488281,537.5413818359375,0.2134999930858612,1.100000023841858,1.100000023841858,2.596543550491333,5.575279712677002,342.2778625488281,537.5413818359375,0.2191099971532821,-6.8277997970581055,-2.167099952697754,-0.2255499958992004,-0.3788799941539764,3.52,1.74,1.51,-0.292629987001419,0.0400599986314773,108.802001953125,36.76183319091797,52.76383209228516,50.901668548583984,24.375,34.751834869384766,18.847166061401367,14.28166675567627,0.0,0.0,85.927001953125,44.57866668701172,38.78150177001953,60.06716537475586,32.26033401489258,30.135499954223636,27.31999969482422,15.27400016784668,7.140833377838135,0.0,1.6342295966536264
react_503,1.700051188468933,4.569500923156738,6.256024360656738,34.89433288574219,295.2328491210937,530.2836303710938,-0.2557800114154815,1.100000023841858,1.100000023841858,2.5984106063842773,5.575279712677002,342.2778625488281,537.5413818359375,0.2038400024175644,2.204857587814331,2.731062173843384,4.007533550262451,19.545366287231445,282.05517578125,518.2943725585938,-0.6563799977302551,1.100000023841858,1.100000023841858,2.5951461791992188,5.575279712677002,342.2778625488281,537.5413818359375,0.2241100072860717,-6.084700107574463,-1.2305999994277954,-0.2533900141716003,-0.149959996342659,4.44,4.41,2.47,-0.2705099880695343,0.0464100018143653,142.19200134277344,194.0679931640625,188.44200134277344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.47000122070312,107.93099975585938,12.681500434875488,282.6195068359375,0.0,0.0,0.0,0.0,0.0,0.0,1.5526260763938746
react_504,2.3071603775024414,4.052552223205566,10.211004257202148,49.89857864379883,43.36462020874024,510.0777282714844,-0.0884599983692169,1.100000023841858,1.100000023841858,2.5968267917633057,5.575279712677002,342.2778625488281,537.5413818359375,0.2044699937105178,2.205175399780273,2.731069803237915,4.0089216232299805,19.545366287231445,282.13580322265625,518.4887084960938,-0.6540899872779846,1.100000023841858,1.100000023841858,2.597560405731201,5.575279712677002,342.2778625488281,537.5413818359375,0.2129600048065185,-6.434700012207031,-1.8158999681472776,-0.2421700060367584,-0.147159993648529,4.45,4.37,2.83,-0.2737199962139129,0.0469800010323524,172.50042724609375,7.430571556091309,81.7040023803711,2.164999961853028,31.554428100585938,40.04057312011719,13.138713836669922,3.050285816192627,0.0,0.0,119.93399810791016,29.875713348388672,57.46914291381836,55.28400039672852,1.842285752296448,39.250858306884766,32.35643005371094,13.743857383728027,1.8277143239974976,0.0,2.479109999804744
react_505,2.2738454341888428,8.757431983947754,7.466991901397705,34.54961395263672,139.6717071533203,482.0008544921875,-0.4753400087356567,1.100000023841858,1.100000023841858,2.594321250915528,5.575279712677002,342.2778625488281,537.5413818359375,0.2275000065565109,2.275964975357056,3.940213441848755,9.429311752319336,34.89433288574219,66.88484191894531,511.3276672363281,-0.1584500074386596,1.100000023841858,1.100000023841858,2.598573446273804,5.575279712677002,342.2778625488281,537.5413818359375,0.208199992775917,-6.295100212097168,-1.5325000286102295,-0.1464499980211258,-0.2542000114917755,5.31,3.66,2.6,-0.2644000053405761,0.0524800010025501,137.13731384277344,41.90522003173828,105.08141326904295,131.9207000732422,71.04100799560547,69.66779327392578,27.222631454467773,5.169234275817871,0.2066802978515625,0.0,146.18765258789062,26.50096893310547,102.85047912597656,83.79216766357422,106.88109588623048,72.84261322021484,38.32217025756836,10.710010528564451,1.2648390531539917,0.0,2.112330669903123
react_506,2.380033493041992,5.722130298614502,10.965221405029297,34.54961395263672,58.921607971191406,494.2668151855469,-0.4693399965763092,1.100000023841858,1.100000023841858,2.594142436981201,5.575279712677002,342.2778625488281,537.5413818359375,0.2325499951839447,2.1399075984954834,8.252511978149414,7.499372482299805,38.15998077392578,133.48388671875,499.8281555175781,0.8266800045967102,1.100000023841858,1.100000023841858,2.5968801975250244,5.575279712677002,342.2778625488281,537.5413818359375,0.2243900001049041,-6.8256001472473145,-1.1883000135421753,-0.1309300065040588,-0.3248699903488159,5.57,4.54,2.83,-0.2761299908161163,0.046179998666048,130.3147430419922,60.05595016479492,70.80258178710938,87.44292449951172,87.2241439819336,89.08695220947266,42.019439697265625,11.463473320007324,0.7007935643196106,0.0,147.22341918945312,36.82084274291992,99.34353637695312,69.59149932861328,86.97230529785156,77.72763061523438,42.86790466308594,15.46136474609375,3.102503061294556,0.0,1.772428093071975
react_507,1.7000000476837158,3.977801322937012,7.497141361236572,49.89857864379883,179.53968811035156,518.2564697265625,-0.0663999989628791,2.197617053985596,2.7359542846679688,4.028160572052002,19.545366287231445,343.4962463378906,538.1408081054688,-0.6639699935913086,2.241657018661499,4.20882511138916,5.974820137023926,28.68031311035156,222.4369964599609,490.3818054199219,-0.061379998922348,1.100000023841858,1.100000023841858,2.5973141193389893,5.575279712677002,342.2778625488281,537.5413818359375,0.2152100056409835,-6.022500038146973,-0.7839999794960022,-0.2242199927568435,-0.0040099998004734,6.15,3.63,3.34,-0.2581200003623962,0.0754000023007392,194.3119964599609,35.47370529174805,96.1185302734375,19.13947105407715,0.4762941300868988,0.0,0.0,0.0,0.0,0.0,161.82159423828125,60.97511672973633,52.238059997558594,65.2278823852539,5.257352828979492,0.0,0.0,0.0,0.0,0.0,2.530577528589018
react_508,2.225989580154419,8.11921215057373,9.222556114196776,44.91758346557617,77.9803466796875,468.0043029785156,0.1811600029468536,1.100000023841858,1.100000023841858,2.593369960784912,5.575279712677002,342.2778625488281,537.5413818359375,0.2263700067996978,1.100000023841858,1.100000023841858,2.5928516387939453,5.575279712677002,342.2778625488281,537.5413818359375,0.2037799954414367,1.100000023841858,1.100000023841858,2.5960700511932373,5.575279712677002,342.2778625488281,537.5413818359375,0.1988099962472915,-5.87690019607544,-1.6548999547958374,-0.2615300118923187,-0.3345299959182739,9.31,2.41,1.27,-0.2685500085353851,0.0486200004816055,145.46299743652344,24.864999771118164,121.11399841308594,72.00142669677734,87.55714416503906,67.47914123535156,5.511571407318115,1.0817142724990845,0.0,0.0,92.16114044189452,56.55771255493164,56.46200180053711,103.29157257080078,82.49471282958984,68.93028259277344,45.03057098388672,17.671857833862305,2.4731428623199463,0.0,2.4706452686352787
react_509,2.232688665390014,7.080767631530762,9.32352066040039,34.54961395263672,127.81651306152344,485.5494995117188,-0.4763399958610534,1.100000023841858,1.100000023841858,2.5962557792663574,5.575279712677002,342.2778625488281,537.5413818359375,0.2126599997282028,1.991434097290039,3.837170362472534,5.355754375457764,44.02927780151367,185.58255004882807,526.7479858398438,0.5613399744033813,1.100000023841858,1.100000023841858,2.5987026691436768,5.575279712677002,342.2778625488281,537.5413818359375,0.225270003080368,-6.6545000076293945,-1.4078999757766724,-0.1098000034689903,-0.3352099955081939,5.11,4.36,2.81,-0.2723200023174286,0.0478200018405914,131.17401123046875,55.92703628540039,84.16352844238281,97.738037109375,61.315189361572266,40.11921691894531,14.444528579711914,0.7124517560005188,0.0,0.0,153.28602600097656,32.11503601074219,51.42240905761719,51.685279846191406,90.47962188720705,58.274444580078125,35.47775650024414,11.620412826538086,1.2330076694488523,0.0,1.5981284553068844
react_510,1.5199999809265137,9.511751174926758,7.251152515411377,29.369752883911133,50.13178634643555,505.019775390625,-0.5422199964523315,2.415837287902832,5.674292087554932,9.583222389221191,49.89857864379883,56.23204803466797,503.6751708984375,-0.0428000018000602,2.246481418609619,9.42029094696045,5.303688049316406,34.54961395263672,132.6876983642578,479.9619140625,-0.4300400018692016,2.696100950241089,5.082172393798828,8.436198234558105,49.89857864379883,97.79541015625,489.806640625,-0.1044400036334991,-5.1209001541137695,-1.4247000217437744,0.3718799948692322,-0.0948700010776519,6.21,5.59,30.78,-0.2707799971103668,0.0498099997639656,228.83099365234372,80.30500030517578,139.04800415039062,103.34166717529295,53.60166549682617,36.68166732788086,13.548832893371582,2.370166778564453,0.0,0.0,235.10166931152344,55.262332916259766,162.16900634765625,82.36233520507812,53.94316482543945,61.961334228515625,6.92816686630249,0.0,0.0,0.0,1.493427750076506
react_511,2.2552216053009038,7.305911540985107,5.741054058074951,34.54961395263672,169.91433715820312,494.74810791015625,-0.4462699890136719,1.100000023841858,1.100000023841858,2.599363088607788,5.575279712677002,342.2778625488281,537.5413818359375,0.2008900046348571,2.206479072570801,2.729349374771118,4.010118007659912,19.545366287231445,282.41119384765625,519.6038818359375,-0.6500499844551086,1.100000023841858,1.100000023841858,2.600390672683716,5.575279712677002,342.2778625488281,537.5413818359375,0.2006900012493133,-6.49399995803833,0.6498000025749207,-0.2164600044488906,-0.2041500061750412,4.47,4.22,4.04,-0.2540200054645538,0.0709199979901313,136.4600372314453,34.703216552734375,27.81035804748535,23.777179718017575,6.620551109313965,0.9146538376808168,0.0,0.0,0.0,0.0,116.9336166381836,21.92169189453125,38.67643737792969,28.70853805541992,18.807680130004883,4.488064289093018,0.7166281938552856,0.0333461537957191,0.0,0.0,1.4077937514998569
react_512,2.2673306465148926,3.951529741287232,9.41782569885254,34.89433288574219,66.98632049560547,513.5025024414062,-0.1621599942445755,1.100000023841858,1.100000023841858,2.598499298095703,5.575279712677002,342.2778625488281,537.5413818359375,0.2058400064706802,2.2045648097991943,2.7314915657043457,4.008247375488281,19.545366287231445,282.2537536621094,518.6546020507812,-0.6584100127220154,1.100000023841858,1.100000023841858,2.5975022315979004,5.575279712677002,342.2778625488281,537.5413818359375,0.2140100002288818,-6.445499897003174,-1.6582000255584717,-0.2533999979496002,-0.1418700069189071,4.47,4.46,2.49,-0.2711800038814544,0.045729998499155,147.1703643798828,7.007636547088623,41.56372833251953,24.58345413208008,24.347272872924805,22.6887264251709,1.6970908641815186,0.4287272691726684,0.0,0.0,121.19581604003906,15.541818618774414,26.995819091796875,41.43009185791016,11.637454986572266,24.542818069458008,22.693727493286133,5.236999988555908,0.212454542517662,0.0,1.4587473945458789
react_513,2.024056434631348,5.920311450958252,9.674588203430176,34.89433288574219,33.99958038330078,501.88031005859375,-0.1519999951124191,1.100000023841858,1.100000023841858,2.5982043743133545,5.575279712677002,342.2778625488281,537.5413818359375,0.2081599980592727,2.204333782196045,2.731456995010376,4.008147716522217,19.545366287231445,282.3284912109375,518.4590454101562,-0.6585800051689148,1.100000023841858,1.100000023841858,2.597930669784546,5.575279712677002,342.2778625488281,537.5413818359375,0.2095099985599517,-6.232399940490723,-1.5268000364303589,-0.2555899918079376,-0.1413999944925308,4.47,4.44,2.54,-0.2680799961090088,0.048700001090765,147.75192260742188,6.967071533203125,61.96207046508789,34.50364303588867,29.78364372253418,11.58478546142578,1.701857089996338,0.0,0.0,0.0,121.27649688720705,17.250499725341797,20.69271469116211,74.63878631591797,14.835000038146973,28.165714263916016,15.693928718566896,1.701857089996338,0.0,0.0,1.0561653349515614
react_514,2.57119083404541,3.951082468032837,8.639372825622559,34.89433288574219,58.05183029174805,517.782470703125,-0.1752800047397613,1.100000023841858,1.100000023841858,2.5986931324005127,5.575279712677002,342.2778625488281,537.5413818359375,0.2043700069189071,2.204184293746948,2.7315495014190674,4.007562637329102,19.545366287231445,282.2050476074219,518.49853515625,-0.6582000255584717,1.100000023841858,1.100000023841858,2.597365379333496,5.575279712677002,342.2778625488281,537.5413818359375,0.2160400003194809,-6.496799945831299,-1.8558000326156616,-0.2507500052452087,-0.1436000019311905,4.49,4.44,2.51,-0.2739900052547455,0.0429399982094764,147.85816955566406,6.681833267211914,48.48500061035156,30.12833404541016,15.441333770751951,6.512333393096924,0.0,0.0,0.0,0.0,121.48500061035156,17.13599967956543,25.611499786376957,48.038665771484375,21.47024917602539,16.243000030517578,4.9088335037231445,0.2137500047683715,0.0,0.0,0.9204756701103063
react_515,2.018074512481689,4.689117908477783,8.95048999786377,34.89433288574219,100.33623504638672,513.744384765625,-0.1467799991369247,1.100000023841858,1.100000023841858,2.5983195304870605,5.575279712677002,342.2778625488281,537.5413818359375,0.2080599963665008,2.2038557529449463,2.7318477630615234,4.007916450500488,19.545366287231445,282.2322082519531,518.6422729492188,-0.659529983997345,1.100000023841858,1.100000023841858,2.5975451469421387,5.575279712677002,342.2778625488281,537.5413818359375,0.2136700004339218,-6.339900016784668,-1.8819999694824217,-0.255730003118515,-0.1348399966955185,4.52,4.5,2.49,-0.2727299928665161,0.0434699989855289,146.90834045410156,6.88266658782959,86.09967041015625,105.37633514404295,8.595999717712402,18.61199951171875,0.7099999785423279,0.0,0.0,0.0,120.82649993896484,17.021499633789062,27.328500747680664,53.69033432006836,77.25883483886719,64.17166900634766,11.80916690826416,1.0785000324249268,0.0,0.0,1.7249256291987816
react_516,2.0322961807250977,6.81653356552124,8.476279258728027,34.89433288574219,70.34443664550781,496.0892639160156,-0.1593900024890899,1.100000023841858,1.100000023841858,2.5967068672180176,5.575279712677002,342.2778625488281,537.5413818359375,0.2166700065135955,1.7055007219314575,3.96527099609375,7.482642650604248,49.89857864379883,223.5497131347656,494.0404357910156,-0.0809400007128715,1.100000023841858,1.100000023841858,2.595848560333252,5.575279712677002,342.2778625488281,537.5413818359375,0.2095299959182739,-5.886000156402588,-1.9947999715805051,-0.2172600030899047,-0.170070007443428,2.64,2.61,18.42,-0.2657000124454498,0.0465600006282329,151.01353454589844,32.69830703735352,121.53076934814452,95.20215606689452,36.16938400268555,10.486077308654783,1.569769263267517,0.0,0.0,0.0,179.42092895507812,20.86246109008789,109.01215362548828,77.87554168701172,15.561614990234377,29.38169288635254,14.985846519470217,1.569769263267517,0.0,0.0,2.6835286726717613
