,b1_0,b5_0,l_0,vol_0,espmin_0,espmax_0,b1_1,b5_1,l_1,vol_1,espmin_1,espmax_1,homo,lumo,nat_charge_1,nat_charge_2,pert_1,pert_2,pert_3,pi_orb,pi*_orb,disp_1_0,disp_2_0,disp_3_0,disp_4_0,disp_5_0,disp_6_0,disp_7_0,disp_8_0,disp_9_0,disp_10_0,disp_1_1,disp_2_1,disp_3_1,disp_4_1,disp_5_1,disp_6_1,disp_7_1,disp_8_1,disp_9_1,disp_10_1,ddG er (kcal/mol)
react_641,1.686585493513692,4.607909338778664,6.674378601373148,44.2324869852122,38.10151056338645,145.22887408742653,1.6591845288219311,2.9074003060667257,2.907154565932149,12.203953919004793,50.23681741438703,153.29146489140706,-6.9394,-0.1047,-0.16881,-0.25202,5.54,4.47,3.9,-0.27185,0.06133,132.0496651982379,97.17337004405285,65.34694713656386,23.4722026431718,9.670299559471363,1.8737973568281945,0.0896123348017621,0.0,0.0,0.0,216.17683259911888,22.23789867841409,34.94290308370044,29.26974449339208,18.6337577092511,7.286766519823791,1.083136563876652,0.0448546255506608,0.0,0.0,1.5981284553068844
react_643,2.371538340670118,3.114239879061885,3.663573397013508,16.351435101998213,29.59386249632541,145.95385805354837,2.3716114529100727,3.1142103623192874,3.6635516273687454,16.350813991139283,44.37823219718673,147.46664112691076,-6.8277,0.2686,-0.23918,-0.23705,5.92,4.65,3.6,-0.26422,0.06683,167.57346875000002,69.9678125,25.833406250000007,1.6605625000000002,0.0,0.0,0.0,0.0,0.0,0.0,167.48809375000005,67.69871875000001,28.44121875,1.4072187499999995,0.0,0.0,0.0,0.0,0.0,0.0,1.5981284553068844
react_644,1.6800599127486486,6.239677960653791,3.717223360903231,33.808028588787494,38.24196312128917,147.4596208647263,1.6568168889205803,2.862538228617136,2.722920898756226,12.848510075150433,45.8836238992647,150.26270076817545,-6.5955,0.3856,-0.19076,-0.24548,5.24,4.6,3.92,-0.25806,0.07133,131.63961333333336,45.70187047619052,32.85829333333335,25.105908571428586,9.54320761904761,2.226335238095238,0.1264133333333333,0.0,0.0,0.0,133.3937923809524,21.810807619047637,34.37258285714285,28.69026476190476,20.36571238095237,7.373971428571431,1.1458476190476186,0.0486628571428571,0.0,0.0,2.112330669903123
react_648,1.6810611928951713,6.744045605619649,3.7249402654538217,41.65812095673569,41.37052848400274,146.09568906150164,1.6670209501197386,2.331213865209195,3.501778530573962,11.820029490157836,30.16058449555392,150.80073956057973,-6.6123,0.364,-0.19221,-0.23007,4.79,4.14,4.03,-0.25714,0.07184,131.5950667996011,43.87448255234296,34.08258524426714,30.723393818544366,21.557049850448667,10.550665004985046,1.558965104685942,0.0610877367896311,0.0,0.0,133.25225623130598,24.995841475573275,30.787343968095705,32.05282851445667,27.1362821535394,16.460573280159533,7.513454636091725,1.743628115653042,0.0610877367896311,0.0,2.112330669903123
react_651,1.6802748046508202,5.1824892804932166,3.7170959709446114,30.38752255701106,40.28326158959956,146.93885470971287,1.6839474026066603,5.019972475196187,5.168531670258338,25.48304841142104,43.23645073141891,142.1731350891491,-6.1364,0.5613,-0.22503,-0.20299,6.47,4.72,3.68,-0.25203,0.0714,137.87647727272727,93.75532954545456,94.01698863636366,55.68297159090911,18.48343181818181,1.0223238636363638,0.0,0.0,0.0,0.0,116.0199147727273,175.12065909090913,63.73076136363638,32.86835227272728,11.91269886363636,1.1851363636363634,0.0,0.0,0.0,0.0,0.9414748700296929
react_654,1.6831215934414283,6.605247058540756,3.715845824155232,36.47995202809795,38.10745941590352,143.40498518528562,2.359333562198756,3.1119219376416423,3.680148341204754,26.96548958717172,44.30989886329956,146.25786304792663,-6.4272,0.7997,-0.18488,-0.26036,4.66,4.63,4.25,-0.24969,0.07771,130.69751239669426,78.97936983471068,53.35170041322312,26.021107438016525,10.287615702479332,1.8691280991735544,0.0845640495867768,0.0,0.0,0.0,172.7144752066115,40.23953719008268,31.1124152892562,30.64440082644626,18.62411983471076,6.947925619834717,0.965807851239669,0.0423161157024793,0.0,0.0,1.5981284553068844
react_655,1.6872920577960384,5.879659513554805,6.885745954054401,31.286301568198752,33.332511703839586,144.98167689776736,1.656698503491843,2.862488663086106,2.722861494837425,12.847084329224357,44.6180163664848,144.83484583161416,-6.6332,0.3251,-0.20057,-0.22886,4.8,4.35,3.95,-0.25796,0.07099,131.6669925986844,43.71445394736837,34.48513322368416,31.73191694078947,26.81589802631586,21.68961019736837,8.37524177631578,2.163601151315792,0.1619629934210525,0.0,133.1783034539473,26.622586348684223,29.2452787828947,34.06412006578952,28.321384868421006,23.07840625000002,16.67284950657896,7.434837993421053,1.9427763157894749,0.2442672697368422,2.112330669903123
react_658,1.6832356161433075,7.159511072571516,5.072183739871233,53.17749970277516,8.571411688742112,143.18435279323427,1.6822524896761568,3.092064033242911,3.6950460579727262,19.080408931945847,59.23145223698672,148.9693374248156,-6.5107,0.5335,-0.21256,-0.2048,4.79,4.41,3.73,-0.25347,0.07178,135.1913451327433,48.40149852507376,45.5776519174041,56.53776696165188,32.85489380530977,14.190000000000005,1.1334985250737462,0.0,0.0,0.0,135.51027433628323,33.324398230088505,34.19484070796459,44.68577286135692,45.202707964601785,28.62762536873158,11.004005899705014,1.2578643067846604,0.0791651917404129,0.0,1.988440635339029
react_668,1.6832991245754465,7.790528138530245,8.80904864921157,110.53436733649497,27.170062556389663,143.14051523273372,1.6568402268352929,2.862491047120065,2.722891658421432,12.848314872371487,46.00917392304097,150.79909931357872,-6.774,0.2071,-0.19283,-0.25381,4.77,4.43,3.82,-0.26451,0.06196,131.74125519287844,48.03889465875374,35.54968249258164,37.7766364985164,31.377718100890217,27.24238278931748,20.83417804154304,12.635135014836798,6.594778931750745,2.636289317507418,133.25676706231454,27.20304599406524,36.17770623145401,40.83192729970322,30.03513501483677,26.465497032640947,26.219685459940678,16.63183679525223,10.953560830860532,6.651789317507415,2.112330669903123
react_676,1.6669993903289333,2.331127441893253,3.50176899394844,11.819405073980043,46.89626366530853,149.95157567485623,1.6874195428671563,4.940499126601452,12.635532560253289,7.01794622202599,25.03230898008981,144.1368448981612,-6.8093,0.2753,-0.24822,-0.18594,4.73,4.57,3.62,-0.26184,0.06554,133.26698115746944,26.969524899057863,39.21831359353969,50.18002557200537,34.11184118438767,26.69134185733513,24.106781965006714,17.867751009421255,15.356799461642003,13.470783310901751,131.84660565275917,46.41200672947516,38.71597308209958,44.96937819650064,34.33493808882902,28.809516823687773,20.36023956931359,17.14426648721402,11.4047738896366,7.242445491251672,2.112330669903123
react_685,1.6768004541281984,7.944235930966565,3.7314455904590393,40.02683216747361,24.93100585944475,143.00754547424503,1.6647511630054683,1.664814139952821,2.3544810076014286,5.651119793767516,67.10028857374876,149.71007978522863,-6.4491,0.8031,-0.20233,-0.21973,4.75,4.64,4.32,-0.25298,0.07175,135.20067586206892,42.0640896551724,53.764944827586206,67.8478827586207,50.33164137931032,28.118751724137937,9.906131034482751,0.7800827586206898,0.0,0.0,116.45720689655174,21.663337931034484,44.65174482758622,63.7872896551724,65.1749034482759,43.61835172413793,24.759137931034488,7.392724137931032,0.509503448275862,0.0,1.0716317868637204
react_686,1.6833128295740394,12.880630186568776,3.716083584793735,80.5644214358319,21.591347378125672,147.058880202875,1.6569119118964062,2.8624378477740047,2.722949733375716,12.848999850388472,30.220695635619723,153.37596832854803,-6.7793,0.2027,-0.1925,-0.25393,4.77,4.32,3.73,-0.26457,0.06173,132.16618995929443,47.45701899592946,43.69905563093627,50.370584803256456,36.19914382632293,30.45482360922661,21.134101763907744,16.77420895522388,12.682298507462685,17.133564450474893,133.14708412483034,26.88714789687927,51.52180325644501,56.97649389416556,36.62874355495255,25.077693351424703,21.70821438263228,16.063571234735416,14.96437042062415,25.095868385345995,2.112330669903123
react_690,1.6832580423913277,11.379060137521597,4.274322551986697,64.06216305087835,20.91975800446819,145.0174965187787,1.6567728040360168,2.862532439321111,2.722796198627378,12.847442701701322,45.64494515064722,149.09342171197414,-6.7623,0.2965,-0.18586,-0.26275,6.16,4.5,3.63,-0.26145,0.06412,132.07409100758412,47.13828710725899,42.4675601300108,58.833248104008696,47.80133477789815,34.44081906825565,18.260848320693373,14.415174431202589,14.668615384615382,24.788044420368355,133.45871072589372,29.39023726977247,38.5498342361864,63.57471180931747,53.68846695557958,31.218132177681504,20.833759479956665,16.359986998916572,15.00536294691224,32.80882015167928,2.112330669903123
react_704,1.6768448971958747,5.7723439652968525,8.904305328809203,55.25681503912061,32.92755838267005,140.78163798721923,1.676731806873566,6.309587844866912,7.326870757300301,46.52285738093215,25.57824416339916,147.96028726393823,-6.6021,0.649,-0.21765,-0.21822,4.94,4.57,4.55,-0.26,0.06467,131.72117391304351,54.08080676328499,166.00037439613516,151.169502415459,134.73585748792274,79.8891400966183,31.39306280193239,6.454949275362318,0.5153454106280192,0.0061787439613526,131.8152125603864,51.32517149758456,163.8039806763285,142.06825603864732,139.76776570048315,81.89267632850243,35.4382922705314,8.764115942028983,1.0538091787439616,0.0371111111111111,1.886692938446767
react_52,3.1030253047528,12.926691285218835,6.05294063734557,47.857410023991534,-2.1630498007651315,143.66140877216938,3.097735854345578,13.263650154413227,8.506816229387814,47.7551472812913,-3.866266749488912,140.80533770209348,-5.6967,-1.2935,-0.2015,-0.19817,7.3,6.73,3.05,-0.23387,0.04651,180.2443687150837,45.14868156424581,124.25501675977642,121.18866480446928,63.38954748603352,59.11140782122908,19.54068715083799,1.781307262569832,0.0142234636871508,0.0,180.3200893854749,41.51753631284919,127.77437430167588,124.35345810055868,62.17969273743016,59.76690502793299,17.05972625698324,1.6879050279329608,0.014217877094972,0.0,1.186703998287171
react_610,1.767399931817884,7.5099042102323486,11.620662233647131,26.82193064413805,16.033224738849224,153.0760268344873,1.4465089088686438,9.780551093741064,5.291832983246563,0.0105924465434766,19.40633794624383,143.48650613267142,-5.7675,-2.616,-0.32187,-0.21154,4.96,4.71,4.48,-0.38267,0.01638,148.835,29.019,3.18,44.213,31.781,29.384500000000003,30.0,61.14,44.2235,3.7635,156.4135,23.64,45.1935,16.77,30.034,44.3615,58.659000000000006,46.7045,2.511,1.2525,2.8730026748254267
react_611,1.7674668302923693,7.509872349125632,11.62056714995989,26.835257858085765,15.125531852684096,149.9528399809344,3.604783442141688,8.931147849661398,5.289588285283462,14.617484471233531,25.70352711914543,144.4335449920599,-5.814,-2.6388,-0.31239,-0.22134,5.88,5.05,4.69,-0.3828,0.01582,148.5605,29.008,47.6655,0.0,47.375,43.821,58.6345,18.0445,29.8925,2.49,157.3665,67.86749999999999,29.317,46.258,15.621,75.4345,29.8905,3.7365,0.0,0.0,2.8730026748254267
react_31,1.6850601665472555,4.340086849757815,5.303976207371288,33.06265981825516,37.99309142261198,153.24392609180552,1.6979833824948407,3.1109926641962864,3.66225036484032,19.281789373806284,57.86812999646023,146.83615669826918,-7.2612,-1.019,-0.34775,-0.11152,5.39,4.08,3.69,-0.37017,0.02233,146.20846666666665,42.944,57.88093333333333,12.616933333333334,0.7724666666666666,0.0,0.0,0.0,0.0,0.0,151.67186666666663,45.376333333333335,18.82473333333333,35.145,8.940866666666665,0.4639999999999999,0.0,0.0,0.0,0.0,1.7249256291987816
react_32,1.6817530355914965,7.569943142815656,6.961734053639396,76.90245577511877,29.46992034006156,148.4033061252596,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,-7.1294,-1.3319,-0.22805,-0.38459,5.19,4.67,3.51,-0.25224,0.03168,108.17666666666668,32.22533333333333,33.059666666666665,52.31841666666667,34.46366666666666,54.87566666666667,17.925083333333333,1.2093333333333334,0.0,0.0,86.21050000000002,31.670499999999997,34.51725,33.523,46.89124999999999,38.196666666666665,43.14075,18.687916666666663,1.416,0.0,1.031767447058487
react_33,1.6800264199218289,6.239776041062939,3.717003408482056,33.805377370702814,37.22189734543824,145.8256541667258,1.6852892351261757,4.340379733673757,5.303645289024177,33.06288733752357,36.03314240334949,151.2593749363014,-7.2672,-1.0742,-0.11761,-0.33276,5.52,4.75,4.51,-0.3706,0.02245,132.26277303370784,57.653833707865154,44.43030561797757,58.55213258426961,18.233103370786527,2.689049438202247,0.1137393258426966,0.0,0.0,0.0,147.31453707865168,26.12246741573035,71.63317078651689,39.9932224719101,19.623993258426975,8.025750561797754,1.1762179775280903,0.0455775280898876,0.0,0.0,2.3294444370323233
react_34,1.8470686245041072,7.351378598716239,5.390199482919253,47.70187882197207,16.229960064298325,151.00655475979244,1.6822257459471717,3.0919224899694147,3.695108764655121,19.079351604708307,55.66689931930284,148.51906066347382,-6.4445,-1.3639,-0.3133,-0.13736,6.71,4.81,4.75,-0.36029,0.03348,153.52759210526315,43.61150986842104,58.809378289473685,40.15506907894737,37.70794407894735,14.468187500000004,1.3190592105263157,0.0,0.0,0.0,134.49621710526327,48.26770065789476,45.19654276315788,47.12965789473681,34.28539144736842,26.179615131578952,12.71007236842106,1.325503289473684,0.0080394736842105,0.0,2.00299996636842
react_35,1.6838223114772073,4.425709195153095,3.714755324342041,27.12290700985259,47.306158811799286,145.4559437853656,1.6295863613900383,5.86408477226006,7.319354245269815,14.608109396481138,4.618921875163361,149.79027166755907,-6.0012,-2.3863,-0.18073,-0.23735,6.08,4.6,3.92,-0.26828,0.02226,132.54825847457636,202.8606779661017,159.4702457627118,59.02946186440677,48.49164830508472,31.907733050847455,10.493389830508471,0.6129745762711865,0.0,0.0,111.81377966101692,315.44798305084726,78.16922033898304,72.4952627118644,46.70938559322028,19.62217372881356,1.156584745762712,0.0,0.0,0.0,1.6453243121065588
react_36,1.6834705155223433,6.993641458091564,3.716082615930383,43.337399960573975,37.378947403294106,145.99935054477152,1.659293812560826,4.546666354611108,5.67561416260923,41.80148229739617,39.74610062019145,151.77861837683736,-7.0641,-1.048,-0.12734,-0.32641,5.55,4.76,4.49,-0.36814,0.02345,132.0950113636364,57.11835606060604,43.24972348484852,101.4402159090909,30.724102272727272,3.543178030303032,0.1151515151515151,0.0,0.0,0.0,147.5565833333333,24.60879166666668,101.66494318181816,61.14328030303033,23.170518939393943,8.808238636363631,1.285340909090909,0.0480416666666666,0.0,0.0,1.3735671911256602
react_38,1.6799194150845953,6.592429126284167,5.938204915712841,43.366110972744266,28.127403928991125,143.64890821878836,1.2220263789586354,3.763288592049303,5.573534254174903,25.522365871911106,37.95459114390001,153.19658991501151,-7.2251,-0.9719,-0.10432,-0.35376,5.36,4.98,4.02,-0.36933,0.02311,132.72752114597554,62.43250750341063,48.57659345156884,64.40493997271481,31.28590723055932,19.23660572987723,6.873914051841759,1.896926330150068,0.1112933151432469,0.0,147.5136057298773,31.468814461118725,80.50985675306966,42.27647748976811,25.217780354706644,18.552968622100945,14.01957980900409,6.167259208731247,1.7361268758526591,0.0837394270122783,2.5123160995535567
react_39,1.6839207203887916,4.425647559182482,3.714859134871958,27.12474639380256,47.2686366948476,146.20131628714662,1.3235410881888416,4.588465620293678,6.9186121735855295,26.44315041626649,10.059226097582032,140.8277783192182,-5.7319,-1.3792,-0.16267,-0.25504,4.52,4.31,3.55,-0.37187,0.01996,137.1747333333333,52.9868888888889,63.89186666666664,37.28168888888889,54.06537777777777,57.83808888888889,3.998355555555555,0.0,0.0,0.0,168.8556888888889,52.460155555555566,44.80239999999999,84.1123111111111,54.132688888888886,2.8737555555555567,0.0,0.0,0.0,0.0,1.7932845453229567
react_40,1.676902782923107,5.770863039289046,8.90480971866917,83.7467826294395,32.901699595965816,143.5959422780423,1.2224787682194342,3.7632359542902143,5.573442872932443,25.53115305599241,37.72496233684445,153.76195517601707,-7.2072,-1.1666,-0.13064,-0.32642,5.58,4.75,4.49,-0.37284,0.02044,128.9644292682927,69.91224146341463,111.17603658536588,109.2939926829267,66.77920975609754,28.113178048780483,8.612860975609756,0.4348243902439024,0.0,0.0,147.4406756097561,45.34845365853661,131.45786829268303,60.80947804878047,77.00199756097557,36.04496097560976,18.25127073170732,6.2908756097561005,0.6225756097560974,0.0186170731707317,1.6581632477531376
react_41,1.6592406454449755,2.907214749025901,2.9072881917865714,12.2034724406896,51.49890989012539,155.36363751585267,1.675817465470736,4.08247951711037,12.341111132030267,12.018347132603258,4.486030806362098,144.0584736718041,-5.9534,-0.2179,-0.24273,-0.20108,4.72,4.55,3.97,-0.25293,0.03394,215.48680566801596,29.97152429149797,52.21272064777321,47.95829149797564,49.12648178137655,41.58566194331986,35.492054655870454,16.255744939271256,14.962234817813762,9.77056072874494,128.98645141700405,105.02816801619429,83.88735829959505,50.87878744939271,49.4903016194332,41.35981983805673,22.157917004048574,18.975137651821864,6.326817813765187,5.731321862348177,1.493427750076506
react_42,1.2223432805647672,3.763253802293609,5.573471875558223,25.528434632900662,37.78423179845949,153.30223496192542,1.6741900892097956,9.190825565305412,3.697142483845583,9.689377566515237,18.73246098681712,148.21410474124627,-6.5688,-1.156,-0.3512,-0.11299,5.15,5.1,3.98,-0.24344,0.04237,147.20019700214155,35.877670235546056,103.418903640257,56.78695074946464,39.02523340471091,32.87913918629551,24.109415417558875,10.454483940042827,6.084751605995718,0.4363597430406851,129.47863597430415,68.13488008565311,73.52749036402575,84.41781370449684,50.65249250535336,30.73227194860812,12.19391434689508,6.764498929336188,0.3711070663811563,0.0,1.8265832687125576
react_45,2.5435785232886565,3.160499510250763,10.3996772827864,64.6899591807688,24.63975788156748,142.31653430601634,1.6647587820404297,1.6648463234514972,2.3544806204500053,5.651497955017366,66.88827414574088,149.5713114627407,-5.8512,-1.3723,-0.23452,-0.16051,4.68,4.36,4.25,-0.266,0.03033,175.4022,8.022400000000001,81.67960000000001,13.924,29.0912,61.16619999999999,57.4656,33.899,2.6014,0.0,120.2154,37.9226,46.6572,65.8814,8.3516,30.179,60.0784,57.4656,33.899,2.6014,2.8730026748254267
react_47,1.675182468817056,8.973277239301218,9.186710589446804,110.1971894098928,-3.1736524828197465,146.49733352524112,1.6592278213982106,4.546912182934081,5.675411723268785,41.2878777496101,39.340103625273066,146.0158199072911,-5.4158,-1.0608,-0.11537,-0.34718,5.17,5.07,3.99,-0.248,0.04523,129.60651077586206,75.6988663793104,88.22643103448281,143.4863297413791,77.15402370689651,39.155467672413806,23.669646551724146,11.27713793103448,3.601340517241379,0.3376443965517242,147.29848275862076,41.80200646551719,160.2708211206897,91.8226961206897,55.91117456896548,40.92552586206895,30.031969827586188,14.100362068965511,7.576325431034478,2.4740344827586207,2.112330669903123
react_48,1.3233899527432873,4.588776600264151,6.918926126482868,26.454650258061985,10.358109547927148,137.08522750882955,1.6745792680618865,8.621705168994351,4.744597126258448,25.345498501434506,36.399412338544,145.61622834077943,-5.7991,-1.3531,-0.25447,-0.17699,4.69,4.62,4.48,-0.37142,0.02004,168.52689795918369,60.09039795918368,95.17277806122436,131.37400765306123,130.6397704081633,50.344056122448976,25.001920918367336,7.984191326530612,0.987372448979592,0.0391428571428571,134.86384948979594,63.57329081632646,144.3331147959184,116.83825255102036,113.49766071428571,82.81787755102036,13.753454081632652,0.4830357142857141,0.0,0.0,2.6835286726717613
react_49,2.21797021353386,5.206755062698888,12.37372328447182,50.804632932004544,18.640523884253508,137.8495836153196,1.703061446365525,3.136844090369915,4.501212459549494,16.571455728614673,37.07565036509878,153.61793196373387,-5.8631,-1.7194,-0.14684,-0.3138,5.72,4.39,3.01,-0.26529,0.02561,172.3308272251309,32.770120418848165,99.117780104712,50.49731413612563,52.06064921465968,85.05133507853401,54.83861780104713,23.46550785340314,10.94574345549738,15.969554973821992,153.99606806282725,29.33019371727748,85.4615706806283,69.92142408376962,15.63802617801047,70.64382198952877,79.91995287958107,43.04009424083768,21.240879581151844,27.85541884816753,1.525268925130999
react_50,1.6831699798936637,8.800213145302699,7.187049074234067,103.51756632484025,31.373534508491737,142.84835918590386,1.6831040667320651,11.504279828285236,5.350386015595969,98.93619196878204,24.76635164184354,140.18612215124716,-6.4404,0.4044,-0.21326,-0.21659,5.54,5.0,4.63,-0.3792,0.02036,136.88527702702703,71.94872297297297,67.65367567567569,130.87314864864882,67.50385810810812,44.916459459459446,23.175027027027017,8.016304054054052,4.072425675675676,0.1638986486486486,137.08128378378373,38.25091891891893,106.88756756756752,98.10832432432431,88.9016216216216,39.257304054054046,25.698804054054055,13.621378378378372,5.089621621621621,2.3119729729729728,2.129838121537812
react_51,1.683295245476605,17.589505293341308,5.521468906319692,152.48757039323613,20.35922851968357,147.8490604575466,1.2224648358908703,3.76307002197298,5.573559809741648,25.530496266448417,37.7034670627348,152.51557603939006,-7.2304,-1.0529,-0.11469,-0.33887,4.95,4.14,3.76,-0.3697,0.02299,133.45894470046082,72.72829953917055,76.09976036866361,140.51401382488478,87.9359769585254,38.16266359447004,16.907778801843317,9.149230414746542,4.004317972350229,3.1373364055299526,147.05322580645162,43.46487557603689,116.40319354838712,126.22102764976958,85.36424884792628,35.98850691244239,15.271497695852542,7.4049400921659,3.670221198156682,1.2565852534562214,1.988440635339029
react_53,1.3052076162931368,10.254864194228588,13.507468256311927,178.33685323476917,18.959592996446467,148.21204061159892,1.2224148635141607,3.7633487103073495,5.573421705837437,25.53029040496053,35.51786902697104,153.5142634461454,-6.631,-1.7649,-0.2078,-0.28303,5.89,4.79,3.05,-0.37327,0.01928,146.7200365535248,41.10776762402091,124.41928459530033,185.7682062663186,64.14877284595293,19.29344908616187,6.172561357702353,2.7085013054830287,0.5727206266318537,0.1915561357702349,156.45910443864233,50.60890861618797,133.8462532637076,153.45159791122703,70.63797389033947,18.872052219321148,5.63095822454308,1.2911357702349873,0.2709399477806788,0.0339321148825065,2.722322533461359
react_54,1.687825330546353,9.571260236307792,10.262020149176015,163.69041298609508,19.868777660872247,143.77490779034824,1.2224815890552727,3.763073709453328,5.57353496200357,25.530583436250108,37.56012915354268,154.12782664269878,-6.7354,-1.0625,-0.11624,-0.33814,4.72,4.14,3.71,-0.26512,0.15348,131.7905126903554,100.69432994923854,121.04839086294412,125.13234517766504,64.1338375634518,23.59574111675128,12.969548223350246,6.1961928934010135,3.717497461928935,2.6925532994923858,147.9792791878173,33.34463451776649,168.40151269035528,136.45468020304574,57.14660406091373,25.543005076142144,12.880812182741115,5.491167512690355,2.264040609137056,2.4652131979695437,2.722322533461359
react_56,2.2657764253709693,7.63297163993588,10.328191992534808,84.05917745907257,4.2650160727912905,144.4667397409624,1.6715557794904103,10.242647655650796,4.974262648008271,71.53719085483327,2.7361803659476887,131.72244900650944,-5.3426,-0.5733,-0.23062,-0.15842,4.81,4.0,3.55,-0.24548,0.04756,174.763874074074,59.57714814814816,169.1122592592592,168.04151851851853,118.98164444444446,117.09605185185184,41.30355555555556,18.818103703703706,2.667377777777778,0.0891851851851851,146.25545925925925,111.01045185185193,132.2494666666667,189.2818888888889,94.99054814814812,132.66581481481484,43.95113333333335,14.968400000000008,4.579081481481479,0.498474074074074,2.8730026748254267
react_86,2.694808477464912,4.696272188336097,6.813222825529774,33.55591448842909,29.446446842350884,136.2809856454709,1.2223559606923948,3.7632282721652777,5.573493207262305,25.528612394462733,36.01504954833171,154.68109245437591,-5.6558,-1.642,-0.15484,-0.31886,5.64,4.21,3.01,-0.27019,0.03203,167.96333333333334,71.07033333333334,104.79276190476192,81.67119047619046,46.281,4.800809523809524,0.0,0.0,0.0,0.0,152.11814285714286,50.53695238095239,117.52461904761904,85.08161904761906,28.140619047619047,40.012714285714274,3.1647619047619044,0.0,0.0,0.0,2.2712356077365956
react_319,1.664788943654315,1.664824654300651,2.3544848403135323,5.651357196489292,67.23980513852752,145.76997129823178,0.0004181458189631,3.101768164477511,6.063177151149057,0.0044578652110211,49.30472620705582,146.41979249391153,-5.9284,-0.8867,-0.16797,-0.23074,4.75,4.25,4.22,-0.24095,0.04393,120.57666666666668,41.98066666666666,40.164,70.1945,4.817,0.0,0.0,0.0,0.0,0.0,175.81449999999998,7.736999999999999,86.31116666666667,7.870166666666667,0.0,0.0,0.0,0.0,0.0,0.0,2.2712356077365956
react_322,1.659283678679169,2.907370356869762,2.9072710139273643,12.204450625235882,66.34456749955973,154.76904869961913,0.0002924808013965,3.1016938860889804,6.063108843886821,0.0048926774778783,49.03075720441504,145.45471876138024,-6.2897,-1.3661,-0.20614,-0.19699,4.84,3.56,3.46,-0.24895,0.03603,220.7035,36.184666666666665,50.067,65.21166666666666,4.696166666666668,0.0,0.0,0.0,0.0,0.0,172.60716666666667,22.541,174.0435,7.671333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.494054670518096
react_324,1.690189961832573,6.536232809198023,6.327306983949784,66.83207355448798,38.623982540140425,145.2835752173563,1.657032016584504,8.18123282067296,5.238641990193794,65.58967220995054,22.995522116608683,147.77496464145466,-6.393,-0.0613,-0.21628,-0.24914,4.99,4.77,4.07,-0.23578,0.04915,128.70006456692926,119.97687244094494,124.15380157480308,126.66101732283468,78.5151228346457,38.97218897637797,14.163477165354337,4.012423622047244,0.2947559055118109,0.0,128.0352220472442,66.73612598425208,170.44674173228336,114.46752283464556,95.30289606299206,48.112962204724376,11.559146456692917,0.7891070866141734,0.0,0.0,1.5981284553068844
react_339,1.8336504967558325,6.530316330638073,5.60270686841398,59.45004114628269,27.755427108930792,143.77804521219136,0.0004121890004255,3.1017287042632407,6.0631906231794686,0.0070434602063013,48.7557144075709,143.6854689284826,-6.2466,-1.5334,-0.27177,-0.19363,4.89,3.63,3.3,-0.25165,0.0367,163.69944736842103,83.78768421052632,129.5652105263158,107.928,48.74723684210526,18.43773684210526,1.356736842105263,0.0663947368421052,0.0,0.0,174.27652631578948,61.03281578947367,153.66071052631582,74.12792105263156,42.76157894736842,34.724,11.435131578947368,1.5033684210526317,0.0663947368421052,0.0,2.722322533461359
react_340,1.8195596878943192,4.922420901844594,4.725691866640493,0.8363890356559656,29.604241816697407,147.3919649900619,0.0003796513114237,3.1017947623245794,6.063186354534516,0.005203191047641,48.878744039564936,141.2290956622715,-6.3061,-1.7103,-0.30891,-0.14106,4.01,3.61,3.4,-0.25137,0.03725,158.5615,62.733625,97.88562500000002,61.81125,5.053875,0.0,0.0,0.0,0.0,0.0,173.27975,57.830625000000005,116.468125,36.20825,2.259125,0.0,0.0,0.0,0.0,0.0,2.3056613188051114
react_341,1.6452170089925886,8.358953528894192,5.129542859568851,57.134245226898216,12.36073354089698,139.8502940809147,0.000395057259015,3.1017989834872663,6.062992876736431,0.0033204047589263,48.86508899426287,145.1016277173027,-6.1131,-1.0786,-0.17904,-0.22598,5.04,4.81,3.68,-0.247,0.04101,140.2577393162393,96.30587179487182,115.30338888888882,124.0494273504274,59.598756410256414,24.890709401709405,16.45941025641026,3.513555555555555,0.2148547008547008,0.0,173.54144871794887,39.44170512820512,171.50374786324775,63.97046581196576,57.94325213675212,32.819538461538464,22.32260683760684,13.875004273504274,4.837337606837608,0.3386068376068376,2.722322533461359
react_342,1.6538493883254124,5.878623155668678,4.730523409075842,44.3495721478448,7.2614472058741635,145.20206612989946,0.0002808293202689,3.1017051093395285,6.063155179237687,0.0046755842352781,49.18976816661058,141.2149919476991,-5.8983,-0.8644,-0.16982,-0.21867,4.88,4.72,3.24,-0.23904,0.04583,139.7462235294117,78.78465882352943,92.8950823529412,93.37749411764705,7.977070588235296,0.205835294117647,0.0,0.0,0.0,0.0,173.45904705882353,25.82832941176471,139.8181294117647,46.96582352941177,21.045164705882364,5.509235294117646,0.360635294117647,0.0,0.0,0.0,2.722322533461359
